wavelength,k
1.90745e-08,0.084135
1.90892e-08,0.0835225
1.91039e-08,0.0829107
1.91186e-08,0.0817923
1.91334e-08,0.0806735
1.91481e-08,0.0790444
1.91629e-08,0.0780723
1.91778e-08,0.0776096
1.91926e-08,0.0782714
1.92075e-08,0.0783715
1.92224e-08,0.0785224
1.92373e-08,0.0792397
1.92522e-08,0.0810401
1.92672e-08,0.0828443
1.92821e-08,0.0851085
1.92971e-08,0.0866936
1.93122e-08,0.0871462
1.93272e-08,0.0882174
1.93423e-08,0.0886672
1.93574e-08,0.088554
1.93725e-08,0.0879358
1.93877e-08,0.0879358
1.94028e-08,0.087374
1.9418e-08,0.0879358
1.94333e-08,0.0884975
1.94485e-08,0.0884412
1.94638e-08,0.0883849
1.94791e-08,0.0883288
1.94944e-08,0.0883288
1.95097e-08,0.0883288
1.95251e-08,0.0882728
1.95405e-08,0.0876569
1.95559e-08,0.0876569
1.95713e-08,0.0870968
1.95868e-08,0.0865915
1.96022e-08,0.0860856
1.96178e-08,0.0861403
1.96333e-08,0.0868122
1.96488e-08,0.087374
1.96644e-08,0.087374
1.968e-08,0.087374
1.96957e-08,0.087374
1.97113e-08,0.0880481
1.9727e-08,0.0886672
1.97427e-08,0.0892869
1.97584e-08,0.0904704
1.97742e-08,0.092159
1.979e-08,0.0937866
1.98058e-08,0.0942282
1.98216e-08,0.0941084
1.98375e-08,0.0940486
1.98534e-08,0.0940486
1.98693e-08,0.0946088
1.98852e-08,0.0957895
1.99012e-08,0.0973461
1.99171e-08,0.0977199
1.99331e-08,0.0975356
1.99492e-08,0.0974133
1.99652e-08,0.0966752
1.99813e-08,0.0959401
1.99974e-08,0.094217
2.00136e-08,0.0936623
2.00298e-08,0.0924951
2.00459e-08,0.0918833
2.00622e-08,0.0907743
2.00784e-08,0.0896092
2.00947e-08,0.0880001
2.0111e-08,0.0869438
2.01273e-08,0.0865501
2.01437e-08,0.0866587
2.016e-08,0.0872708
2.01764e-08,0.0872708
2.01929e-08,0.0872708
2.02093e-08,0.0867676
2.02258e-08,0.0868222
2.02423e-08,0.0869318
2.02589e-08,0.0870417
2.02754e-08,0.0882169
2.0292e-08,0.0887767
2.03086e-08,0.0898962
2.03253e-08,0.0904557
2.0342e-08,0.0915745
2.03587e-08,0.0914589
2.03754e-08,0.0913437
2.03921e-08,0.0907287
2.04089e-08,0.0907287
2.04257e-08,0.0901143
2.04426e-08,0.0900578
2.04594e-08,0.0888875
2.04763e-08,0.0878284
2.04933e-08,0.0873256
2.05102e-08,0.0867676
2.05272e-08,0.0863181
2.05442e-08,0.0858133
2.05612e-08,0.0859219
2.05783e-08,0.0860309
2.05954e-08,0.0872629
2.06125e-08,0.0883849
2.06296e-08,0.0888894
2.06468e-08,0.088833
2.0664e-08,0.088833
2.06813e-08,0.0882728
2.06985e-08,0.0882728
2.07158e-08,0.0882728
2.07331e-08,0.0877125
2.07505e-08,0.0877682
2.07679e-08,0.0872074
2.07853e-08,0.0866465
2.08027e-08,0.0867568
2.08202e-08,0.0868122
2.08377e-08,0.0868676
2.08552e-08,0.0869231
2.08728e-08,0.0875416
2.08903e-08,0.0875416
2.0908e-08,0.0881045
2.09256e-08,0.0880481
2.09433e-08,0.0874857
2.0961e-08,0.0864157
2.09787e-08,0.085344
2.09965e-08,0.0854537
2.10143e-08,0.0850535
2.10321e-08,0.0851636
2.10499e-08,0.0858966
2.10678e-08,0.0871439
2.10857e-08,0.0883365
2.11037e-08,0.0894718
2.11217e-08,0.090098
2.11397e-08,0.0906657
2.11577e-08,0.0906657
2.11758e-08,0.0912928
2.11939e-08,0.0913524
2.1212e-08,0.0914122
2.12302e-08,0.0921012
2.12484e-08,0.0932394
2.12666e-08,0.0932394
2.12848e-08,0.0939315
2.13031e-08,0.0945631
2.13214e-08,0.0957654
2.13398e-08,0.0969688
2.13582e-08,0.0981087
2.13766e-08,0.099248
2.1395e-08,0.0991828
2.14135e-08,0.099752
2.1432e-08,0.099752
2.14506e-08,0.100387
2.14691e-08,0.101022
2.14877e-08,0.101592
2.15064e-08,0.102161
2.1525e-08,0.1033
2.15437e-08,0.103868
2.15625e-08,0.104506
2.15812e-08,0.105644
2.16e-08,0.106781
2.16189e-08,0.107279
2.16377e-08,0.108415
2.16566e-08,0.109479
2.16756e-08,0.109902
2.16945e-08,0.110325
2.17135e-08,0.109688
2.17325e-08,0.109617
2.17516e-08,0.109617
2.17707e-08,0.109546
2.17898e-08,0.110039
2.1809e-08,0.109404
2.18282e-08,0.10884
2.18474e-08,0.10884
2.18667e-08,0.108911
2.1886e-08,0.109546
2.19053e-08,0.110039
2.19247e-08,0.110461
2.19441e-08,0.109826
2.19635e-08,0.109123
2.1983e-08,0.10856
2.20025e-08,0.107365
2.20221e-08,0.10624
2.20416e-08,0.105181
2.20612e-08,0.104821
2.20809e-08,0.104957
2.21006e-08,0.105522
2.21203e-08,0.105522
2.214e-08,0.104957
2.21598e-08,0.103961
2.21796e-08,0.104096
2.21995e-08,0.104232
2.22194e-08,0.104937
2.22393e-08,0.105574
2.22593e-08,0.106213
2.22793e-08,0.106213
2.22993e-08,0.106213
