wavelength,n
1e-06,2.6
1.25e-06,2.5
1.5e-06,2.45
1.8e-06,2.55
2e-06,2.75
2.5e-06,3.0
3e-06,3.4
3.5e-06,3.7
4e-06,4.1
4.5e-06,4.5
5e-06,4.85
5.5e-06,5.25
6e-06,5.7
6.5e-06,6.1
7e-06,6.45
7.5e-06,6.85
8e-06,7.3
