wavelength,k
2.638e-16,4.175
2.652e-16,4.262
2.666e-16,4.341
2.681e-16,4.439
2.695e-16,4.543
2.71e-16,4.659
2.725e-16,4.735
2.74e-16,4.855
2.755e-16,4.941
2.771e-16,5.031
2.786e-16,5.111
2.802e-16,5.158
2.818e-16,5.233
2.834e-16,5.28
2.85e-16,5.332
2.867e-16,5.347
2.883e-16,5.353
2.9e-16,5.272
2.917e-16,5.142
2.935e-16,4.949
2.952e-16,4.74
2.97e-16,4.548
2.988e-16,4.364
3.006e-16,4.206
3.024e-16,4.067
3.043e-16,3.941
3.061e-16,3.827
3.08e-16,3.744
3.1e-16,3.645
3.119e-16,3.575
3.139e-16,3.492
3.159e-16,3.444
3.179e-16,3.392
3.2e-16,3.347
3.22e-16,3.286
3.241e-16,3.258
3.263e-16,3.213
3.284e-16,3.174
3.306e-16,3.146
3.328e-16,3.112
3.351e-16,3.083
3.374e-16,3.05
3.397e-16,3.032
3.42e-16,3.009
3.444e-16,3.005
3.468e-16,3.008
3.493e-16,3.018
3.517e-16,3.028
3.542e-16,3.056
3.568e-16,3.092
3.594e-16,3.105
3.62e-16,3.037
3.647e-16,2.869
3.674e-16,2.562
3.701e-16,2.163
3.729e-16,1.75
3.757e-16,1.404
3.786e-16,1.068
3.815e-16,0.871
3.844e-16,0.695
3.875e-16,0.587
3.905e-16,0.486
3.936e-16,0.44
3.967e-16,0.385
3.999e-16,0.326
4.032e-16,0.297
4.065e-16,0.259
4.099e-16,0.232
4.133e-16,0.203
4.168e-16,0.187
4.203e-16,0.171
4.239e-16,0.154
4.275e-16,0.142
4.312e-16,0.13
4.35e-16,0.121
4.389e-16,0.108
4.428e-16,0.101
4.468e-16,0.095
4.509e-16,0.086
4.55e-16,0.08
4.592e-16,0.069
4.635e-16,0.0626
4.679e-16,0.0568
4.723e-16,0.0482
4.769e-16,0.0427
4.815e-16,0.0393
4.862e-16,0.0362
4.91e-16,0.0329
4.959e-16,0.028
5.009e-16,0.024
5.061e-16,0.0228
5.113e-16,0.0189
5.166e-16,0.0144
5.22e-16,0.0122
5.276e-16,0.0109
5.333e-16,0.01
5.391e-16,0.008
5.45e-16,0.0075
5.51e-16,0.006
5.572e-16,0.0064
5.636e-16,0.0052
5.7e-16,0.0047
5.767e-16,0.0045
5.835e-16,0.0038
5.904e-16,0.0035
5.975e-16,0.0026
6.048e-16,0.002
6.123e-16,0.0024
6.199e-16,0.0017
6.278e-16,0.0013
6.358e-16,0.0008
6.441e-16,0.0013
6.525e-16,0.0017
6.612e-16,0.0021
6.702e-16,0.0017
6.794e-16,0.0024
6.888e-16,0.0029
6.985e-16,0.0026
7.085e-16,0.0024
7.187e-16,0.0024
7.293e-16,0.0029
7.402e-16,0.0026
7.514e-16,0.004
7.63e-16,0.0044
7.749e-16,0.0012
7.872e-16,0.0029
7.999e-16,0.0047
8.13e-16,0.005
8.266e-16,0.0046
