wavelength,n
2.066e-07,1.368
2.101e-07,1.36
2.138e-07,1.354
2.175e-07,1.37
2.214e-07,1.399
2.254e-07,1.447
2.296e-07,1.528
2.339e-07,1.661
2.384e-07,1.857
2.431e-07,2.11
2.48e-07,2.426
2.53e-07,2.833
2.583e-07,3.233
2.638e-07,3.751
2.695e-07,4.107
2.755e-07,4.112
2.818e-07,4.004
2.883e-07,3.928
2.952e-07,3.893
3.024e-07,3.904
3.1e-07,3.962
3.179e-07,4.078
3.263e-07,4.267
3.351e-07,4.462
3.444e-07,4.613
3.542e-07,4.667
3.647e-07,4.562
3.757e-07,4.413
3.875e-07,4.277
3.999e-07,4.155
4.133e-07,4.05
4.275e-07,3.961
4.428e-07,3.872
4.592e-07,3.787
4.769e-07,3.738
4.959e-07,3.635
5.166e-07,3.519
5.391e-07,3.44
5.636e-07,3.378
5.904e-07,3.322
6.199e-07,3.277
6.525e-07,3.236
6.888e-07,3.202
7.293e-07,3.173
7.749e-07,3.147
8.266e-07,3.124
