wavelength,k
9.3e-16,7.62
9.9e-16,7.15
1.2e-15,5.98
1.35e-15,6.64
1.5e-15,7.8
1.7e-15,9.35
2e-15,11.4
2.5e-15,14.6
3e-15,18.0
3.5e-15,21.1
4e-15,24.2
5e-15,30.0
6e-15,35.8
7e-15,41.6
8e-15,47.4
9e-15,53.3
1e-14,58.7
1.1e-14,63.4
1.2e-14,67.0
