wavelength,n
2.5157e-16,2.31717213
2.5316e-16,2.33168536
2.5475e-16,2.34626565
2.5634e-16,2.36067795
2.5793e-16,2.37467908
2.5952e-16,2.38802531
2.6112e-16,2.40048438
2.6271e-16,2.41184546
2.643e-16,2.42192779
2.6589e-16,2.43058781
2.6748e-16,2.43772396
2.6907e-16,2.44327819
2.7067e-16,2.44723468
2.7226e-16,2.4496167
2.7385e-16,2.4504812
2.7544e-16,2.44991257
2.7703e-16,2.44801587
2.7862e-16,2.4449101
2.8022e-16,2.44072204
2.8181e-16,2.43558114
2.834e-16,2.42961505
2.8499e-16,2.42294624
2.8658e-16,2.41568999
2.8818e-16,2.40795253
2.8977e-16,2.3998302
2.9136e-16,2.39140949
2.9295e-16,2.38276689
2.9454e-16,2.37396931
2.9614e-16,2.3650748
2.9773e-16,2.35613305
2.9932e-16,2.34718664
3.0091e-16,2.33827137
3.025e-16,2.32941721
3.0409e-16,2.32064883
3.0569e-16,2.31198686
3.0728e-16,2.30344754
3.0887e-16,2.29504418
3.1046e-16,2.28678728
3.1205e-16,2.27868456
3.1365e-16,2.27074208
3.1524e-16,2.26296411
3.1683e-16,2.25535349
3.1842e-16,2.24791192
3.2001e-16,2.24064001
3.2161e-16,2.23353796
3.232e-16,2.22660502
3.2479e-16,2.21984006
3.2638e-16,2.21324163
3.2797e-16,2.20680801
3.2957e-16,2.20053745
3.3116e-16,2.19442784
3.3275e-16,2.18847739
3.3434e-16,2.18268445
3.3593e-16,2.17704736
3.3752e-16,2.17156519
3.3912e-16,2.16623741
3.4071e-16,2.16106461
3.423e-16,2.1560493
3.4389e-16,2.15119877
3.4548e-16,2.14653759
3.4708e-16,2.14204552
3.4867e-16,2.13769101
3.5026e-16,2.13345877
3.5185e-16,2.12933779
3.5344e-16,2.12531947
3.5504e-16,2.12139667
3.5663e-16,2.1175633
3.5822e-16,2.11381409
3.5981e-16,2.11014433
3.614e-16,2.10654969
3.6299e-16,2.10302647
3.6459e-16,2.09957119
3.6618e-16,2.09618057
3.6777e-16,2.09285183
3.6936e-16,2.08958211
3.7095e-16,2.08636899
3.7254e-16,2.08321014
3.7414e-16,2.08010332
3.7573e-16,2.07704647
3.7732e-16,2.07403771
3.7891e-16,2.07107518
3.805e-16,2.06815721
3.821e-16,2.06528218
3.8369e-16,2.06244853
3.8528e-16,2.05965483
3.8687e-16,2.05689966
3.8846e-16,2.05418175
3.9005e-16,2.05149982
3.9164e-16,2.0488527
3.9324e-16,2.04623925
3.9483e-16,2.04365836
3.9642e-16,2.04110902
3.9801e-16,2.03859023
3.996e-16,2.03610099
4.0119e-16,2.03364043
4.0279e-16,2.03120768
4.0438e-16,2.02880188
4.0597e-16,2.02642218
4.0756e-16,2.02406784
4.0915e-16,2.02173811
4.1074e-16,2.01943226
4.1233e-16,2.01714956
4.1393e-16,2.01488934
4.1552e-16,2.01265101
4.1711e-16,2.01043395
4.187e-16,2.00823747
4.2029e-16,2.00606101
4.2188e-16,2.00390405
4.2347e-16,2.00176598
4.2506e-16,1.99964634
4.2665e-16,1.99754454
4.2825e-16,1.9954601
4.2984e-16,1.99339266
4.3143e-16,1.99134156
4.3302e-16,1.98930647
4.3461e-16,1.98728696
4.362e-16,1.98528254
4.3779e-16,1.98329279
4.3938e-16,1.98131737
4.4097e-16,1.9793559
4.4257e-16,1.97740793
4.4416e-16,1.97547316
4.4575e-16,1.97355117
4.4734e-16,1.97164168
4.4893e-16,1.96974428
4.5052e-16,1.9678587
4.5211e-16,1.96598463
4.537e-16,1.96412169
4.5529e-16,1.96226965
4.5688e-16,1.96042814
4.5847e-16,1.95859694
4.6006e-16,1.95677571
4.6165e-16,1.95496423
4.6324e-16,1.95316225
4.6484e-16,1.95136949
4.6643e-16,1.94958565
4.6802e-16,1.94781049
4.6961e-16,1.94604388
4.712e-16,1.94428546
4.7279e-16,1.94253502
4.7438e-16,1.94079243
4.7597e-16,1.93905737
4.7756e-16,1.93732964
4.7915e-16,1.93560912
4.8074e-16,1.93389551
4.8233e-16,1.93218866
4.8392e-16,1.93048833
4.8551e-16,1.92879438
4.871e-16,1.92710663
4.8869e-16,1.92542489
4.9028e-16,1.92374899
4.9187e-16,1.9220787
4.9346e-16,1.92041391
4.9505e-16,1.91875441
4.9664e-16,1.91710012
4.9823e-16,1.91545079
4.9982e-16,1.91380632
