wavelength,n
6.358e-17,1.20846
6.525e-17,1.20004
6.702e-17,1.19493
6.888e-17,1.19073
7.085e-17,1.18399
7.293e-17,1.1774
7.514e-17,1.16958
7.749e-17,1.15865
7.999e-17,1.1463
8.266e-17,1.13509
8.551e-17,1.1251
8.856e-17,1.1153
9.184e-17,1.10417
9.537e-17,1.09246
9.919e-17,1.07841
1.0332e-16,1.06391
1.0781e-16,1.05005
1.1271e-16,1.0395
1.148e-16,1.03857
1.1697e-16,1.0413
1.1922e-16,1.04545
1.2155e-16,1.05405
1.2398e-16,1.06152
1.2651e-16,1.06094
1.2915e-16,1.04397
1.319e-16,1.00864
1.3477e-16,0.98779
1.3776e-16,0.97457
1.4089e-16,0.96496
1.4417e-16,0.95609
1.476e-16,0.95275
1.512e-16,0.95194
1.5498e-16,0.946
1.5895e-16,0.92904
1.6314e-16,0.8927
1.6755e-16,0.81658
1.722e-16,0.71715
1.7712e-16,0.58506
1.7969e-16,0.50958
1.8233e-16,0.4588
1.8505e-16,0.4376
1.8785e-16,0.43614
1.9074e-16,0.42769
1.9373e-16,0.4123
1.968e-16,0.39938
1.9997e-16,0.38978
2.0664e-16,0.38613
2.1377e-16,0.38584
2.214e-16,0.38658
2.296e-16,0.39348
2.3843e-16,0.40109
2.4797e-16,0.41398
2.583e-16,0.43087
2.6953e-16,0.45157
2.8178e-16,0.47636
2.952e-16,0.50656
3.0996e-16,0.54187
3.2627e-16,0.58934
3.444e-16,0.64425
3.6466e-16,0.71303
3.8745e-16,0.79824
4.1328e-16,0.898
4.428e-16,1.02698
4.7686e-16,1.186
5.166e-16,1.38332
5.6356e-16,1.62088
6.1992e-16,1.90988
6.888e-16,2.28417
7.749e-16,2.74611
8.856e-16,3.3238
1.0332e-15,4.05007
1.23984e-15,4.9614
1.5498e-15,6.08732
2.0664e-15,7.57453
3.0996e-15,9.7411
6.19921e-15,13.9816
