wavelength,k
6.358e-17,0.36385
6.525e-17,0.3662
6.702e-17,0.36722
6.888e-17,0.36721
7.085e-17,0.36584
7.293e-17,0.36644
7.514e-17,0.36731
7.749e-17,0.36806
7.999e-17,0.37416
8.266e-17,0.38266
8.551e-17,0.39352
8.856e-17,0.40361
9.184e-17,0.41615
9.537e-17,0.42949
9.919e-17,0.44505
1.0332e-16,0.46691
1.0781e-16,0.49093
1.1271e-16,0.52333
1.148e-16,0.53631
1.1697e-16,0.55027
1.1922e-16,0.56148
1.2155e-16,0.56923
1.2398e-16,0.56711
1.2651e-16,0.55658
1.2915e-16,0.54072
1.319e-16,0.54777
1.3477e-16,0.56844
1.3776e-16,0.58846
1.4089e-16,0.60676
1.4417e-16,0.62442
1.476e-16,0.63815
1.512e-16,0.64552
1.5498e-16,0.639
1.5895e-16,0.62323
1.6314e-16,0.5965
1.6755e-16,0.57385
1.722e-16,0.58405
1.7712e-16,0.61668
1.7969e-16,0.67614
1.8233e-16,0.75545
1.8505e-16,0.83582
1.8785e-16,0.89823
1.9074e-16,0.94927
1.9373e-16,1.00194
1.968e-16,1.05826
1.9997e-16,1.11845
2.0664e-16,1.23211
2.1377e-16,1.34122
2.214e-16,1.45377
2.296e-16,1.56934
2.3843e-16,1.68667
2.4797e-16,1.80565
2.583e-16,1.92864
2.6953e-16,2.05838
2.8178e-16,2.19475
2.952e-16,2.34128
3.0996e-16,2.50152
3.2627e-16,2.66483
3.444e-16,2.85991
3.6466e-16,3.0735
3.8745e-16,3.29351
4.1328e-16,3.53785
4.428e-16,3.80193
4.7686e-16,4.08981
5.166e-16,4.40608
5.6356e-16,4.7505
6.1992e-16,5.14953
6.888e-16,5.58189
7.749e-16,6.05402
8.856e-16,6.55726
1.0332e-15,7.08259
1.23984e-15,7.643
1.5498e-15,8.31237
2.0664e-15,9.19529
3.0996e-15,10.6456
6.19921e-15,14.2652
