wavelength,n
2.066e-07,1.243
2.101e-07,1.235
2.138e-07,1.231
2.175e-07,1.225
2.214e-07,1.227
2.254e-07,1.228
2.296e-07,1.226
2.339e-07,1.228
2.384e-07,1.23
2.431e-07,1.231
2.48e-07,1.235
2.53e-07,1.248
2.583e-07,1.266
2.638e-07,1.291
2.695e-07,1.321
2.755e-07,1.374
2.818e-07,1.427
2.883e-07,1.473
2.952e-07,1.504
3.024e-07,1.536
3.1e-07,1.571
3.179e-07,1.615
3.263e-07,1.655
3.351e-07,1.668
3.444e-07,1.642
3.542e-07,1.61
3.647e-07,1.59
3.757e-07,1.576
3.875e-07,1.568
3.999e-07,1.569
4.133e-07,1.559
4.275e-07,1.53
4.428e-07,1.486
4.592e-07,1.457
4.769e-07,1.266
4.959e-07,0.8564
5.166e-07,0.502
5.391e-07,0.329
5.636e-07,0.2452
5.904e-07,0.1823
6.199e-07,0.1357
6.525e-07,0.1091
6.888e-07,0.08524
7.293e-07,0.07661
7.749e-07,0.07883
8.266e-07,0.08019
8.856e-07,0.087
9.537e-07,0.0944
1.033e-06,0.1018
1.127e-06,0.1098
1.24e-06,0.1351
1.305e-06,0.1324
1.378e-06,0.1488
1.459e-06,0.1677
1.55e-06,0.1898
1.653e-06,0.1864
1.771e-06,0.2159
1.907e-06,0.2514
2.066e-06,0.2965
2.254e-06,0.3542
2.48e-06,0.4296
2.755e-06,0.5293
3.1e-06,0.5591
3.542e-06,0.7358
4.133e-06,1.004
4.959e-06,1.448
6.199e-06,2.264
8.266e-06,4.018
1.24e-05,8.964
