wavelength,n
2e-09,1.0
5.45e-08,0.864
9e-08,1.196
1e-07,1.42
1.012e-07,1.417
1.087e-07,1.476
1.162e-07,1.442
1.2e-07,1.455
1.337e-07,1.659
4e-07,1.28
5.831e-07,1.273
5.983e-07,1.273
6.215e-07,1.272
6.696e-07,1.272
6.856e-07,1.271
7.057e-07,1.271
7.174e-07,1.271
7.299e-07,1.271
7.849e-07,1.27
7.994e-07,1.27
8.418e-07,1.27
8.673e-07,1.27
8.885e-07,1.27
9.742e-07,1.269
9.872e-07,1.269
1e-06,1.269
1.014e-06,1.269
1.235e-06,1.268
1.241e-06,1.268
1.932e-06,1.267
1.953e-06,1.267
3.29e-06,1.227
3.33e-06,1.26
3.37e-06,1.291
3.43e-06,1.281
3.57e-06,1.284
7.59e-06,1.182
7.69e-06,1.258
7.8e-06,1.342
8.13e-06,1.305
8.26e-06,1.31
4.167e-05,1.272
7.143e-05,1.273
