wavelength,k
5.5e-07,4.7
6e-07,5.02
6.5e-07,5.42
7e-07,5.83
7.2e-07,6.0
7.4e-07,6.18
7.5e-07,6.26
7.6e-07,6.31
8e-07,6.6
8.5e-07,6.78
9e-07,7.18
9.5e-07,7.44
1e-06,7.77
1.1e-06,8.38
1.2e-06,9.0
1.3e-06,9.7
1.4e-06,10.35
1.5e-06,11.0
1.6e-06,11.8
1.7e-06,12.5
1.8e-06,13.1
1.9e-06,13.8
2e-06,14.5
2.1e-06,15.0
2.2e-06,15.6
2.4e-06,16.9
2.5e-06,17.6
2.6e-06,18.3
3e-06,20.9
3.5e-06,23.9
4e-06,26.7
5e-06,32.2
6e-06,37.2
8e-06,45.3
1e-05,51.9
