wavelength,n
4.5e-16,1.96
5e-16,2.24
5.5e-16,2.35
6e-16,2.45
6.5e-16,2.65
7e-16,2.82
7.4e-16,3.06
7.6e-16,3.12
8e-16,3.26
8.5e-16,3.27
9e-16,3.45
9.5e-16,3.5
9.8e-16,3.49
1e-15,3.55
1.04e-15,3.58
1.07e-15,3.6
1.1e-15,3.63
1.2e-15,3.94
1.3e-15,4.16
1.4e-15,4.35
1.5e-15,4.3
1.6e-15,4.35
1.7e-15,4.44
1.8e-15,4.32
1.9e-15,4.22
2e-15,4.47
2.1e-15,4.48
2.2e-15,4.58
2.3e-15,4.61
2.4e-15,4.74
2.5e-15,4.79
2.6e-15,4.95
