wavelength,n
6.67e-07,2.8735043
7.14e-07,2.9443374
7.69e-07,2.973633
8.33e-07,3.0342872
9.09e-07,3.0937414
1e-06,3.1837613
1.05e-06,3.2227697
1.11e-06,3.2750676
1.18e-06,3.3344296
1.25e-06,3.3989889
1.33e-06,3.467115
1.43e-06,3.5376077
1.54e-06,3.6099615
1.67e-06,3.6845745
1.82e-06,3.7628981
2e-06,3.8475818
2.11e-06,3.8935181
2.22e-06,3.9427114
2.35e-06,3.9959802
2.5e-06,4.0543264
2.67e-06,4.1189946
2.86e-06,4.1915574
3.08e-06,4.2740535
3.33e-06,4.3691978
3.64e-06,4.4807297
4e-06,4.613996
4.44e-06,4.7769777
5e-06,4.9822242
5.71e-06,5.250716
6.67e-06,5.6202947
8e-06,6.1662033
1e-05,7.0686579
1.11e-05,7.6216326
1.25e-05,8.3467645
1.43e-05,9.3532527
1.67e-05,10.825531
2e-05,13.13127
2.22e-05,14.820484
2.5e-05,17.093309
2.86e-05,20.259827
3.33e-05,24.861494
4e-05,31.895957
4.44e-05,36.866495
5e-05,43.260218
5.71e-05,51.169978
6.67e-05,61.295883
8e-05,75.191427
0.0001,95.35771
0.000125,120.39992
0.000154,147.11263
0.0002,183.41621
0.000286,238.5194
