wavelength,n
2.638e-16,1.996
2.652e-16,2.033
2.666e-16,2.064
2.681e-16,2.105
2.695e-16,2.161
2.71e-16,2.222
2.725e-16,2.282
2.74e-16,2.366
2.755e-16,2.441
2.771e-16,2.547
2.786e-16,2.659
2.802e-16,2.772
2.818e-16,2.923
2.834e-16,3.057
2.85e-16,3.197
2.867e-16,3.392
2.883e-16,3.575
2.9e-16,3.779
2.917e-16,3.989
2.935e-16,4.223
2.952e-16,4.449
2.97e-16,4.638
2.988e-16,4.779
3.006e-16,4.888
3.024e-16,4.971
3.043e-16,5.027
3.061e-16,5.056
3.08e-16,5.103
3.1e-16,5.104
3.119e-16,5.129
3.139e-16,5.128
3.159e-16,5.14
3.179e-16,5.142
3.2e-16,5.148
3.22e-16,5.155
3.241e-16,5.193
3.263e-16,5.189
3.284e-16,5.19
3.306e-16,5.209
3.328e-16,5.218
3.351e-16,5.241
3.374e-16,5.255
3.397e-16,5.284
3.42e-16,5.313
3.444e-16,5.355
3.468e-16,5.37
3.493e-16,5.41
3.517e-16,5.454
3.542e-16,5.507
3.568e-16,5.582
3.594e-16,5.653
3.62e-16,5.755
3.647e-16,5.873
3.674e-16,6.03
3.701e-16,6.182
3.729e-16,6.362
3.757e-16,6.507
3.786e-16,6.59
3.815e-16,6.6
3.844e-16,6.556
3.875e-16,6.472
3.905e-16,6.347
3.936e-16,6.204
3.967e-16,6.083
3.999e-16,5.957
4.032e-16,5.833
4.065e-16,5.728
4.099e-16,5.622
4.133e-16,5.529
4.168e-16,5.437
4.203e-16,5.355
4.239e-16,5.276
4.275e-16,5.203
4.312e-16,5.132
4.35e-16,5.068
4.389e-16,5.008
4.428e-16,4.95
4.468e-16,4.891
4.509e-16,4.839
4.55e-16,4.793
4.592e-16,4.743
4.635e-16,4.699
4.679e-16,4.655
4.723e-16,4.614
4.769e-16,4.569
4.815e-16,4.535
4.862e-16,4.497
4.91e-16,4.462
4.959e-16,4.43
5.009e-16,4.396
5.061e-16,4.366
5.113e-16,4.335
5.166e-16,4.307
5.22e-16,4.278
5.276e-16,4.253
5.333e-16,4.226
5.391e-16,4.203
5.45e-16,4.18
5.51e-16,4.157
5.572e-16,4.136
5.636e-16,4.115
5.7e-16,4.094
5.767e-16,4.077
5.835e-16,4.057
5.904e-16,4.038
5.975e-16,4.024
6.048e-16,4.0086
6.123e-16,3.9887
6.199e-16,3.971
6.278e-16,3.955
6.358e-16,3.938
6.441e-16,3.924
6.525e-16,3.912
6.612e-16,3.893
6.702e-16,3.88
6.794e-16,3.867
6.888e-16,3.859
6.985e-16,3.846
7.085e-16,3.834
7.187e-16,3.82
7.293e-16,3.812
7.402e-16,3.799
7.514e-16,3.791
7.63e-16,3.7795
7.749e-16,3.772
7.872e-16,3.761
7.999e-16,3.751
8.13e-16,3.741
8.266e-16,3.731
