wavelength,k
2.638e-07,4.062
2.652e-07,4.132
2.666e-07,4.198
2.681e-07,4.275
2.695e-07,4.349
2.71e-07,4.418
2.725e-07,4.501
2.74e-07,4.584
2.755e-07,4.675
2.771e-07,4.75
2.786e-07,4.835
2.802e-07,4.894
2.818e-07,4.981
2.834e-07,5.018
2.85e-07,5.074
2.867e-07,5.126
2.883e-07,5.146
2.9e-07,5.153
2.917e-07,5.15
2.935e-07,5.079
2.952e-07,4.974
2.97e-07,4.83
2.988e-07,4.687
3.006e-07,4.512
3.024e-07,4.35
3.043e-07,4.195
3.061e-07,4.047
3.08e-07,3.918
3.1e-07,3.801
3.119e-07,3.707
3.139e-07,3.619
3.159e-07,3.54
3.179e-07,3.45
3.2e-07,3.38
3.22e-07,3.314
3.241e-07,3.268
3.263e-07,3.204
3.284e-07,3.167
3.306e-07,3.116
3.328e-07,3.074
3.351e-07,3.045
3.374e-07,2.992
3.397e-07,2.954
3.42e-07,2.923
3.444e-07,2.9
3.468e-07,2.867
3.493e-07,2.843
3.517e-07,2.829
3.542e-07,2.788
3.568e-07,2.78
3.594e-07,2.771
3.62e-07,2.74
3.647e-07,2.703
3.674e-07,2.637
3.701e-07,2.533
3.729e-07,2.388
3.757e-07,2.176
3.786e-07,1.921
3.815e-07,1.636
3.844e-07,1.36
3.875e-07,1.125
3.905e-07,0.936
3.936e-07,0.795
3.967e-07,0.664
3.999e-07,0.568
4.032e-07,0.483
4.065e-07,0.421
4.099e-07,0.376
4.133e-07,0.32
4.168e-07,0.295
4.203e-07,0.251
4.239e-07,0.234
4.275e-07,0.203
4.312e-07,0.184
4.35e-07,0.166
4.389e-07,0.152
4.428e-07,0.132
4.468e-07,0.13
4.509e-07,0.116
4.55e-07,0.098
4.592e-07,0.094
4.635e-07,0.086
4.679e-07,0.078
4.723e-07,0.0703
4.769e-07,0.068
4.815e-07,0.056
4.862e-07,0.05
4.91e-07,0.047
4.959e-07,0.04
5.009e-07,0.04
5.061e-07,0.035
5.113e-07,0.032
5.166e-07,0.027
5.22e-07,0.024
5.276e-07,0.021
5.333e-07,0.019
5.391e-07,0.014
5.45e-07,0.013
5.51e-07,0.014
5.572e-07,0.012
5.636e-07,0.01
5.7e-07,0.011
5.767e-07,0.008
5.835e-07,0.008
5.904e-07,0.007
5.975e-07,0.007
6.048e-07,0.006
6.123e-07,0.006
6.199e-07,0.005
6.278e-07,0.005
6.358e-07,0.004
6.441e-07,0.004
6.525e-07,0.004
6.612e-07,0.005
6.702e-07,0.005
6.794e-07,0.003
6.888e-07,0.004
6.985e-07,0.002
7.085e-07,0.002
7.187e-07,0.001
7.293e-07,0.001
7.402e-07,0.001
7.514e-07,0.001
7.63e-07,0.001
7.749e-07,0.001
7.872e-07,0.001
7.999e-07,0.0001
8.13e-07,0.0
8.266e-07,0.0
