wavelength,n
2.066e-07,1.264
2.101e-07,1.288
2.138e-07,1.311
2.175e-07,1.325
2.214e-07,1.349
2.254e-07,1.383
2.296e-07,1.43
2.339e-07,1.499
2.384e-07,1.599
2.431e-07,1.802
2.48e-07,2.273
2.53e-07,2.89
2.583e-07,3.342
2.638e-07,3.598
2.695e-07,3.769
2.755e-07,3.913
2.818e-07,4.015
2.883e-07,3.939
2.952e-07,3.81
3.024e-07,3.692
3.1e-07,3.601
3.179e-07,3.538
3.263e-07,3.501
3.351e-07,3.485
3.444e-07,3.495
3.542e-07,3.531
3.647e-07,3.596
3.757e-07,3.709
3.875e-07,3.938
3.999e-07,4.373
4.133e-07,4.509
4.275e-07,5.052
4.428e-07,4.959
4.592e-07,4.694
4.769e-07,4.492
4.959e-07,4.333
5.166e-07,4.205
5.391e-07,4.1
5.636e-07,4.013
5.904e-07,3.94
6.199e-07,3.878
6.525e-07,3.826
6.888e-07,3.785
7.293e-07,3.742
7.749e-07,3.7
8.266e-07,3.666
