wavelength,n
2.066e-07,1.353
2.101e-07,1.35
2.138e-07,1.357
2.175e-07,1.377
2.214e-07,1.406
2.254e-07,1.456
2.296e-07,1.523
2.339e-07,1.613
2.384e-07,1.74
2.431e-07,1.926
2.48e-07,2.234
2.53e-07,2.695
2.583e-07,3.2
2.638e-07,3.733
2.695e-07,4.054
2.755e-07,4.103
2.818e-07,4.014
2.883e-07,3.897
2.952e-07,3.794
3.024e-07,3.719
3.1e-07,3.667
3.179e-07,3.64
3.263e-07,3.64
3.351e-07,3.668
3.444e-07,3.736
3.542e-07,3.887
3.647e-07,4.172
3.757e-07,4.401
3.875e-07,4.706
3.999e-07,4.778
4.133e-07,4.605
4.275e-07,4.43
4.428e-07,4.28
4.592e-07,4.154
4.769e-07,4.047
4.959e-07,3.957
5.166e-07,3.881
5.391e-07,3.82
5.636e-07,3.747
5.904e-07,3.686
6.199e-07,3.664
6.525e-07,3.559
6.888e-07,3.479
7.293e-07,3.422
7.749e-07,3.378
8.266e-07,3.341
