wavelength,n
2.5e-07,1.517462
2.55e-07,1.515228
2.6e-07,1.513136
2.65e-07,1.511173
2.7e-07,1.509329
2.75e-07,1.507595
2.8e-07,1.505961
2.85e-07,1.504421
2.9e-07,1.502966
2.95e-07,1.50159
3e-07,1.500288
3.05e-07,1.499055
3.1e-07,1.497885
3.15e-07,1.496774
3.2e-07,1.495719
3.25e-07,1.494715
3.3e-07,1.493759
3.35e-07,1.492849
3.4e-07,1.491981
3.45e-07,1.491152
3.5e-07,1.490361
3.55e-07,1.489605
3.6e-07,1.488882
3.65e-07,1.488189
3.7e-07,1.487527
3.75e-07,1.486891
3.8e-07,1.486282
3.85e-07,1.485698
3.9e-07,1.485137
3.95e-07,1.484598
4e-07,1.48408
4.05e-07,1.483582
4.1e-07,1.483102
4.15e-07,1.482641
4.2e-07,1.482197
4.25e-07,1.481768
4.3e-07,1.481356
4.35e-07,1.480958
4.4e-07,1.480573
4.45e-07,1.480203
4.5e-07,1.479844
4.55e-07,1.479498
4.6e-07,1.479164
4.65e-07,1.478841
4.7e-07,1.478528
4.75e-07,1.478225
4.8e-07,1.477932
4.85e-07,1.477649
4.9e-07,1.477374
4.95e-07,1.477107
5e-07,1.476849
5.05e-07,1.476599
5.1e-07,1.476356
5.15e-07,1.476121
5.2e-07,1.475892
5.25e-07,1.47567
5.3e-07,1.475455
5.35e-07,1.475245
5.4e-07,1.475042
5.45e-07,1.474844
5.5e-07,1.474652
5.55e-07,1.474464
5.6e-07,1.474283
5.65e-07,1.474106
5.7e-07,1.473933
5.75e-07,1.473766
5.8e-07,1.473602
5.85e-07,1.473443
5.9e-07,1.473288
5.95e-07,1.473137
6e-07,1.47299
6.05e-07,1.472847
6.1e-07,1.472707
6.15e-07,1.47257
6.2e-07,1.472437
6.25e-07,1.472307
6.3e-07,1.472181
6.35e-07,1.472057
6.4e-07,1.471936
6.45e-07,1.471818
6.5e-07,1.471703
6.55e-07,1.471591
6.6e-07,1.471481
6.65e-07,1.471373
6.7e-07,1.471268
6.75e-07,1.471166
6.8e-07,1.471065
6.85e-07,1.470967
6.9e-07,1.470871
6.95e-07,1.470778
7e-07,1.470686
7.05e-07,1.470596
7.1e-07,1.470508
7.15e-07,1.470422
7.2e-07,1.470338
7.25e-07,1.470255
7.3e-07,1.470174
7.35e-07,1.470095
7.4e-07,1.470018
7.45e-07,1.469942
7.5e-07,1.469867
7.55e-07,1.469794
7.6e-07,1.469723
7.65e-07,1.469653
7.7e-07,1.469584
7.75e-07,1.469517
7.8e-07,1.469451
7.85e-07,1.469386
7.9e-07,1.469323
7.95e-07,1.46926
8e-07,1.469199
8.05e-07,1.469139
8.1e-07,1.46908
8.15e-07,1.469023
8.2e-07,1.468966
8.25e-07,1.46891
8.3e-07,1.468855
8.35e-07,1.468802
8.4e-07,1.468749
8.45e-07,1.468697
8.5e-07,1.468646
8.55e-07,1.468597
8.6e-07,1.468547
8.65e-07,1.468499
8.7e-07,1.468452
8.75e-07,1.468405
8.8e-07,1.46836
8.85e-07,1.468315
8.9e-07,1.46827
8.95e-07,1.468227
9e-07,1.468184
9.05e-07,1.468142
9.1e-07,1.468101
9.15e-07,1.46806
9.2e-07,1.46802
9.25e-07,1.467981
9.3e-07,1.467942
9.35e-07,1.467904
9.4e-07,1.467866
9.45e-07,1.46783
9.5e-07,1.467793
9.55e-07,1.467758
9.6e-07,1.467722
9.65e-07,1.467688
9.7e-07,1.467654
9.75e-07,1.46762
9.8e-07,1.467587
