wavelength,n
2.638e-07,1.965
2.652e-07,2.001
2.666e-07,2.036
2.681e-07,2.086
2.695e-07,2.133
2.71e-07,2.202
2.725e-07,2.257
2.74e-07,2.36
2.755e-07,2.442
2.771e-07,2.553
2.786e-07,2.664
2.802e-07,2.784
2.818e-07,2.926
2.834e-07,3.092
2.85e-07,3.251
2.867e-07,3.427
2.883e-07,3.64
2.9e-07,3.856
2.917e-07,4.09
2.935e-07,4.32
2.952e-07,4.538
2.97e-07,4.692
2.988e-07,4.834
3.006e-07,4.926
3.024e-07,5.008
3.043e-07,5.058
3.061e-07,5.095
3.08e-07,5.097
3.1e-07,5.116
3.119e-07,5.13
3.139e-07,5.137
3.159e-07,5.15
3.179e-07,5.133
3.2e-07,5.142
3.22e-07,5.166
3.241e-07,5.163
3.263e-07,5.19
3.284e-07,5.191
3.306e-07,5.2
3.328e-07,5.228
3.351e-07,5.237
3.374e-07,5.261
3.397e-07,5.287
3.42e-07,5.313
3.444e-07,5.357
3.468e-07,5.373
3.493e-07,5.428
3.517e-07,5.471
3.542e-07,5.526
3.568e-07,5.607
3.594e-07,5.698
3.62e-07,5.811
3.647e-07,5.957
3.674e-07,6.128
3.701e-07,6.288
3.729e-07,6.464
3.757e-07,6.593
3.786e-07,6.668
3.815e-07,6.649
3.844e-07,6.553
3.875e-07,6.432
3.905e-07,6.314
3.936e-07,6.163
3.967e-07,6.029
3.999e-07,5.901
4.032e-07,5.783
4.065e-07,5.677
4.099e-07,5.579
4.133e-07,5.479
4.168e-07,5.396
4.203e-07,5.314
4.239e-07,5.238
4.275e-07,5.162
4.312e-07,5.096
4.35e-07,5.036
4.389e-07,4.97
4.428e-07,4.916
4.468e-07,4.861
4.509e-07,4.81
4.55e-07,4.762
4.592e-07,4.713
4.635e-07,4.669
4.679e-07,4.626
4.723e-07,4.584
4.769e-07,4.547
4.815e-07,4.51
4.862e-07,4.473
4.91e-07,4.437
4.959e-07,4.405
5.009e-07,4.374
5.061e-07,4.343
5.113e-07,4.312
5.166e-07,4.285
5.22e-07,4.257
5.276e-07,4.232
5.333e-07,4.209
5.391e-07,4.185
5.45e-07,4.161
5.51e-07,4.139
5.572e-07,4.118
5.636e-07,4.098
5.7e-07,4.079
5.767e-07,4.06
5.835e-07,4.041
5.904e-07,4.023
5.975e-07,4.0098
6.048e-07,3.9916
6.123e-07,3.974
6.199e-07,3.957
6.278e-07,3.9408
6.358e-07,3.9251
6.441e-07,3.9101
6.525e-07,3.899
6.612e-07,3.8819
6.702e-07,3.8688
6.794e-07,3.8562
6.888e-07,3.849
6.985e-07,3.8331
7.085e-07,3.8225
7.187e-07,3.812
7.293e-07,3.803
7.402e-07,3.789
7.514e-07,3.783
7.63e-07,3.772
7.749e-07,3.7625
7.872e-07,3.751
7.999e-07,3.741
8.13e-07,3.73
8.266e-07,3.721
