wavelength,m_bar
5.4700000000000001e-07,0.98022900000000002
5.4799999999999998e-07,0.97390600000000005
5.4900000000000006e-07,0.96765299999999999
5.5000000000000003e-07,0.96187600000000006
5.51e-07,0.95682
5.5200000000000007e-07,0.95215099999999997
5.5300000000000004e-07,0.94739799999999985
5.5400000000000001e-07,0.94210500000000008
5.5500000000000009e-07,0.93582900000000002
5.5600000000000006e-07,0.92827400000000004
5.5700000000000002e-07,0.91966700000000001
5.5799999999999999e-07,0.91035600000000005
5.5900000000000007e-07,0.90067700000000006
5.6000000000000004e-07,0.89094899999999999
5.6100000000000001e-07,0.881386
5.6200000000000008e-07,0.87183400000000022
5.6300000000000005e-07,0.86205900000000002
5.6400000000000002e-07,0.85184000000000004
5.6499999999999999e-07,0.84096899999999986
5.6600000000000007e-07,0.82930300000000001
5.6700000000000003e-07,0.81691099999999994
5.68e-07,0.80391000000000001
5.6900000000000008e-07,0.79041300000000014
5.7000000000000005e-07,0.77652600000000016
5.7100000000000002e-07,0.76231099999999996
5.7199999999999999e-07,0.74766900000000003
5.7300000000000006e-07,0.73247600000000002
5.7400000000000003e-07,0.71662199999999998
5.75e-07,0.700013
5.7600000000000008e-07,0.68264700000000011
5.7700000000000004e-07,0.6648170000000001
5.7800000000000001e-07,0.64685800000000004
5.7899999999999998e-07,0.62907200000000008
5.8000000000000006e-07,0.61172800000000016
5.8100000000000003e-07,0.59499800000000014
5.82e-07,0.57878300000000005
5.8300000000000007e-07,0.56293499999999996
5.8400000000000004e-07,0.54732099999999995
5.8500000000000001e-07,0.5318250000000001
5.8600000000000009e-07,0.51635399999999998
5.8700000000000005e-07,0.50087000000000004
5.8800000000000002e-07,0.48534999999999995
5.8899999999999999e-07,0.469777
5.9000000000000007e-07,0.45414200000000005
5.9100000000000004e-07,0.43845399999999995
5.9200000000000001e-07,0.42277799999999999
5.9300000000000008e-07,0.40718799999999999
5.9400000000000005e-07,0.39175199999999999
5.9500000000000002e-07,0.376527
5.9599999999999999e-07,0.36155899999999996
5.9700000000000007e-07,0.346856
5.9800000000000003e-07,0.33242199999999994
5.99e-07,0.31826100000000002
6.0000000000000008e-07,0.30437799999999993
6.0100000000000005e-07,0.29078399999999999
6.0200000000000002e-07,0.27750599999999997
6.0299999999999999e-07,0.264575
6.0400000000000006e-07,0.25201200000000007
6.0500000000000003e-07,0.23983699999999999
6.06e-07,0.22806500000000002
6.0700000000000008e-07,0.21670300000000003
6.0800000000000004e-07,0.20575399999999999
6.0900000000000001e-07,0.19522100000000001
6.1000000000000009e-07,0.18510399999999999
6.1100000000000006e-07,0.175398
6.1200000000000003e-07,0.16609099999999999
6.13e-07,0.157169
6.1400000000000007e-07,0.14862000000000003
6.1500000000000004e-07,0.140431
6.1600000000000001e-07,0.13259100000000001
6.1700000000000009e-07,0.12509200000000001
6.1800000000000005e-07,0.11792800000000001
6.1900000000000002e-07,0.111091
6.1999999999999999e-07,0.104573
6.2100000000000007e-07,0.098366300000000004
6.2200000000000004e-07,0.092468499999999995
6.2300000000000001e-07,0.086875900000000006
6.2400000000000008e-07,0.0815834
6.2500000000000005e-07,0.076584099999999988
6.2600000000000002e-07,0.071868299999999996
6.2699999999999999e-07,0.067418599999999995
6.2800000000000006e-07,0.063217599999999999
6.2900000000000003e-07,0.059249200000000002
6.3e-07,0.055498999999999993
6.3100000000000008e-07,0.051955000000000015
6.3200000000000005e-07,0.048610300000000002
6.3300000000000002e-07,0.045459100000000009
6.3400000000000009e-07,0.042494499999999998
6.3500000000000006e-07,0.039709700000000001
6.3600000000000003e-07,0.037095200000000002
6.37e-07,0.034634699999999997
6.3800000000000007e-07,0.032312500000000008
6.3900000000000004e-07,0.030115099999999995
6.4000000000000001e-07,0.028031400000000005
6.4100000000000009e-07,0.0260564
6.4200000000000006e-07,0.024201100000000003
6.4300000000000003e-07,0.022475999999999996
6.44e-07,0.020886999999999999
6.4500000000000007e-07,0.019436600000000002
6.4600000000000004e-07,0.018120000000000001
6.4700000000000001e-07,0.0169149
6.4800000000000009e-07,0.0157991
6.4900000000000005e-07,0.0147543
6.5000000000000002e-07,0.013766
6.5099999999999999e-07,0.012824599999999999
6.5200000000000007e-07,0.011930399999999999
6.5300000000000004e-07,0.011084999999999998
6.5400000000000001e-07,0.010289199999999998
6.5500000000000008e-07,0.0095431500000000002
6.5600000000000005e-07,0.0088460899999999992
6.5700000000000002e-07,0.0081960000000000002
6.5799999999999999e-07,0.0075905900000000012
6.5900000000000006e-07,0.0070275400000000005
6.6000000000000003e-07,0.0065045499999999996
6.61e-07,0.0060195199999999996
6.6200000000000008e-07,0.00557093
6.6300000000000005e-07,0.0051572800000000002
6.6400000000000002e-07,0.0047768699999999999
6.6500000000000009e-07,0.00442794
6.6600000000000006e-07,0.0041083200000000004
6.6700000000000003e-07,0.003814699999999999
6.68e-07,0.0035439200000000003
6.6900000000000007e-07,0.0032932899999999999
6.7000000000000004e-07,0.0030604999999999994
6.7100000000000001e-07,0.0028436899999999994
6.7200000000000009e-07,0.00264175
6.7300000000000006e-07,0.0024537399999999998
6.7400000000000003e-07,0.00227875
6.75e-07,0.0021159600000000005
6.7600000000000007e-07,0.0019645600000000006
6.7700000000000004e-07,0.0018237800000000001
6.7800000000000001e-07,0.0016928700000000002
6.7900000000000008e-07,0.0015711500000000003
6.8000000000000005e-07,0.00145798
6.8100000000000002e-07,0.0013527400000000001
6.8199999999999999e-07,0.0012547599999999999
6.8300000000000007e-07,0.0011634000000000002
6.8400000000000004e-07,0.0010781199999999999
6.8500000000000001e-07,0.00099842400000000014
6.8600000000000008e-07,0.00092396199999999996
6.8700000000000005e-07,0.000854713
6.8800000000000002e-07,0.00079065199999999998
6.8900000000000009e-07,0.00073168400000000002
6.9000000000000006e-07,0.00067765299999999996
6.9100000000000003e-07,0.0006282970000000001
6.92e-07,0.00058310800000000004
6.9300000000000008e-07,0.00054158400000000012
6.9400000000000005e-07,0.00050329399999999994
6.9500000000000002e-07,0.00046787000000000011
6.9600000000000009e-07,0.000435007
6.9700000000000006e-07,0.00040449000000000003
6.9800000000000003e-07,0.00037613799999999993
6.99e-07,0.00034978400000000001
7.0000000000000007e-07,0.00032527800000000003
7.0100000000000004e-07,0.00030247699999999994
7.0200000000000001e-07,0.00028123700000000005
7.0300000000000009e-07,0.00026142700000000006
7.0400000000000006e-07,0.00024293000000000001
7.0500000000000003e-07,0.000225641
7.06e-07,0.00020947799999999998
7.0700000000000007e-07,0.00019440000000000004
7.0800000000000004e-07,0.00018037000000000001
7.0900000000000001e-07,0.00016734700000000004
7.1000000000000008e-07,0.000155286
7.1100000000000005e-07,0.00014413499999999996
7.1200000000000002e-07,0.00013382999999999998
7.1299999999999999e-07,0.00012430899999999999
7.1400000000000007e-07,0.000115513
7.1500000000000004e-07,0.000107388
7.1600000000000001e-07,9.9879999999999999e-05
7.1700000000000008e-07,9.2931999999999997e-05
7.1800000000000005e-07,8.6490700000000002e-05
7.1900000000000002e-07,8.0509000000000011e-05
7.2000000000000009e-07,7.4945300000000002e-05
7.2100000000000006e-07,6.9765199999999994e-05
7.2200000000000003e-07,6.4947e-05
7.23e-07,6.0471799999999999e-05
7.2400000000000008e-07,5.6320700000000004e-05
7.2500000000000005e-07,5.2474800000000001e-05
7.2600000000000002e-07,4.89142e-05
7.2700000000000009e-07,4.5613700000000007e-05
7.2800000000000006e-07,4.2549000000000002e-05
7.2900000000000003e-07,3.96989e-05
7.3e-07,3.70443e-05
7.3100000000000007e-07,3.45688e-05
7.3200000000000004e-07,3.225879999999999e-05
7.3300000000000001e-07,3.0102600000000002e-05
7.3400000000000009e-07,2.8089300000000002e-05
7.3500000000000006e-07,2.6208799999999999e-05
7.3600000000000003e-07,2.4452900000000001e-05
7.37e-07,2.2817700000000003e-05
7.3800000000000007e-07,2.1299500000000002e-05
7.3900000000000004e-07,1.98941e-05
7.4000000000000001e-07,1.8596500000000001e-05
7.4100000000000008e-07,1.7400300000000003e-05
7.4200000000000005e-07,1.6293100000000002e-05
7.4300000000000002e-07,1.5263200000000003e-05
7.440000000000001e-07,1.4300500000000001e-05
7.4500000000000007e-07,1.33965e-05
7.4600000000000004e-07,1.2544900000000002e-05
7.4700000000000001e-07,1.1744100000000002e-05
7.4800000000000008e-07,1.0992900000000001e-05
7.4900000000000005e-07,1.029e-05
7.5000000000000002e-07,9.6339699999999975e-06
7.5100000000000009e-07,9.0226299999999994e-06
7.5200000000000006e-07,8.4530099999999992e-06
7.5300000000000003e-07,7.9220699999999995e-06
7.54e-07,7.4270000000000002e-06
7.5500000000000008e-07,6.9652200000000004e-06
7.5600000000000005e-07,6.5342199999999989e-06
7.5700000000000002e-07,6.1312900000000002e-06
7.5800000000000009e-07,5.7539099999999999e-06
7.5900000000000006e-07,5.3998399999999998e-06
7.6000000000000003e-07,5.06711e-06
7.61e-07,4.7541300000000003e-06
7.6200000000000007e-07,4.4601900000000002e-06
7.6300000000000004e-07,4.1846599999999997e-06
7.6400000000000001e-07,3.9268999999999996e-06
7.6500000000000009e-07,3.68617e-06
7.6600000000000006e-07,3.4615700000000005e-06
7.6700000000000003e-07,3.2515500000000002e-06
7.680000000000001e-07,3.0546400000000006e-06
7.6900000000000007e-07,2.8695100000000001e-06
7.7000000000000004e-07,2.6950399999999999e-06
7.7100000000000001e-07,2.5304000000000004e-06
7.7200000000000008e-07,2.3755e-06
7.7300000000000005e-07,2.23033e-06
7.7400000000000002e-07,2.0947800000000006e-06
7.750000000000001e-07,1.9686400000000003e-06
7.7600000000000007e-07,1.8515200000000001e-06
7.7700000000000004e-07,1.7424799999999997e-06
7.7800000000000001e-07,1.6405999999999998e-06
7.7900000000000008e-07,1.5450700000000001e-06
7.8000000000000005e-07,1.4551800000000001e-06
7.8100000000000002e-07,1.37039e-06
7.8200000000000009e-07,1.2904500000000001e-06
7.8300000000000006e-07,1.2151799999999999e-06
7.8400000000000003e-07,1.14437e-06
7.85e-07,1.0778399999999999e-06
7.8600000000000008e-07,1.0153800000000001e-06
7.8700000000000005e-07,9.5668400000000028e-07
7.8800000000000002e-07,9.0149100000000014e-07
7.8900000000000009e-07,8.4954199999999997e-07
7.9000000000000006e-07,8.0060599999999996e-07
7.9100000000000003e-07,7.5449200000000003e-07
7.92e-07,7.1109099999999992e-07
7.9300000000000007e-07,6.70309e-07
7.9400000000000004e-07,6.3204500000000013e-07
7.9500000000000001e-07,5.9619500000000008e-07
7.9600000000000009e-07,5.6263900000000015e-07
7.9700000000000006e-07,5.3120600000000005e-07
7.9800000000000003e-07,5.0172599999999998e-07
7.990000000000001e-07,4.7404700000000006e-07
8.0000000000000007e-07,4.4802999999999997e-07
8.0100000000000004e-07,4.2354299999999997e-07
8.0200000000000001e-07,4.0045299999999999e-07
8.0300000000000008e-07,3.7863399999999995e-07
8.0400000000000005e-07,3.5797800000000003e-07
8.0500000000000002e-07,3.3838700000000002e-07
8.060000000000001e-07,3.1978700000000006e-07
8.0700000000000007e-07,3.0215700000000002e-07
8.0800000000000004e-07,2.8548600000000005e-07
8.09e-07,2.69756e-07
8.1000000000000008e-07,2.5494199999999998e-07
8.1100000000000005e-07,2.4101499999999999e-07
8.1200000000000002e-07,2.2791999999999999e-07
8.1300000000000009e-07,2.15603e-07
8.1400000000000006e-07,2.0401399999999999e-07
8.1500000000000003e-07,1.9310500000000001e-07
8.16e-07,1.82829e-07
8.1700000000000008e-07,1.7313399999999999e-07
8.1800000000000005e-07,1.63969e-07
8.1900000000000001e-07,1.5528900000000001e-07
8.2000000000000009e-07,1.4705399999999999e-07
8.2100000000000006e-07,1.3923099999999998e-07
8.2200000000000003e-07,1.3180400000000003e-07
8.230000000000001e-07,1.2475800000000004e-07
8.2400000000000007e-07,1.1807799999999999e-07
8.2500000000000004e-07,1.1175100000000001e-07
8.2600000000000001e-07,1.0576000000000002e-07
8.2700000000000009e-07,1.0009300000000001e-07
8.2800000000000006e-07,9.4734899999999989e-08
8.2900000000000002e-07,8.96718e-08
8.300000000000001e-07,8.4890199999999999e-08
