wavelength,n
6.67e-16,2.8735043
7.14e-16,2.9443374
7.69e-16,2.973633
8.33e-16,3.0342872
9.09e-16,3.0937414
1e-15,3.1837613
1.05e-15,3.2227697
1.11e-15,3.2750676
1.18e-15,3.3344296
1.25e-15,3.3989889
1.33e-15,3.467115
1.43e-15,3.5376077
1.54e-15,3.6099615
1.67e-15,3.6845745
1.82e-15,3.7628981
2e-15,3.8475818
2.11e-15,3.8935181
2.22e-15,3.9427114
2.35e-15,3.9959802
2.5e-15,4.0543264
2.67e-15,4.1189946
2.86e-15,4.1915574
3.08e-15,4.2740535
3.33e-15,4.3691978
3.64e-15,4.4807297
4e-15,4.613996
4.44e-15,4.7769777
5e-15,4.9822242
5.71e-15,5.250716
6.67e-15,5.6202947
8e-15,6.1662033
1e-14,7.0686579
1.11e-14,7.6216326
1.25e-14,8.3467645
1.43e-14,9.3532527
1.67e-14,10.825531
2e-14,13.13127
2.22e-14,14.820484
2.5e-14,17.093309
2.86e-14,20.259827
3.33e-14,24.861494
4e-14,31.895957
4.44e-14,36.866495
5e-14,43.260218
5.71e-14,51.169978
6.67e-14,61.295883
8e-14,75.191427
1e-13,95.35771
1.25e-13,120.39992
1.54e-13,147.11263
2e-13,183.41621
2.86e-13,238.5194
