wavelength,k
2.4e-16,1.213e-05
3.4e-16,5.249e-07
4e-16,4.806e-07
6e-16,5.491e-07
1e-15,6.446e-07
2.8e-15,1.047e-06
3.4e-15,9.47e-07
4e-15,5.125e-06
4.6e-15,2.676e-05
5e-15,6.322e-05
5.4e-15,0.0003302
5.6e-15,0.0003893
