wavelength,n
5.123e-08,0.937
5.166e-08,0.937
5.391e-08,0.939
5.636e-08,0.944
5.904e-08,0.968
6.199e-08,1.01
6.525e-08,1.07
6.888e-08,1.14
7.293e-08,1.22
7.749e-08,1.32
8.266e-08,1.44
8.856e-08,1.57
9.537e-08,1.7
1.0332e-07,1.83
1.1271e-07,1.94
1.2398e-07,2.01
1.3776e-07,1.98
1.5498e-07,1.87
1.7712e-07,1.76
2.0664e-07,1.65
2.4797e-07,1.56
3.0996e-07,1.5
4.1328e-07,1.48
6.1992e-07,1.47
