wavelength,n
1.53846e-15,2.43346
1.53941e-15,2.4334
1.54036e-15,2.43334
1.54131e-15,2.43329
1.54226e-15,2.43323
1.54321e-15,2.43317
1.54416e-15,2.43312
1.54512e-15,2.43306
1.54607e-15,2.433
1.54703e-15,2.43295
1.54799e-15,2.43289
1.54895e-15,2.43283
1.54991e-15,2.43277
1.55087e-15,2.43272
1.55183e-15,2.43266
1.5528e-15,2.4326
1.55376e-15,2.43255
1.55473e-15,2.43249
1.55569e-15,2.43243
1.55666e-15,2.43238
1.55763e-15,2.43232
1.5586e-15,2.43226
1.55958e-15,2.43221
1.56055e-15,2.43215
1.56152e-15,2.43209
1.5625e-15,2.43204
1.56348e-15,2.43198
1.56446e-15,2.43192
1.56544e-15,2.43187
1.56642e-15,2.43181
1.5674e-15,2.43175
1.56838e-15,2.4317
1.56937e-15,2.43164
1.57035e-15,2.43158
1.57134e-15,2.43153
1.57233e-15,2.43147
1.57332e-15,2.43141
1.57431e-15,2.43136
1.5753e-15,2.4313
1.57629e-15,2.43124
1.57729e-15,2.43119
1.57828e-15,2.43113
1.57928e-15,2.43107
1.58028e-15,2.43102
1.58128e-15,2.43096
1.58228e-15,2.4309
1.58328e-15,2.43085
1.58428e-15,2.43079
1.58529e-15,2.43073
1.58629e-15,2.43068
1.5873e-15,2.43062
1.58831e-15,2.43056
1.58932e-15,2.43051
1.59033e-15,2.43045
1.59134e-15,2.43039
1.59236e-15,2.43034
1.59337e-15,2.43028
1.59439e-15,2.43022
1.59541e-15,2.43017
1.59642e-15,2.43011
1.59744e-15,2.43005
1.59847e-15,2.43
1.59949e-15,2.42994
1.60051e-15,2.42988
1.60154e-15,2.42983
1.60256e-15,2.42977
1.60359e-15,2.42971
1.60462e-15,2.42966
1.60565e-15,2.4296
1.60668e-15,2.42954
1.60772e-15,2.42949
1.60875e-15,2.42943
1.60979e-15,2.42937
1.61082e-15,2.42932
1.61186e-15,2.42926
1.6129e-15,2.4292
1.61394e-15,2.42915
1.61499e-15,2.42909
1.61603e-15,2.42903
1.61708e-15,2.42897
1.61812e-15,2.42892
1.61917e-15,2.42886
1.62022e-15,2.4288
1.62127e-15,2.42875
1.62232e-15,2.42869
1.62338e-15,2.42863
1.62443e-15,2.42858
1.62549e-15,2.42852
1.62655e-15,2.42846
1.6276e-15,2.42841
1.62866e-15,2.42835
1.62973e-15,2.42829
1.63079e-15,2.42824
1.63185e-15,2.42818
1.63292e-15,2.42812
1.63399e-15,2.42807
1.63506e-15,2.42801
1.63613e-15,2.42795
1.6372e-15,2.4279
1.63827e-15,2.42784
1.63934e-15,2.42778
1.64042e-15,2.42772
1.6415e-15,2.42767
1.64258e-15,2.42761
1.64366e-15,2.42755
1.64474e-15,2.4275
1.64582e-15,2.42744
1.6469e-15,2.42738
1.64799e-15,2.42733
1.64908e-15,2.42727
1.65017e-15,2.42721
1.65125e-15,2.42715
1.65235e-15,2.4271
1.65344e-15,2.42704
1.65453e-15,2.42698
1.65563e-15,2.42693
1.65673e-15,2.42687
1.65782e-15,2.42681
1.65893e-15,2.42675
1.66003e-15,2.4267
1.66113e-15,2.42664
1.66223e-15,2.42658
1.66334e-15,2.42653
1.66445e-15,2.42647
1.66556e-15,2.42641
1.66667e-15,2.42635
1.66778e-15,2.4263
1.66889e-15,2.42624
1.67001e-15,2.42618
1.67112e-15,2.42613
1.67224e-15,2.42607
1.67336e-15,2.42601
1.67448e-15,2.42595
1.6756e-15,2.4259
1.67673e-15,2.42584
1.67785e-15,2.42578
1.67898e-15,2.42572
1.68011e-15,2.42567
1.68124e-15,2.42561
1.68237e-15,2.42555
1.6835e-15,2.42549
1.68464e-15,2.42544
1.68577e-15,2.42538
1.68691e-15,2.42532
1.68805e-15,2.42526
1.68919e-15,2.42521
1.69033e-15,2.42515
1.69147e-15,2.42509
1.69262e-15,2.42503
1.69377e-15,2.42498
1.69492e-15,2.42492
1.69607e-15,2.42486
1.69722e-15,2.4248
1.69837e-15,2.42475
1.69952e-15,2.42469
1.70068e-15,2.42463
1.70184e-15,2.42457
1.703e-15,2.42452
1.70416e-15,2.42446
1.70532e-15,2.4244
1.70648e-15,2.42434
1.70765e-15,2.42428
1.70882e-15,2.42423
1.70999e-15,2.42417
1.71116e-15,2.42411
1.71233e-15,2.42405
1.7135e-15,2.42399
1.71468e-15,2.42394
1.71585e-15,2.42388
1.71703e-15,2.42382
1.71821e-15,2.42376
1.71939e-15,2.4237
1.72058e-15,2.42365
1.72176e-15,2.42359
1.72295e-15,2.42353
1.72414e-15,2.42347
1.72533e-15,2.42341
1.72652e-15,2.42336
1.72771e-15,2.4233
1.72891e-15,2.42324
1.7301e-15,2.42318
1.7313e-15,2.42312
1.7325e-15,2.42306
1.7337e-15,2.42301
1.73491e-15,2.42295
1.73611e-15,2.42289
1.73732e-15,2.42283
1.73853e-15,2.42277
