wavelength,n
2.066e-07,1.366
2.101e-07,1.363
2.138e-07,1.364
2.175e-07,1.379
2.214e-07,1.412
2.254e-07,1.462
2.296e-07,1.532
2.339e-07,1.632
2.384e-07,1.763
2.431e-07,1.951
2.48e-07,2.25
2.53e-07,2.686
2.583e-07,3.187
2.638e-07,3.731
2.695e-07,4.072
2.755e-07,4.107
2.818e-07,4.009
2.883e-07,3.894
2.952e-07,3.798
3.024e-07,3.73
3.1e-07,3.688
3.179e-07,3.671
3.263e-07,3.68
3.351e-07,3.724
3.444e-07,3.822
3.542e-07,4.034
3.647e-07,4.294
3.757e-07,4.525
3.875e-07,4.753
3.999e-07,4.654
4.133e-07,4.483
4.275e-07,4.328
4.428e-07,4.195
4.592e-07,4.081
4.769e-07,3.985
4.959e-07,3.903
5.166e-07,3.838
5.391e-07,3.761
5.636e-07,3.696
5.904e-07,3.665
6.199e-07,3.558
6.525e-07,3.477
6.888e-07,3.417
7.293e-07,3.368
7.749e-07,3.329
8.266e-07,3.283
