wavelength,k
2.066e-07,2.418
2.101e-07,2.49
2.138e-07,2.572
2.175e-07,2.666
2.214e-07,2.78
2.254e-07,2.903
2.296e-07,3.045
2.339e-07,3.199
2.384e-07,3.378
2.431e-07,3.579
2.48e-07,3.787
2.53e-07,3.904
2.583e-07,3.899
2.638e-07,3.645
2.695e-07,3.147
2.755e-07,2.668
2.818e-07,2.351
2.883e-07,2.159
2.952e-07,2.046
3.024e-07,1.98
3.1e-07,1.945
3.179e-07,1.933
3.263e-07,1.942
3.351e-07,1.969
3.444e-07,2.017
3.542e-07,2.049
3.647e-07,1.922
3.757e-07,1.748
3.875e-07,1.34
3.999e-07,0.926
4.133e-07,0.684
4.275e-07,0.534
4.428e-07,0.429
4.592e-07,0.355
4.769e-07,0.292
4.959e-07,0.245
5.166e-07,0.205
5.391e-07,0.164
5.636e-07,0.133
5.904e-07,0.088
6.199e-07,0.002
6.525e-07,1.73472347598e-18
6.888e-07,-4.60785923306e-19
7.293e-07,-1.76182853029e-19
7.749e-07,-1.08420217249e-19
8.266e-07,0.0
