wavelength,n
2.066e-07,1.311
2.101e-07,1.318
2.138e-07,1.33
2.175e-07,1.345
2.214e-07,1.371
2.254e-07,1.408
2.296e-07,1.459
2.339e-07,1.531
2.384e-07,1.634
2.431e-07,1.819
2.48e-07,2.207
2.53e-07,2.772
2.583e-07,3.267
2.638e-07,3.611
2.695e-07,3.829
2.755e-07,4.01
2.818e-07,4.017
2.883e-07,3.922
2.952e-07,3.801
3.024e-07,3.697
3.1e-07,3.618
3.179e-07,3.566
3.263e-07,3.537
3.351e-07,3.532
3.444e-07,3.552
3.542e-07,3.601
3.647e-07,3.69
3.757e-07,3.864
3.875e-07,4.253
3.999e-07,4.46
4.133e-07,4.838
4.275e-07,4.968
4.428e-07,4.725
4.592e-07,4.518
4.769e-07,4.353
4.959e-07,4.22
5.166e-07,4.111
5.391e-07,4.018
5.636e-07,3.94
5.904e-07,3.876
6.199e-07,3.82
6.525e-07,3.775
6.888e-07,3.716
7.293e-07,3.678
7.749e-07,3.661
8.266e-07,3.572
