wavelength,k
2.066e-07,2.457
2.101e-07,2.538
2.138e-07,2.608
2.175e-07,2.698
2.214e-07,2.8
2.254e-07,2.921
2.296e-07,3.059
2.339e-07,3.223
2.384e-07,3.433
2.431e-07,3.704
2.48e-07,3.983
2.53e-07,4.036
2.583e-07,3.846
2.638e-07,3.536
2.695e-07,3.229
2.755e-07,2.876
2.818e-07,2.507
2.883e-07,2.24
2.952e-07,2.074
3.024e-07,1.983
3.1e-07,1.937
3.179e-07,1.92
3.263e-07,1.924
3.351e-07,1.945
3.444e-07,1.979
3.542e-07,2.03
3.647e-07,2.1
3.757e-07,2.203
3.875e-07,2.187
3.999e-07,1.949
4.133e-07,1.836
4.275e-07,1.126
4.428e-07,0.763
4.592e-07,0.575
4.769e-07,0.462
4.959e-07,0.382
5.166e-07,0.32
5.391e-07,0.276
5.636e-07,0.237
5.904e-07,0.199
6.199e-07,0.171
6.525e-07,0.127
6.888e-07,0.099
7.293e-07,0.082
7.749e-07,0.059
8.266e-07,0.0
