wavelength,n
2.638e-07,2.049
2.652e-07,2.068
2.666e-07,2.113
2.681e-07,2.147
2.695e-07,2.186
2.71e-07,2.251
2.725e-07,2.306
2.74e-07,2.371
2.755e-07,2.45
2.771e-07,2.53
2.786e-07,2.647
2.802e-07,2.756
2.818e-07,2.852
2.834e-07,2.963
2.85e-07,3.099
2.867e-07,3.241
2.883e-07,3.408
2.9e-07,3.57
2.917e-07,3.774
2.935e-07,3.96
2.952e-07,4.187
2.97e-07,4.362
2.988e-07,4.535
3.006e-07,4.7
3.024e-07,4.826
3.043e-07,4.913
3.061e-07,4.98
3.08e-07,5.025
3.1e-07,5.06
3.119e-07,5.085
3.139e-07,5.109
3.159e-07,5.118
3.179e-07,5.133
3.2e-07,5.135
3.22e-07,5.148
3.241e-07,5.162
3.263e-07,5.168
3.284e-07,5.189
3.306e-07,5.191
3.328e-07,5.211
3.351e-07,5.226
3.374e-07,5.239
3.397e-07,5.272
3.42e-07,5.277
3.444e-07,5.31
3.468e-07,5.33
3.493e-07,5.364
3.517e-07,5.409
3.542e-07,5.445
3.568e-07,5.499
3.594e-07,5.543
3.62e-07,5.606
3.647e-07,5.705
3.674e-07,5.782
3.701e-07,5.9
3.729e-07,6.019
3.757e-07,6.135
3.786e-07,6.257
3.815e-07,6.345
3.844e-07,6.398
3.875e-07,6.399
3.905e-07,6.345
3.936e-07,6.292
3.967e-07,6.183
3.999e-07,6.067
4.032e-07,5.97
4.065e-07,5.855
4.099e-07,5.761
4.133e-07,5.66
4.168e-07,5.564
4.203e-07,5.477
4.239e-07,5.395
4.275e-07,5.317
4.312e-07,5.245
4.35e-07,5.177
4.389e-07,5.106
4.428e-07,5.047
4.468e-07,4.987
4.509e-07,4.935
4.55e-07,4.882
4.592e-07,4.829
4.635e-07,4.782
4.679e-07,4.736
4.723e-07,4.692
4.769e-07,4.648
4.815e-07,4.608
4.862e-07,4.569
4.91e-07,4.535
4.959e-07,4.498
5.009e-07,4.466
5.061e-07,4.43
5.113e-07,4.399
5.166e-07,4.37
5.22e-07,4.342
5.276e-07,4.313
5.333e-07,4.285
5.391e-07,4.26
5.45e-07,4.233
5.51e-07,4.207
5.572e-07,4.189
5.636e-07,4.165
5.7e-07,4.143
5.767e-07,4.122
5.835e-07,4.103
5.904e-07,4.084
5.975e-07,4.068
6.048e-07,4.0506
6.123e-07,4.032
6.199e-07,4.014
6.278e-07,3.995
6.358e-07,3.977
6.441e-07,3.963
6.525e-07,3.952
6.612e-07,3.934
6.702e-07,3.923
6.794e-07,3.909
6.888e-07,3.897
6.985e-07,3.8828
7.085e-07,3.8741
7.187e-07,3.862
7.293e-07,3.848
7.402e-07,3.837
7.514e-07,3.829
7.63e-07,3.819
7.749e-07,3.808
7.872e-07,3.798
7.999e-07,3.789
8.13e-07,3.78
8.266e-07,3.769
