wavelength,k
2.638e-07,3.997
2.652e-07,4.052
2.666e-07,4.089
2.681e-07,4.173
2.695e-07,4.251
2.71e-07,4.307
2.725e-07,4.367
2.74e-07,4.444
2.755e-07,4.515
2.771e-07,4.576
2.786e-07,4.663
2.802e-07,4.737
2.818e-07,4.793
2.834e-07,4.858
2.85e-07,4.896
2.867e-07,4.954
2.883e-07,4.987
2.9e-07,5.024
2.917e-07,5.026
2.935e-07,5.0
2.952e-07,4.968
2.97e-07,4.87
2.988e-07,4.754
3.006e-07,4.63
3.024e-07,4.476
3.043e-07,4.324
3.061e-07,4.175
3.08e-07,4.043
3.1e-07,3.912
3.119e-07,3.791
3.139e-07,3.709
3.159e-07,3.616
3.179e-07,3.527
3.2e-07,3.449
3.22e-07,3.368
3.241e-07,3.319
3.263e-07,3.253
3.284e-07,3.189
3.306e-07,3.146
3.328e-07,3.092
3.351e-07,3.052
3.374e-07,2.998
3.397e-07,2.962
3.42e-07,2.92
3.444e-07,2.879
3.468e-07,2.857
3.493e-07,2.817
3.517e-07,2.787
3.542e-07,2.759
3.568e-07,2.723
3.594e-07,2.704
3.62e-07,2.679
3.647e-07,2.644
3.674e-07,2.602
3.701e-07,2.526
3.729e-07,2.444
3.757e-07,2.318
3.786e-07,2.157
3.815e-07,1.969
3.844e-07,1.759
3.875e-07,1.535
3.905e-07,1.318
3.936e-07,1.112
3.967e-07,0.965
3.999e-07,0.815
4.032e-07,0.697
4.065e-07,0.626
4.099e-07,0.535
4.133e-07,0.468
4.168e-07,0.417
4.203e-07,0.365
4.239e-07,0.336
4.275e-07,0.301
4.312e-07,0.269
4.35e-07,0.239
4.389e-07,0.224
4.428e-07,0.208
4.468e-07,0.192
4.509e-07,0.167
4.55e-07,0.148
4.592e-07,0.139
4.635e-07,0.132
4.679e-07,0.113
4.723e-07,0.104
4.769e-07,0.103
4.815e-07,0.093
4.862e-07,0.086
4.91e-07,0.072
4.959e-07,0.072
5.009e-07,0.067
5.061e-07,0.061
5.113e-07,0.055
5.166e-07,0.047
5.22e-07,0.042
5.276e-07,0.042
5.333e-07,0.036
5.391e-07,0.032
5.45e-07,0.03
5.51e-07,0.029
5.572e-07,0.021
5.636e-07,0.021
5.7e-07,0.02
5.767e-07,0.02
5.835e-07,0.017
5.904e-07,0.016
5.975e-07,0.016
6.048e-07,0.013
6.123e-07,0.012
6.199e-07,0.012
6.278e-07,0.012
6.358e-07,0.01
6.441e-07,0.012
6.525e-07,0.011
6.612e-07,0.009
6.702e-07,0.009
6.794e-07,0.007
6.888e-07,0.007
6.985e-07,0.007
7.085e-07,0.0062
7.187e-07,0.0042
7.293e-07,0.002
7.402e-07,0.0006
7.514e-07,0.0013
7.63e-07,0.0013
7.749e-07,0.002
7.872e-07,0.001
7.999e-07,0.0006
8.13e-07,0.0008
8.266e-07,0.002
