wavelength,n
2.07e-07,1.682
2.1e-07,1.626
2.14e-07,1.577
2.18e-07,1.545
2.21e-07,1.531
2.25e-07,1.548
2.3e-07,1.581
2.34e-07,1.601
2.38e-07,1.594
2.43e-07,1.578
2.48e-07,1.572
2.53e-07,1.578
2.58e-07,1.593
2.64e-07,1.586
2.7e-07,1.653
2.76e-07,1.694
2.82e-07,1.846
2.88e-07,2.039
2.95e-07,2.418
3.02e-07,2.903
3.1e-07,3.263
3.18e-07,3.465
3.26e-07,3.605
3.35e-07,3.689
3.44e-07,3.752
3.54e-07,3.79
3.65e-07,3.852
3.76e-07,3.855
3.87e-07,3.835
4e-07,3.823
4.13e-07,3.829
4.28e-07,3.87
4.43e-07,3.959
4.59e-07,4.18
4.77e-07,4.419
4.96e-07,4.453
5.17e-07,4.489
5.39e-07,4.636
5.64e-07,5.127
5.9e-07,5.053
6.2e-07,4.853
6.53e-07,4.679
6.89e-07,4.515
7.29e-07,4.373
7.75e-07,4.249
8.27e-07,4.106
8.86e-07,4.015
9.54e-07,3.946
1.033e-06,3.906
1.127e-06,3.863
1.24e-06,3.751
1.378e-06,3.702
1.55e-06,3.674
1.771e-06,3.657
2.066e-06,3.645
2.48e-06,3.637
