wavelength,n
2.833e-06,1.0476
2.849e-06,1.0265
2.865e-06,1.0036
2.882e-06,0.982
2.899e-06,0.965
2.915e-06,0.9596
2.933e-06,0.9727
2.95e-06,0.9917
2.967e-06,1.0067
2.985e-06,1.0219
3.003e-06,1.0427
3.021e-06,1.076
3.04e-06,1.1295
3.058e-06,1.2127
3.077e-06,1.3251
3.096e-06,1.426
3.115e-06,1.4966
3.135e-06,1.551
3.155e-06,1.5999
3.175e-06,1.6363
3.195e-06,1.6502
3.215e-06,1.6428
3.236e-06,1.6269
3.257e-06,1.6128
3.279e-06,1.5924
3.3e-06,1.5733
3.322e-06,1.5577
3.345e-06,1.5413
3.367e-06,1.5265
3.39e-06,1.5114
3.413e-06,1.4973
3.436e-06,1.4845
3.46e-06,1.4721
3.484e-06,1.4612
3.509e-06,1.4513
3.534e-06,1.4421
3.559e-06,1.4337
3.624e-06,1.4155
3.732e-06,1.3942
3.775e-06,1.3873
3.847e-06,1.3773
3.969e-06,1.3645
4.099e-06,1.3541
4.239e-06,1.3446
4.348e-06,1.3388
4.387e-06,1.3381
4.444e-06,1.3385
4.505e-06,1.3405
4.547e-06,1.3429
4.56e-06,1.3442
4.58e-06,1.3463
4.719e-06,1.3442
4.904e-06,1.3345
5e-06,1.329
5.1e-06,1.3233
5.2e-06,1.318
5.263e-06,1.3143
5.4e-06,1.3062
5.556e-06,1.2972
5.714e-06,1.289
5.747e-06,1.2873
5.78e-06,1.286
5.814e-06,1.2851
5.848e-06,1.2854
5.882e-06,1.2881
6.061e-06,1.3016
6.135e-06,1.309
6.25e-06,1.3172
6.289e-06,1.3189
6.329e-06,1.3204
6.369e-06,1.322
6.41e-06,1.3224
6.452e-06,1.3215
6.494e-06,1.3204
6.579e-06,1.3181
6.667e-06,1.3171
6.757e-06,1.3181
6.897e-06,1.3195
7.042e-06,1.3193
7.143e-06,1.319
7.246e-06,1.3191
7.353e-06,1.318
7.463e-06,1.3163
7.576e-06,1.3154
7.692e-06,1.3154
7.812e-06,1.3155
7.937e-06,1.3145
8.065e-06,1.3119
8.197e-06,1.3068
8.333e-06,1.2993
8.475e-06,1.2925
8.696e-06,1.2839
8.929e-06,1.274
9.091e-06,1.2672
9.259e-06,1.2599
9.524e-06,1.2451
9.804e-06,1.2224
1e-05,1.1991
1.02e-05,1.1715
