wavelength,F6
3.8000000000000001e-07,1.05
3.8500000000000002e-07,1.3099999999999998
3.9000000000000002e-07,1.6299999999999999
3.9500000000000003e-07,1.8999999999999992
4.0000000000000003e-07,3.1099999999999999
4.0500000000000004e-07,14.799999999999999
4.1000000000000004e-07,3.430000000000001
4.1500000000000005e-07,3.2999999999999994
4.2e-07,3.6800000000000002
4.2500000000000001e-07,4.0700000000000003
4.3000000000000001e-07,4.4500000000000011
4.3500000000000002e-07,32.609999999999999
4.4000000000000002e-07,10.739999999999998
4.4500000000000003e-07,5.4800000000000004
4.5000000000000003e-07,5.7800000000000002
4.5500000000000004e-07,6.0299999999999994
4.6000000000000004e-07,6.25
4.6500000000000005e-07,6.4100000000000001
4.7000000000000005e-07,6.5199999999999987
4.75e-07,6.5800000000000001
4.8000000000000006e-07,6.5899999999999999
4.8500000000000002e-07,6.5599999999999987
4.9000000000000007e-07,6.5599999999999987
4.9500000000000003e-07,6.419999999999999
5.0000000000000008e-07,6.2800000000000002
5.0500000000000004e-07,6.2000000000000002
5.0999999999999999e-07,6.1900000000000013
5.1500000000000005e-07,6.2999999999999989
5.2e-07,6.5999999999999996
5.2500000000000006e-07,7.1199999999999992
5.3000000000000001e-07,7.9400000000000013
5.3500000000000007e-07,9.0699999999999985
5.4000000000000002e-07,10.49
5.4500000000000008e-07,25.219999999999999
5.5000000000000003e-07,17.460000000000004
5.5500000000000009e-07,15.629999999999999
5.6000000000000004e-07,17.219999999999999
5.6499999999999999e-07,18.530000000000001
5.7000000000000005e-07,19.43
5.75e-07,21.969999999999999
5.8000000000000006e-07,23.010000000000002
5.8500000000000001e-07,19.41
5.9000000000000007e-07,18.559999999999999
5.9500000000000002e-07,17.420000000000005
6.0000000000000008e-07,16.09
6.0500000000000003e-07,14.640000000000002
6.1000000000000009e-07,13.15
6.1500000000000004e-07,11.68
6.1999999999999999e-07,10.25
6.2500000000000005e-07,8.9499999999999993
6.3e-07,7.7399999999999993
6.3500000000000006e-07,6.6900000000000004
6.4000000000000001e-07,5.71
6.4500000000000007e-07,4.8700000000000001
6.5000000000000002e-07,4.160000000000001
6.5500000000000008e-07,3.5499999999999994
6.6000000000000003e-07,3.02
6.6500000000000009e-07,2.5699999999999998
6.7000000000000004e-07,2.2000000000000002
6.75e-07,1.8699999999999999
6.8000000000000005e-07,1.6000000000000001
6.8500000000000001e-07,1.3700000000000001
6.9000000000000006e-07,1.2899999999999998
6.9500000000000002e-07,1.0499999999999998
7.0000000000000007e-07,0.91000000000000003
7.0500000000000003e-07,0.81000000000000005
7.1000000000000008e-07,0.70999999999999996
7.1500000000000004e-07,0.6100000000000001
7.2000000000000009e-07,0.54000000000000004
7.2500000000000005e-07,0.47999999999999998
7.3e-07,0.44
7.3500000000000006e-07,0.43000000000000005
7.4000000000000001e-07,0.40000000000000002
7.4500000000000007e-07,0.37
7.5000000000000002e-07,0.38000000000000006
7.5500000000000008e-07,0.34999999999999998
7.6000000000000003e-07,0.39000000000000001
7.6500000000000009e-07,0.41000000000000003
7.7000000000000004e-07,0.33000000000000002
7.750000000000001e-07,0.25999999999999995
7.8000000000000005e-07,0.20999999999999999
