wavelength,F1
3.8000000000000001e-07,1.8700000000000001
3.8500000000000002e-07,2.3599999999999999
3.9000000000000002e-07,2.9399999999999995
3.9500000000000003e-07,3.4699999999999998
4.0000000000000003e-07,5.1699999999999999
4.0500000000000004e-07,19.489999999999998
4.1000000000000004e-07,6.1300000000000008
4.1500000000000005e-07,6.2400000000000002
4.2e-07,7.0099999999999998
4.2500000000000001e-07,7.7899999999999983
4.3000000000000001e-07,8.5600000000000005
4.3500000000000002e-07,43.670000000000002
4.4000000000000002e-07,16.940000000000001
4.4500000000000003e-07,10.720000000000001
4.5000000000000003e-07,11.349999999999998
4.5500000000000004e-07,11.890000000000001
4.6000000000000004e-07,12.370000000000001
4.6500000000000005e-07,12.749999999999998
4.7000000000000005e-07,12.999999999999998
4.75e-07,13.15
4.8000000000000006e-07,13.230000000000002
4.8500000000000002e-07,13.17
4.9000000000000007e-07,13.130000000000003
4.9500000000000003e-07,12.85
5.0000000000000008e-07,12.52
5.0500000000000004e-07,12.199999999999998
5.0999999999999999e-07,11.830000000000002
5.1500000000000005e-07,11.500000000000002
5.2e-07,11.220000000000001
5.2500000000000006e-07,11.049999999999999
5.3000000000000001e-07,11.029999999999999
5.3500000000000007e-07,11.179999999999998
5.4000000000000002e-07,11.529999999999999
5.4500000000000008e-07,27.739999999999998
5.5000000000000003e-07,17.050000000000004
5.5500000000000009e-07,13.550000000000001
5.6000000000000004e-07,14.330000000000002
5.6499999999999999e-07,15.010000000000002
5.7000000000000005e-07,15.52
5.75e-07,18.289999999999999
5.8000000000000006e-07,19.550000000000001
5.8500000000000001e-07,15.480000000000004
5.9000000000000007e-07,14.91
5.9500000000000002e-07,14.15
6.0000000000000008e-07,13.219999999999999
6.0500000000000003e-07,12.19
6.1000000000000009e-07,11.119999999999997
6.1500000000000004e-07,10.030000000000001
6.1999999999999999e-07,8.9499999999999993
6.2500000000000005e-07,7.96
6.3e-07,7.0199999999999996
6.3500000000000006e-07,6.1999999999999993
6.4000000000000001e-07,5.4200000000000008
6.4500000000000007e-07,4.7299999999999995
6.5000000000000002e-07,4.1500000000000004
6.5500000000000008e-07,3.6399999999999997
6.6000000000000003e-07,3.2000000000000002
6.6500000000000009e-07,2.8100000000000001
6.7000000000000004e-07,2.4700000000000002
6.75e-07,2.1799999999999997
6.8000000000000005e-07,1.9300000000000002
6.8500000000000001e-07,1.72
6.9000000000000006e-07,1.6699999999999999
6.9500000000000002e-07,1.4299999999999997
7.0000000000000007e-07,1.2900000000000003
7.0500000000000003e-07,1.1899999999999999
7.1000000000000008e-07,1.0800000000000001
7.1500000000000004e-07,0.96000000000000008
7.2000000000000009e-07,0.87999999999999989
7.2500000000000005e-07,0.80999999999999994
7.3e-07,0.77000000000000013
7.3500000000000006e-07,0.75
7.4000000000000001e-07,0.72999999999999998
7.4500000000000007e-07,0.67999999999999994
7.5000000000000002e-07,0.68999999999999995
7.5500000000000008e-07,0.64000000000000001
7.6000000000000003e-07,0.67999999999999994
7.6500000000000009e-07,0.68999999999999984
7.7000000000000004e-07,0.60999999999999999
7.750000000000001e-07,0.52000000000000002
7.8000000000000005e-07,0.42999999999999999
