wavelength,FL3.8
3.8000000000000001e-07,4.1799999999999997
3.8500000000000002e-07,2.9300000000000002
3.9000000000000002e-07,2.29
3.9500000000000003e-07,1.9799999999999986
4.0000000000000003e-07,2.4400000000000013
4.0500000000000004e-07,70.699999999999989
4.1000000000000004e-07,10.190000000000001
4.1500000000000005e-07,9.7899999999999974
4.2e-07,13.210000000000001
4.2500000000000001e-07,17.790000000000003
4.3000000000000001e-07,22.98
4.3500000000000002e-07,191.43000000000004
4.4000000000000002e-07,31.760000000000002
4.4500000000000003e-07,33.350000000000009
4.5000000000000003e-07,33.869999999999997
4.5500000000000004e-07,32.890000000000001
4.6000000000000004e-07,30.600000000000001
4.6500000000000005e-07,28.280000000000001
4.7000000000000005e-07,24.809999999999999
4.75e-07,21.600000000000001
4.8000000000000006e-07,23.399999999999999
4.8500000000000002e-07,68.989999999999995
4.9000000000000007e-07,70.84999999999998
4.9500000000000003e-07,42.290000000000006
5.0000000000000008e-07,22.670000000000002
5.0500000000000004e-07,11.08
5.0999999999999999e-07,7.660000000000001
5.1500000000000005e-07,6.0700000000000003
5.2e-07,5.0699999999999994
5.2500000000000006e-07,4.879999999999999
5.3000000000000001e-07,6.259999999999998
5.3500000000000007e-07,20.289999999999999
5.4000000000000002e-07,204.66999999999999
5.4500000000000008e-07,390.24999999999994
5.5000000000000003e-07,135.69000000000003
5.5500000000000009e-07,34.57
5.6000000000000004e-07,15.710000000000001
5.6499999999999999e-07,12.6
5.7000000000000005e-07,11.050000000000001
5.75e-07,25.050000000000001
5.8000000000000006e-07,54.97999999999999
5.8500000000000001e-07,82.840000000000003
5.9000000000000007e-07,58.219999999999985
5.9500000000000002e-07,53.060000000000002
6.0000000000000008e-07,41.439999999999984
6.0500000000000003e-07,25.259999999999991
6.1000000000000009e-07,329.88999999999999
6.1500000000000004e-07,161.28999999999999
6.1999999999999999e-07,54.189999999999991
6.2500000000000005e-07,66.299999999999997
6.3e-07,71.430000000000007
6.3500000000000006e-07,15.74
6.4000000000000001e-07,10.220000000000001
6.4500000000000007e-07,10.68
6.5000000000000002e-07,20.32
6.5500000000000008e-07,14.130000000000001
6.6000000000000003e-07,11.720000000000001
6.6500000000000009e-07,11.75
6.7000000000000004e-07,7.870000000000001
6.75e-07,6.3799999999999999
6.8000000000000005e-07,7.2300000000000004
6.8500000000000001e-07,8.9399999999999995
6.9000000000000006e-07,9.7899999999999991
6.9500000000000002e-07,7.2600000000000016
7.0000000000000007e-07,2.5899999999999999
7.0500000000000003e-07,17.030000000000001
7.1000000000000008e-07,33.689999999999998
7.1500000000000004e-07,12.020000000000001
7.2000000000000009e-07,1.6800000000000002
7.2500000000000005e-07,1.5
7.3e-07,1.3100000000000001
7.3500000000000006e-07,1.01
7.4000000000000001e-07,1.1599999999999999
7.4500000000000007e-07,1.5899999999999999
7.5000000000000002e-07,0.79000000000000004
7.5500000000000008e-07,0.67000000000000015
7.6000000000000003e-07,4.8200000000000003
7.6500000000000009e-07,0.60999999999999988
7.7000000000000004e-07,1.2499999999999998
7.750000000000001e-07,0.78999999999999992
7.8000000000000005e-07,0.57999999999999996
