wavelength,F5
3.8000000000000001e-07,1.8700000000000001
3.8500000000000002e-07,2.3500000000000001
3.9000000000000002e-07,2.9199999999999999
3.9500000000000003e-07,3.4499999999999993
4.0000000000000003e-07,5.0999999999999996
4.0500000000000004e-07,18.909999999999997
4.1000000000000004e-07,6.0
4.1500000000000005e-07,6.1100000000000003
4.2e-07,6.8499999999999996
4.2500000000000001e-07,7.5799999999999992
4.3000000000000001e-07,8.3100000000000005
4.3500000000000002e-07,40.759999999999998
4.4000000000000002e-07,16.059999999999999
4.4500000000000003e-07,10.32
4.5000000000000003e-07,10.910000000000002
4.5500000000000004e-07,11.4
4.6000000000000004e-07,11.830000000000002
4.6500000000000005e-07,12.17
4.7000000000000005e-07,12.399999999999999
4.75e-07,12.539999999999999
4.8000000000000006e-07,12.580000000000002
4.8500000000000002e-07,12.52
4.9000000000000007e-07,12.469999999999999
4.9500000000000003e-07,12.200000000000001
5.0000000000000008e-07,11.890000000000001
5.0500000000000004e-07,11.609999999999999
5.0999999999999999e-07,11.33
5.1500000000000005e-07,11.1
5.2e-07,10.960000000000001
5.2500000000000006e-07,10.970000000000001
5.3000000000000001e-07,11.16
5.3500000000000007e-07,11.539999999999997
5.4000000000000002e-07,12.119999999999997
5.4500000000000008e-07,27.780000000000001
5.5000000000000003e-07,17.730000000000004
5.5500000000000009e-07,14.470000000000001
5.6000000000000004e-07,15.199999999999998
5.6499999999999999e-07,15.77
5.7000000000000005e-07,16.100000000000001
5.75e-07,18.539999999999999
5.8000000000000006e-07,19.5
5.8500000000000001e-07,15.390000000000001
5.9000000000000007e-07,14.640000000000002
5.9500000000000002e-07,13.720000000000001
6.0000000000000008e-07,12.69
6.0500000000000003e-07,11.570000000000002
6.1000000000000009e-07,10.449999999999999
6.1500000000000004e-07,9.3499999999999996
6.1999999999999999e-07,8.2899999999999991
6.2500000000000005e-07,7.3200000000000003
6.3e-07,6.4100000000000001
6.3500000000000006e-07,5.6299999999999999
6.4000000000000001e-07,4.9000000000000004
6.4500000000000007e-07,4.2599999999999998
6.5000000000000002e-07,3.7200000000000006
6.5500000000000008e-07,3.2500000000000004
6.6000000000000003e-07,2.8300000000000001
6.6500000000000009e-07,2.4900000000000002
6.7000000000000004e-07,2.1899999999999995
6.75e-07,1.9299999999999999
6.8000000000000005e-07,1.71
6.8500000000000001e-07,1.52
6.9000000000000006e-07,1.48
6.9500000000000002e-07,1.2600000000000002
7.0000000000000007e-07,1.1299999999999999
7.0500000000000003e-07,1.0500000000000003
7.1000000000000008e-07,0.95999999999999996
7.1500000000000004e-07,0.85000000000000009
7.2000000000000009e-07,0.78000000000000003
7.2500000000000005e-07,0.71999999999999986
7.3e-07,0.68000000000000016
7.3500000000000006e-07,0.67000000000000015
7.4000000000000001e-07,0.65000000000000002
7.4500000000000007e-07,0.60999999999999999
7.5000000000000002e-07,0.62
7.5500000000000008e-07,0.58999999999999997
7.6000000000000003e-07,0.62000000000000011
7.6500000000000009e-07,0.64000000000000001
7.7000000000000004e-07,0.55000000000000016
7.750000000000001e-07,0.46999999999999997
7.8000000000000005e-07,0.40000000000000002
