wavelength,FL3.4
3.8000000000000001e-07,3.46
3.8500000000000002e-07,3.8599999999999999
3.9000000000000002e-07,4.4100000000000001
3.9500000000000003e-07,4.5099999999999998
4.0000000000000003e-07,4.860000000000003
4.0500000000000004e-07,71.219999999999985
4.1000000000000004e-07,8.7200000000000024
4.1500000000000005e-07,5.3600000000000003
4.2e-07,5.6100000000000012
4.2500000000000001e-07,5.9099999999999984
4.3000000000000001e-07,6.4199999999999946
4.3500000000000002e-07,192.77000000000001
4.4000000000000002e-07,7.7700000000000067
4.4500000000000003e-07,8.3699999999999992
4.5000000000000003e-07,9.2200000000000006
4.5500000000000004e-07,10.18
4.6000000000000004e-07,11.18
4.6500000000000005e-07,12.279999999999999
4.7000000000000005e-07,13.380000000000001
4.75e-07,14.539999999999996
4.8000000000000006e-07,15.740000000000002
4.8500000000000002e-07,17.09
4.9000000000000007e-07,19.600000000000001
4.9500000000000003e-07,21.050000000000001
5.0000000000000008e-07,23.959999999999997
5.0500000000000004e-07,27.77
5.0999999999999999e-07,32.68
5.1500000000000005e-07,38.289999999999999
5.2e-07,43.759999999999998
5.2500000000000006e-07,47.719999999999999
5.3000000000000001e-07,50.270000000000003
5.3500000000000007e-07,51.780000000000001
5.4000000000000002e-07,52.68
5.4500000000000008e-07,167.36000000000001
5.5000000000000003e-07,55.290000000000006
5.5500000000000009e-07,56.939999999999991
5.6000000000000004e-07,59.29999999999999
5.6499999999999999e-07,62.150000000000006
5.7000000000000005e-07,65.260000000000019
5.75e-07,84.260000000000005
5.8000000000000006e-07,89.219999999999985
5.8500000000000001e-07,75.79000000000002
5.9000000000000007e-07,79.190000000000012
5.9500000000000002e-07,82.800000000000011
6.0000000000000008e-07,85.759999999999991
6.0500000000000003e-07,88.620000000000005
6.1000000000000009e-07,91.120000000000005
6.1500000000000004e-07,93.430000000000007
6.1999999999999999e-07,96.890000000000001
6.2500000000000005e-07,101.45000000000002
6.3e-07,103.65000000000001
6.3500000000000006e-07,100.29999999999998
6.4000000000000001e-07,97.889999999999986
6.4500000000000007e-07,96.589999999999989
6.5000000000000002e-07,106.20999999999999
6.5500000000000008e-07,109.97
6.6000000000000003e-07,117.48999999999999
6.6500000000000009e-07,96.040000000000006
6.7000000000000004e-07,80.15000000000002
6.75e-07,70.420000000000002
6.8000000000000005e-07,65.010000000000005
6.8500000000000001e-07,60.149999999999999
6.9000000000000006e-07,56.039999999999999
6.9500000000000002e-07,50.920000000000009
7.0000000000000007e-07,46.259999999999998
7.0500000000000003e-07,42.600000000000009
7.1000000000000008e-07,38.849999999999994
7.1500000000000004e-07,35.090000000000003
7.2000000000000009e-07,31.729999999999997
7.2500000000000005e-07,28.77
7.3e-07,25.760000000000002
7.3500000000000006e-07,23.160000000000004
7.4000000000000001e-07,21.300000000000001
7.4500000000000007e-07,18.550000000000001
7.5000000000000002e-07,17.739999999999998
7.5500000000000008e-07,14.74
7.6000000000000003e-07,12.930000000000001
7.6500000000000009e-07,13.629999999999999
7.7000000000000004e-07,10.43
7.750000000000001e-07,9.6699999999999999
7.8000000000000005e-07,8.0700000000000003
