wavelength,k
2.638e-07,4.147
2.652e-07,4.226
2.666e-07,4.309
2.681e-07,4.395
2.695e-07,4.469
2.71e-07,4.573
2.725e-07,4.668
2.74e-07,4.768
2.755e-07,4.85
2.771e-07,4.942
2.786e-07,5.03
2.802e-07,5.092
2.818e-07,5.148
2.834e-07,5.215
2.85e-07,5.264
2.867e-07,5.294
2.883e-07,5.313
2.9e-07,5.289
2.917e-07,5.21
2.935e-07,5.07
2.952e-07,4.888
2.97e-07,4.704
2.988e-07,4.526
3.006e-07,4.352
3.024e-07,4.18
3.043e-07,4.04
3.061e-07,3.923
3.08e-07,3.793
3.1e-07,3.701
3.119e-07,3.621
3.139e-07,3.529
3.159e-07,3.456
3.179e-07,3.388
3.2e-07,3.328
3.22e-07,3.287
3.241e-07,3.232
3.263e-07,3.193
3.284e-07,3.148
3.306e-07,3.107
3.328e-07,3.076
3.351e-07,3.042
3.374e-07,3.011
3.397e-07,2.97
3.42e-07,2.961
3.444e-07,2.942
3.468e-07,2.913
3.493e-07,2.9
3.517e-07,2.89
3.542e-07,2.888
3.568e-07,2.888
3.594e-07,2.884
3.62e-07,2.867
3.647e-07,2.801
3.674e-07,2.661
3.701e-07,2.424
3.729e-07,2.107
3.757e-07,1.757
3.786e-07,1.415
3.815e-07,1.128
3.844e-07,0.905
3.875e-07,0.765
3.905e-07,0.625
3.936e-07,0.531
3.967e-07,0.459
3.999e-07,0.381
4.032e-07,0.32
4.065e-07,0.269
4.099e-07,0.254
4.133e-07,0.221
4.168e-07,0.198
4.203e-07,0.18
4.239e-07,0.162
4.275e-07,0.139
4.312e-07,0.127
4.35e-07,0.117
4.389e-07,0.103
4.428e-07,0.097
4.468e-07,0.09
4.509e-07,0.081
4.55e-07,0.07
4.592e-07,0.062
4.635e-07,0.056
4.679e-07,0.048
4.723e-07,0.046
4.769e-07,0.04
4.815e-07,0.035
4.862e-07,0.033
4.91e-07,0.028
4.959e-07,0.024
5.009e-07,0.023
5.061e-07,0.021
5.113e-07,0.015
5.166e-07,0.011
5.22e-07,0.01
5.276e-07,0.01
5.333e-07,0.009
5.391e-07,0.0063
5.45e-07,0.007
5.51e-07,0.008
5.572e-07,0.007
5.636e-07,0.006
5.7e-07,0.005
5.767e-07,0.005
5.835e-07,0.004
5.904e-07,0.004
5.975e-07,0.003
6.048e-07,0.004
6.123e-07,0.002
6.199e-07,0.002
6.278e-07,0.002
6.358e-07,0.002
6.441e-07,0.002
6.525e-07,0.002
6.612e-07,0.002
6.702e-07,0.002
6.794e-07,0.002
6.888e-07,0.002
6.985e-07,0.002
7.085e-07,0.003
7.187e-07,0.003
7.293e-07,0.001
7.402e-07,0.001
7.514e-07,0.002
7.63e-07,0.001
7.749e-07,0.001
7.872e-07,0.005
7.999e-07,0.006
8.13e-07,0.002
8.266e-07,0.0
