wavelength,n
2.638e-07,1.918
2.652e-07,1.973
2.666e-07,2.017
2.681e-07,2.056
2.695e-07,2.111
2.71e-07,2.173
2.725e-07,2.266
2.74e-07,2.352
2.755e-07,2.449
2.771e-07,2.576
2.786e-07,2.704
2.802e-07,2.88
2.818e-07,3.022
2.834e-07,3.183
2.85e-07,3.359
2.867e-07,3.576
2.883e-07,3.796
2.9e-07,4.048
2.917e-07,4.306
2.935e-07,4.537
2.952e-07,4.719
2.97e-07,4.882
2.988e-07,4.975
3.006e-07,5.035
3.024e-07,5.07
3.043e-07,5.102
3.061e-07,5.121
3.08e-07,5.121
3.1e-07,5.125
3.119e-07,5.147
3.139e-07,5.14
3.159e-07,5.134
3.179e-07,5.125
3.2e-07,5.149
3.22e-07,5.162
3.241e-07,5.173
3.263e-07,5.188
3.284e-07,5.199
3.306e-07,5.208
3.328e-07,5.222
3.351e-07,5.24
3.374e-07,5.27
3.397e-07,5.304
3.42e-07,5.329
3.444e-07,5.368
3.468e-07,5.408
3.493e-07,5.457
3.517e-07,5.51
3.542e-07,5.603
3.568e-07,5.687
3.594e-07,5.835
3.62e-07,5.991
3.647e-07,6.184
3.674e-07,6.427
3.701e-07,6.637
3.729e-07,6.814
3.757e-07,6.852
3.786e-07,6.801
3.815e-07,6.674
3.844e-07,6.514
3.875e-07,6.36
3.905e-07,6.204
3.936e-07,6.046
3.967e-07,5.913
3.999e-07,5.788
4.032e-07,5.676
4.065e-07,5.576
4.099e-07,5.477
4.133e-07,5.383
4.168e-07,5.301
4.203e-07,5.225
4.239e-07,5.156
4.275e-07,5.087
4.312e-07,5.018
4.35e-07,4.957
4.389e-07,4.903
4.428e-07,4.845
4.468e-07,4.792
4.509e-07,4.746
4.55e-07,4.7
4.592e-07,4.654
4.635e-07,4.612
4.679e-07,4.571
4.723e-07,4.529
4.769e-07,4.492
4.815e-07,4.457
4.862e-07,4.422
4.91e-07,4.388
4.959e-07,4.359
5.009e-07,4.326
5.061e-07,4.296
5.113e-07,4.27
5.166e-07,4.241
5.22e-07,4.215
5.276e-07,4.193
5.333e-07,4.17
5.391e-07,4.146
5.45e-07,4.126
5.51e-07,4.103
5.572e-07,4.083
5.636e-07,4.064
5.7e-07,4.045
5.767e-07,4.027
5.835e-07,4.008
5.904e-07,3.992
5.975e-07,3.973
6.048e-07,3.9537
6.123e-07,3.94
6.199e-07,3.928
6.278e-07,3.911
6.358e-07,3.896
6.441e-07,3.881
6.525e-07,3.866
6.612e-07,3.855
6.702e-07,3.844
6.794e-07,3.833
6.888e-07,3.822
6.985e-07,3.8049
7.085e-07,3.798
7.187e-07,3.7838
7.293e-07,3.773
7.402e-07,3.76
7.514e-07,3.753
7.63e-07,3.743
7.749e-07,3.7331
7.872e-07,3.723
7.999e-07,3.712
8.13e-07,3.704
8.266e-07,3.6951
