wavelength,n
2.066e-16,1.01127319191
2.1089508319e-16,1.0423722167
2.15279458439e-16,1.06951090022
2.19754982075e-16,1.0926689745
2.24323549012e-16,1.11191218495
2.28987093564e-16,1.12738769794
2.33747590255e-16,1.13931782932
2.38607054657e-16,1.14799211483
2.43567544248e-16,1.15375774322
2.48631159276e-16,1.1570084215
2.53800043655e-16,1.15817184553
2.59076385867e-16,1.15769610104
2.64462419893e-16,1.156035497
2.69960426156e-16,1.15363649632
2.75572732488e-16,1.15092451286
2.81301715116e-16,1.14829234971
2.87149799665e-16,1.14609094542
2.93119462189e-16,1.14462288218
2.99213230217e-16,1.14413883395
3.05433683824e-16,1.14483684616
3.11783456723e-16,1.14686409486
3.18265237381e-16,1.15032060811
3.24881770154e-16,1.15526435918
3.31635856454e-16,1.16171715074
3.38530355932e-16,1.16967078053
3.45568187689e-16,1.17909308386
3.52752331512e-16,1.18993356389
3.60085829136e-16,1.2021284284
3.67571785533e-16,1.21560494184
3.75213370223e-16,1.23028507037
3.83013818621e-16,1.24608844528
3.90976433402e-16,1.2629347002
3.99104585903e-16,1.28074525344
4.07401717548e-16,1.29944461272
4.15871341306e-16,1.31896127867
4.2451704318e-16,1.33922831867
4.33342483722e-16,1.36018367526
4.42351399584e-16,1.38177026567
4.51547605104e-16,1.40393592077
4.60934993913e-16,1.4266332044
4.70517540592e-16,1.44981914704
4.80299302349e-16,1.47345492179
4.9028442074e-16,1.49750548559
5.0047712342e-16,1.52193920377
5.10881725935e-16,1.54672747266
5.21502633549e-16,1.57184435145
5.32344343107e-16,1.59726621197
5.43411444943e-16,1.62297141293
5.54708624818e-16,1.64894000306
5.6624066591e-16,1.67515345619
5.78012450835e-16,1.70159444022
5.90028963715e-16,1.72824662042
6.02295292289e-16,1.7550944973
6.14816630068e-16,1.78212327808
6.27598278532e-16,1.80931878058
6.40645649374e-16,1.83666736803
6.53964266795e-16,1.86415591266
6.67559769839e-16,1.89177178629
6.81437914784e-16,1.91950287549
6.95604577575e-16,1.9473376193
7.10065756315e-16,1.97526506731
7.24827573806e-16,2.00327495581
7.39896280135e-16,2.03135780033
7.55278255329e-16,2.05950500229
7.70980012047e-16,2.08770896832
7.87008198346e-16,2.1159632404
8.03369600489e-16,2.14426263551
8.20071145824e-16,2.17260339325
8.37119905712e-16,2.20098333035
8.54523098523e-16,2.22940200092
8.72288092693e-16,2.25786086124
8.90422409845e-16,2.28636343829
9.08933727968e-16,2.31491550091
9.27829884674e-16,2.34352523254
9.47118880514e-16,2.3722034046
9.66808882365e-16,2.40096354909
9.86908226887e-16,2.42982212922
1.00742542406e-15,2.45879870618
1.02836916076e-15,2.4879161002
1.0497483045e-15,2.5172005433
1.07157190709e-15,2.5466818208
1.09384920857e-15,2.57639339768
1.11658964103e-15,2.60637252539
1.13980283269e-15,2.63666032331
1.16349861191e-15,2.66730182807
1.18768701137e-15,2.69834600231
1.21237827235e-15,2.72984569298
1.237582849e-15,2.76185752691
1.26331141285e-15,2.79444172946
1.28957485725e-15,2.82766184938
1.31638430203e-15,2.86158437002
1.34375109819e-15,2.89627818428
1.37168683271e-15,2.93181390731
1.40020333347e-15,2.96826299791
1.42931267422e-15,3.00569665688
1.45902717974e-15,3.04418446816
1.48935943101e-15,3.08379274768
1.52032227059e-15,3.1245825654
1.55192880799e-15,3.16660740904
1.58419242529e-15,3.20991046493
1.61712678277e-15,3.25452150205
1.65074582469e-15,3.30045336262
1.6850637852e-15,3.34769808569
1.72009519439e-15,3.39622272171
1.75585488439e-15,3.44596493442
1.7923579957e-15,3.49682853276
1.82961998359e-15,3.54867912657
1.86765662461e-15,3.60134015285
1.90648402331e-15,3.65458956905
1.94611861905e-15,3.70815754911
1.98657719294e-15,3.76172553844
2.02787687497e-15,3.81492701856
2.07003515123e-15,3.86735029107
2.11306987137e-15,3.91854351237
2.15699925609e-15,3.96802209174
2.2018419049e-15,4.0152784139
2.24761680399e-15,4.05979367247
2.29434333425e-15,4.10105141928
2.34204127949e-15,4.13855226674
2.39073083481e-15,4.17182904491
2.44043261516e-15,4.20046163022
2.49116766405e-15,4.22409064016
2.54295746248e-15,4.24242923271
2.59582393804e-15,4.25527235761
2.64978947414e-15,4.26250296797
2.70487691958e-15,4.26409489891
2.76110959812e-15,4.26011233619
2.81851131845e-15,4.25070601093
2.8771063842e-15,4.23610644951
2.93691960427e-15,4.21661476485
2.99797630331e-15,4.1925915858
3.06030233246e-15,4.16444478204
3.1239240803e-15,4.13261664989
3.188868484e-15,4.09757118658
3.25516304072e-15,4.05978200428
3.32283581931e-15,4.01972133034
3.39191547211e-15,3.97785042059
3.46243124716e-15,3.93461158844
3.53441300053e-15,3.89042193463
3.60789120897e-15,3.84566876001
3.68289698284e-15,3.80070656021
3.75946207926e-15,3.75585544081
3.83761891556e-15,3.71140075332
3.91740058299e-15,3.66759373434
3.99884086078e-15,3.62465292959
4.08197423038e-15,3.58276619617
4.1668358901e-15,3.54209309749
4.25346176999e-15,3.50276753112
4.34188854708e-15,3.46490045769
4.43215366088e-15,3.4285826266
4.52429532923e-15,3.39388721989
4.61835256454e-15,3.3608723581
4.71436519021e-15,3.32958343127
4.81237385758e-15,3.30005523349
4.91242006309e-15,3.27231389219
5.01454616587e-15,3.24637859198
5.11879540566e-15,3.22226309998
5.22521192114e-15,3.19997710389
5.3338407686e-15,3.17952737695
5.44472794102e-15,3.16091878544
5.55792038754e-15,3.14415515485
5.67346603336e-15,3.12924001075
5.79141379999e-15,3.11617720966
5.91181362602e-15,3.10497147425
6.0347164882e-15,3.09562884608
6.16017442306e-15,3.08815706774
6.28824054896e-15,3.0825659052
6.41896908852e-15,3.07886741976
6.55241539166e-15,3.07707619798
