wavelength,n
2.066e-07,1.377
2.101e-07,1.366
2.138e-07,1.365
2.175e-07,1.375
2.214e-07,1.407
2.254e-07,1.462
2.296e-07,1.545
2.339e-07,1.662
2.384e-07,1.829
2.431e-07,2.049
2.48e-07,2.354
2.53e-07,2.777
2.583e-07,3.214
2.638e-07,3.758
2.695e-07,4.144
2.755e-07,4.142
2.818e-07,4.028
2.883e-07,3.932
2.952e-07,3.868
3.024e-07,3.835
3.1e-07,3.836
3.179e-07,3.868
3.263e-07,3.947
3.351e-07,4.103
3.444e-07,4.319
3.542e-07,4.502
3.647e-07,4.665
3.757e-07,4.615
3.875e-07,4.471
3.999e-07,4.325
4.133e-07,4.196
4.275e-07,4.084
4.428e-07,3.987
4.592e-07,3.906
4.769e-07,3.823
4.959e-07,3.746
5.166e-07,3.696
5.391e-07,3.595
5.636e-07,3.5
5.904e-07,3.425
6.199e-07,3.361
6.525e-07,3.306
6.888e-07,3.261
7.293e-07,3.225
7.749e-07,3.188
8.266e-07,3.153
