wavelength,x_bar
3.6000000000000005e-07,1.222e-07
3.6100000000000002e-07,1.8513800000000003e-07
3.6200000000000004e-07,2.7883000000000002e-07
3.6300000000000001e-07,4.1746999999999994e-07
3.6400000000000003e-07,6.2132999999999986e-07
3.65e-07,9.1927000000000005e-07
3.6600000000000002e-07,1.35198e-06
3.6700000000000004e-07,1.9765399999999995e-06
3.6800000000000001e-07,2.8725e-06
3.6900000000000004e-07,4.1494999999999998e-06
3.7e-07,5.9586e-06
3.7100000000000003e-07,8.5056000000000004e-06
3.7200000000000005e-07,1.2068599999999998e-05
3.7300000000000002e-07,1.7022599999999999e-05
3.7400000000000004e-07,2.3867999999999999e-05
3.7500000000000001e-07,3.3266000000000003e-05
3.7600000000000003e-07,4.6087000000000001e-05
3.77e-07,6.3472000000000018e-05
3.7800000000000002e-07,8.6891999999999981e-05
3.7900000000000005e-07,0.00011824599999999999
3.8000000000000001e-07,0.00015995199999999999
3.8100000000000004e-07,0.00021508000000000001
3.8200000000000001e-07,0.00028749000000000005
3.8300000000000003e-07,0.00038199000000000002
3.8400000000000005e-07,0.00050454999999999999
3.8500000000000002e-07,0.00066244000000000003
3.8600000000000004e-07,0.00086450000000000003
3.8700000000000001e-07,0.0011215000000000003
3.8800000000000003e-07,0.0014461599999999997
3.89e-07,0.0018535900000000002
3.9000000000000002e-07,0.0023616000000000002
3.9100000000000005e-07,0.0029905999999999995
3.9200000000000002e-07,0.0037645000000000005
3.9300000000000004e-07,0.0047101999999999995
3.9400000000000001e-07,0.0058580999999999998
3.9500000000000003e-07,0.0072422999999999993
3.96e-07,0.0088996000000000023
3.9700000000000002e-07,0.010870899999999998
3.9800000000000004e-07,0.0131989
3.9900000000000001e-07,0.015929200000000001
4.0000000000000003e-07,0.0191097
4.01e-07,0.022788000000000003
4.0200000000000003e-07,0.027010999999999997
4.0300000000000005e-07,0.031828999999999996
4.0400000000000002e-07,0.037277999999999999
4.0500000000000004e-07,0.043399999999999994
4.0600000000000001e-07,0.05022299999999999
4.0700000000000003e-07,0.057763999999999996
4.08e-07,0.066038000000000013
4.0900000000000002e-07,0.075032999999999989
4.1000000000000004e-07,0.084735999999999992
4.1100000000000001e-07,0.095041000000000014
4.1200000000000004e-07,0.10583599999999999
4.1300000000000001e-07,0.117066
4.1400000000000003e-07,0.12868199999999999
4.1500000000000005e-07,0.14063800000000001
4.1600000000000002e-07,0.15289299999999997
4.1700000000000004e-07,0.16541600000000001
4.1800000000000001e-07,0.17819099999999999
4.1900000000000003e-07,0.191214
4.2e-07,0.20449200000000003
