wavelength,TCS04
3.6000000000000005e-07,0.057000000000000002
3.65e-07,0.058999999999999997
3.7e-07,0.062
3.7500000000000001e-07,0.067000000000000004
3.8000000000000001e-07,0.073999999999999982
3.8500000000000002e-07,0.083000000000000004
3.9000000000000002e-07,0.092999999999999999
3.9500000000000003e-07,0.105
4.0000000000000003e-07,0.11599999999999999
4.0500000000000004e-07,0.12099999999999998
4.1000000000000004e-07,0.124
4.1500000000000005e-07,0.126
4.2e-07,0.128
4.2500000000000001e-07,0.13100000000000003
4.3000000000000001e-07,0.13500000000000001
4.3500000000000002e-07,0.13900000000000001
4.4000000000000002e-07,0.14399999999999999
4.4500000000000003e-07,0.151
4.5000000000000003e-07,0.16100000000000003
4.5500000000000004e-07,0.17200000000000004
4.6000000000000004e-07,0.18600000000000003
4.6500000000000005e-07,0.20499999999999996
4.7000000000000005e-07,0.22899999999999998
4.75e-07,0.254
4.8000000000000006e-07,0.28100000000000008
4.8500000000000002e-07,0.30800000000000005
4.9000000000000007e-07,0.33199999999999996
4.9500000000000003e-07,0.35200000000000004
5.0000000000000008e-07,0.37
5.0500000000000004e-07,0.38300000000000001
5.0999999999999999e-07,0.39000000000000001
5.1500000000000005e-07,0.39400000000000002
5.2e-07,0.39500000000000002
5.2500000000000006e-07,0.39199999999999996
5.3000000000000001e-07,0.38500000000000001
5.3500000000000007e-07,0.37699999999999995
5.4000000000000002e-07,0.36700000000000005
5.4500000000000008e-07,0.35399999999999998
5.5000000000000003e-07,0.34100000000000003
5.5500000000000009e-07,0.32700000000000001
5.6000000000000004e-07,0.31199999999999994
5.6499999999999999e-07,0.29599999999999999
5.7000000000000005e-07,0.28000000000000008
5.75e-07,0.26300000000000001
5.8000000000000006e-07,0.24699999999999997
5.8500000000000001e-07,0.22900000000000004
5.9000000000000007e-07,0.214
5.9500000000000002e-07,0.19800000000000001
6.0000000000000008e-07,0.185
6.0500000000000003e-07,0.17499999999999999
6.1000000000000009e-07,0.16899999999999998
6.1500000000000004e-07,0.16400000000000001
6.1999999999999999e-07,0.16000000000000003
6.2500000000000005e-07,0.156
6.3e-07,0.154
6.3500000000000006e-07,0.152
6.4000000000000001e-07,0.151
6.4500000000000007e-07,0.14899999999999999
6.5000000000000002e-07,0.14799999999999999
6.5500000000000008e-07,0.14799999999999996
6.6000000000000003e-07,0.14799999999999999
6.6500000000000009e-07,0.14899999999999997
6.7000000000000004e-07,0.15099999999999997
6.75e-07,0.154
6.8000000000000005e-07,0.15800000000000003
6.8500000000000001e-07,0.16200000000000001
6.9000000000000006e-07,0.16499999999999998
6.9500000000000002e-07,0.16800000000000001
7.0000000000000007e-07,0.17000000000000001
7.0500000000000003e-07,0.17100000000000004
7.1000000000000008e-07,0.17000000000000001
7.1500000000000004e-07,0.16800000000000001
7.2000000000000009e-07,0.16600000000000001
7.2500000000000005e-07,0.16400000000000003
7.3e-07,0.16399999999999998
7.3500000000000006e-07,0.16500000000000001
7.4000000000000001e-07,0.16800000000000004
7.4500000000000007e-07,0.17200000000000001
7.5000000000000002e-07,0.17700000000000002
7.5500000000000008e-07,0.18099999999999997
7.6000000000000003e-07,0.18500000000000003
7.6500000000000009e-07,0.189
7.7000000000000004e-07,0.192
7.750000000000001e-07,0.19399999999999998
7.8000000000000005e-07,0.19700000000000001
7.85e-07,0.20000000000000001
7.9000000000000006e-07,0.20400000000000001
7.9500000000000001e-07,0.20999999999999999
8.0000000000000007e-07,0.218
8.0500000000000002e-07,0.22500000000000001
8.1000000000000008e-07,0.23299999999999998
8.1500000000000003e-07,0.24300000000000002
8.2000000000000009e-07,0.254
8.2500000000000004e-07,0.26400000000000001
8.300000000000001e-07,0.27400000000000002
