wavelength,TCS06
3.6000000000000005e-07,0.079000000000000001
3.65e-07,0.081000000000000003
3.7e-07,0.088999999999999996
3.7500000000000001e-07,0.11299999999999999
3.8000000000000001e-07,0.15099999999999997
3.8500000000000002e-07,0.20300000000000001
3.9000000000000002e-07,0.26500000000000007
3.9500000000000003e-07,0.33899999999999997
4.0000000000000003e-07,0.41000000000000003
4.0500000000000004e-07,0.46400000000000008
4.1000000000000004e-07,0.4920000000000001
4.1500000000000005e-07,0.50800000000000012
4.2e-07,0.51700000000000002
4.2500000000000001e-07,0.52400000000000013
4.3000000000000001e-07,0.53100000000000014
4.3500000000000002e-07,0.53800000000000003
4.4000000000000002e-07,0.54400000000000015
4.4500000000000003e-07,0.55100000000000016
4.5000000000000003e-07,0.55600000000000005
4.5500000000000004e-07,0.55600000000000005
4.6000000000000004e-07,0.55400000000000005
4.6500000000000005e-07,0.54900000000000004
4.7000000000000005e-07,0.54100000000000004
4.75e-07,0.53100000000000003
4.8000000000000006e-07,0.51900000000000013
4.8500000000000002e-07,0.504
4.9000000000000007e-07,0.48799999999999999
4.9500000000000003e-07,0.46899999999999997
5.0000000000000008e-07,0.45000000000000001
5.0500000000000004e-07,0.43099999999999999
5.0999999999999999e-07,0.41399999999999998
5.1500000000000005e-07,0.39500000000000002
5.2e-07,0.377
5.2500000000000006e-07,0.35799999999999998
5.3000000000000001e-07,0.34100000000000003
5.3500000000000007e-07,0.32499999999999996
5.4000000000000002e-07,0.309
5.4500000000000008e-07,0.29299999999999993
5.5000000000000003e-07,0.27900000000000008
5.5500000000000009e-07,0.26500000000000001
5.6000000000000004e-07,0.253
5.6499999999999999e-07,0.24099999999999999
5.7000000000000005e-07,0.23400000000000004
5.75e-07,0.22700000000000001
5.8000000000000006e-07,0.22500000000000001
5.8500000000000001e-07,0.22200000000000003
5.9000000000000007e-07,0.221
5.9500000000000002e-07,0.21999999999999997
6.0000000000000008e-07,0.21999999999999997
6.0500000000000003e-07,0.22
6.1000000000000009e-07,0.21999999999999997
6.1500000000000004e-07,0.21999999999999997
6.1999999999999999e-07,0.223
6.2500000000000005e-07,0.22700000000000001
6.3e-07,0.23300000000000001
6.3500000000000006e-07,0.23899999999999999
6.4000000000000001e-07,0.24400000000000002
6.4500000000000007e-07,0.25099999999999995
6.5000000000000002e-07,0.25800000000000001
6.5500000000000008e-07,0.26299999999999996
6.6000000000000003e-07,0.26800000000000002
6.6500000000000009e-07,0.27300000000000002
6.7000000000000004e-07,0.27800000000000002
6.75e-07,0.28100000000000003
6.8000000000000005e-07,0.28299999999999997
6.8500000000000001e-07,0.28599999999999992
6.9000000000000006e-07,0.29099999999999993
6.9500000000000002e-07,0.29599999999999999
7.0000000000000007e-07,0.30199999999999994
7.0500000000000003e-07,0.313
7.1000000000000008e-07,0.32499999999999996
7.1500000000000004e-07,0.33800000000000008
7.2000000000000009e-07,0.35099999999999992
7.2500000000000005e-07,0.36399999999999999
7.3e-07,0.376
7.3500000000000006e-07,0.38900000000000001
7.4000000000000001e-07,0.40100000000000002
7.4500000000000007e-07,0.41299999999999998
7.5000000000000002e-07,0.42499999999999993
7.5500000000000008e-07,0.43599999999999994
7.6000000000000003e-07,0.44699999999999995
7.6500000000000009e-07,0.45799999999999996
7.7000000000000004e-07,0.46899999999999997
7.750000000000001e-07,0.47699999999999992
7.8000000000000005e-07,0.48499999999999999
7.85e-07,0.49299999999999999
7.9000000000000006e-07,0.50000000000000011
7.9500000000000001e-07,0.50600000000000001
8.0000000000000007e-07,0.51200000000000001
8.0500000000000002e-07,0.51700000000000013
8.1000000000000008e-07,0.52099999999999991
8.1500000000000003e-07,0.52499999999999991
8.2000000000000009e-07,0.52899999999999991
8.2500000000000004e-07,0.53200000000000003
8.300000000000001e-07,0.53500000000000003
