wavelength,TCS03
3.6000000000000005e-07,0.058000000000000003
3.65e-07,0.058999999999999997
3.7e-07,0.060999999999999999
3.7500000000000001e-07,0.063
3.8000000000000001e-07,0.065000000000000002
3.8500000000000002e-07,0.068000000000000005
3.9000000000000002e-07,0.070000000000000021
3.9500000000000003e-07,0.071999999999999995
4.0000000000000003e-07,0.072999999999999995
4.0500000000000004e-07,0.072999999999999982
4.1000000000000004e-07,0.073999999999999996
4.1500000000000005e-07,0.073999999999999996
4.2e-07,0.073999999999999996
4.2500000000000001e-07,0.073000000000000009
4.3000000000000001e-07,0.072999999999999995
4.3500000000000002e-07,0.072999999999999995
4.4000000000000002e-07,0.072999999999999982
4.4500000000000003e-07,0.072999999999999995
4.5000000000000003e-07,0.07400000000000001
4.5500000000000004e-07,0.074999999999999997
4.6000000000000004e-07,0.076999999999999999
4.6500000000000005e-07,0.080000000000000002
4.7000000000000005e-07,0.084999999999999992
4.75e-07,0.094
4.8000000000000006e-07,0.10900000000000001
4.8500000000000002e-07,0.12600000000000003
4.9000000000000007e-07,0.14799999999999999
4.9500000000000003e-07,0.17199999999999999
5.0000000000000008e-07,0.19800000000000004
5.0500000000000004e-07,0.22100000000000003
5.0999999999999999e-07,0.24099999999999999
5.1500000000000005e-07,0.26000000000000006
5.2e-07,0.27800000000000002
5.2500000000000006e-07,0.30199999999999994
5.3000000000000001e-07,0.33900000000000002
5.3500000000000007e-07,0.36999999999999994
5.4000000000000002e-07,0.39200000000000002
5.4500000000000008e-07,0.39899999999999997
5.5000000000000003e-07,0.39999999999999997
5.5500000000000009e-07,0.39299999999999996
5.6000000000000004e-07,0.38
5.6499999999999999e-07,0.36499999999999994
5.7000000000000005e-07,0.34900000000000003
5.75e-07,0.33200000000000002
5.8000000000000006e-07,0.31499999999999995
5.8500000000000001e-07,0.29900000000000004
5.9000000000000007e-07,0.28499999999999992
5.9500000000000002e-07,0.27200000000000008
6.0000000000000008e-07,0.26400000000000001
6.0500000000000003e-07,0.25700000000000001
6.1000000000000009e-07,0.252
6.1500000000000004e-07,0.247
6.1999999999999999e-07,0.24099999999999999
6.2500000000000005e-07,0.23500000000000001
6.3e-07,0.22900000000000004
6.3500000000000006e-07,0.224
6.4000000000000001e-07,0.22000000000000003
6.4500000000000007e-07,0.21699999999999997
6.5000000000000002e-07,0.216
6.5500000000000008e-07,0.21599999999999997
6.6000000000000003e-07,0.21900000000000003
6.6500000000000009e-07,0.22399999999999998
6.7000000000000004e-07,0.22999999999999998
6.75e-07,0.23799999999999999
6.8000000000000005e-07,0.251
6.8500000000000001e-07,0.26900000000000002
6.9000000000000006e-07,0.28800000000000003
6.9500000000000002e-07,0.312
7.0000000000000007e-07,0.34000000000000008
7.0500000000000003e-07,0.36599999999999999
7.1000000000000008e-07,0.38999999999999996
7.1500000000000004e-07,0.41199999999999992
7.2000000000000009e-07,0.43099999999999994
7.2500000000000005e-07,0.44699999999999995
7.3e-07,0.46000000000000002
7.3500000000000006e-07,0.47200000000000003
7.4000000000000001e-07,0.48099999999999993
7.4500000000000007e-07,0.48799999999999993
7.5000000000000002e-07,0.49299999999999999
7.5500000000000008e-07,0.49699999999999994
7.6000000000000003e-07,0.5
7.6500000000000009e-07,0.502
7.7000000000000004e-07,0.505
7.750000000000001e-07,0.51000000000000001
7.8000000000000005e-07,0.51600000000000001
7.85e-07,0.52000000000000002
7.9000000000000006e-07,0.52400000000000002
7.9500000000000001e-07,0.52700000000000002
8.0000000000000007e-07,0.53099999999999992
8.0500000000000002e-07,0.53500000000000003
8.1000000000000008e-07,0.53900000000000003
8.1500000000000003e-07,0.54400000000000004
8.2000000000000009e-07,0.54800000000000004
8.2500000000000004e-07,0.55200000000000005
8.300000000000001e-07,0.55500000000000005
