wavelength,x_bar
3.6000000000000005e-07,0.00012990000000000001
3.6100000000000002e-07,0.000145847
3.6200000000000004e-07,0.00016380210000000001
3.6300000000000001e-07,0.00018400369999999999
3.6400000000000003e-07,0.0002066902
3.65e-07,0.00023209999999999998
3.6600000000000002e-07,0.000260728
3.6700000000000004e-07,0.00029307500000000006
3.6800000000000001e-07,0.00032938800000000001
3.6900000000000004e-07,0.00036991400000000005
3.7e-07,0.0004149
3.7100000000000003e-07,0.00046415869999999996
3.7200000000000005e-07,0.00051898600000000003
3.7300000000000002e-07,0.00058185400000000014
3.7400000000000004e-07,0.0006552347
3.7500000000000001e-07,0.00074160000000000003
3.7600000000000003e-07,0.00084502959999999995
3.77e-07,0.00096452680000000011
3.7800000000000002e-07,0.001094949
3.7900000000000005e-07,0.0012311539999999999
3.8000000000000001e-07,0.0013680000000000001
3.8100000000000004e-07,0.00150205
3.8200000000000001e-07,0.001642328
3.8300000000000003e-07,0.0018023819999999999
3.8400000000000005e-07,0.0019957569999999999
3.8500000000000002e-07,0.0022360000000000001
3.8600000000000004e-07,0.0025353849999999998
3.8700000000000001e-07,0.0028926030000000001
3.8800000000000003e-07,0.0033008289999999999
3.89e-07,0.0037532360000000001
3.9000000000000002e-07,0.0042430000000000002
3.9100000000000005e-07,0.0047623889999999997
3.9200000000000002e-07,0.0053300480000000004
3.9300000000000004e-07,0.0059787119999999989
3.9400000000000001e-07,0.0067411170000000005
3.9500000000000003e-07,0.0076499999999999988
3.96e-07,0.0087513729999999998
3.9700000000000002e-07,0.010028879999999999
3.9800000000000004e-07,0.011421700000000002
3.9900000000000001e-07,0.01286901
4.0000000000000003e-07,0.01431
4.01e-07,0.015704429999999998
4.0200000000000003e-07,0.01714744
4.0300000000000005e-07,0.018781220000000001
4.0400000000000002e-07,0.020748009999999997
4.0500000000000004e-07,0.023189999999999999
4.0600000000000001e-07,0.026207360000000002
4.0700000000000003e-07,0.02978248
4.08e-07,0.033880919999999995
4.0900000000000002e-07,0.038468240000000001
4.1000000000000004e-07,0.04351
4.1100000000000001e-07,0.0489956
4.1200000000000004e-07,0.055022599999999998
4.1300000000000001e-07,0.061718800000000004
4.1400000000000003e-07,0.069211999999999996
4.1500000000000005e-07,0.077630000000000005
4.1600000000000002e-07,0.086958110000000005
4.1700000000000004e-07,0.097176720000000008
4.1800000000000001e-07,0.10840630000000001
4.1900000000000003e-07,0.12076720000000001
4.2e-07,0.13438000000000003
4.2100000000000002e-07,0.14935819999999997
4.2200000000000005e-07,0.16539570000000001
4.2300000000000002e-07,0.18198310000000001
4.2400000000000004e-07,0.19861100000000001
4.2500000000000001e-07,0.21476999999999996
4.2600000000000003e-07,0.2301868
4.2700000000000005e-07,0.24487969999999998
4.2800000000000002e-07,0.25877729999999999
4.2900000000000004e-07,0.27180790000000005
4.3000000000000001e-07,0.28390000000000004
4.3100000000000003e-07,0.29494379999999998
4.32e-07,0.30489650000000001
4.3300000000000003e-07,0.31378729999999999
4.3400000000000005e-07,0.32164540000000003
4.3500000000000002e-07,0.32850000000000001
4.3600000000000004e-07,0.33435130000000002
4.3700000000000001e-07,0.33921010000000007
4.3800000000000003e-07,0.34312130000000002
4.3900000000000005e-07,0.34612959999999993
4.4000000000000002e-07,0.34827999999999998
4.4100000000000004e-07,0.34959990000000002
4.4200000000000001e-07,0.3501474
4.4300000000000004e-07,0.35001299999999996
4.4400000000000001e-07,0.34928700000000007
4.4500000000000003e-07,0.34805999999999993
4.4600000000000005e-07,0.3463733
4.4700000000000002e-07,0.34426240000000002
4.4800000000000004e-07,0.34180879999999997
4.4900000000000001e-07,0.33909410000000001
4.5000000000000003e-07,0.3362
4.51e-07,0.33319769999999999
4.5200000000000002e-07,0.33004109999999998
4.5300000000000005e-07,0.32663569999999997
4.5400000000000002e-07,0.32288679999999997
4.5500000000000004e-07,0.31869999999999998
4.5600000000000001e-07,0.3140251
4.5700000000000003e-07,0.30888399999999994
4.5800000000000005e-07,0.30329040000000002
4.5900000000000002e-07,0.29725790000000002
4.6000000000000004e-07,0.2908
4.6100000000000001e-07,0.28397010000000006
4.6200000000000003e-07,0.27672139999999995
4.63e-07,0.26891779999999998
4.6400000000000003e-07,0.26042270000000001
4.6500000000000005e-07,0.25109999999999999
4.6600000000000002e-07,0.24084749999999996
4.6700000000000004e-07,0.22985120000000001
4.6800000000000001e-07,0.21840719999999997
4.6900000000000003e-07,0.20681150000000004
4.7000000000000005e-07,0.19536000000000001
4.7100000000000002e-07,0.18421360000000001
4.7200000000000004e-07,0.17332729999999999
4.7300000000000001e-07,0.1626881
4.7400000000000004e-07,0.15228330000000001
4.75e-07,0.1421
4.7600000000000003e-07,0.13217860000000001
4.7700000000000005e-07,0.12256959999999999
4.7800000000000002e-07,0.11327519999999999
4.7899999999999999e-07,0.1042979
4.8000000000000006e-07,0.095640000000000017
4.8100000000000003e-07,0.087299550000000004
4.82e-07,0.07930804000000001
4.8300000000000008e-07,0.071717760000000005
4.8400000000000005e-07,0.064580990000000005
4.8500000000000002e-07,0.057950010000000003
4.8599999999999998e-07,0.051862110000000003
4.8700000000000006e-07,0.04628152
4.8800000000000003e-07,0.041150880000000001
4.89e-07,0.03641283
4.9000000000000007e-07,0.032009999999999997
4.9100000000000004e-07,0.027917199999999996
4.9200000000000001e-07,0.0241444
4.9299999999999998e-07,0.020687000000000001
4.9400000000000006e-07,0.017540400000000001
4.9500000000000003e-07,0.014699999999999998
4.9599999999999999e-07,0.01216179
4.9700000000000007e-07,0.0099199599999999985
4.9800000000000004e-07,0.0079672399999999987
4.9900000000000001e-07,0.0062963460000000004
5.0000000000000008e-07,0.0049000000000000007
5.0100000000000005e-07,0.003777173
5.0200000000000002e-07,0.0029453200000000004
5.0299999999999999e-07,0.0024248800000000004
5.0400000000000007e-07,0.0022362929999999999
5.0500000000000004e-07,0.0023999999999999998
5.06e-07,0.00292552
5.0700000000000008e-07,0.0038365600000000001
5.0800000000000005e-07,0.00517484
5.0900000000000002e-07,0.0069820800000000008
5.0999999999999999e-07,0.0092999999999999992
5.1100000000000006e-07,0.012149489999999999
5.1200000000000003e-07,0.015535880000000002
5.13e-07,0.019477520000000002
5.1400000000000008e-07,0.02399277
5.1500000000000005e-07,0.029100000000000001
5.1600000000000001e-07,0.034814850000000001
5.1699999999999998e-07,0.041120160000000003
5.1800000000000006e-07,0.04798504
5.1900000000000003e-07,0.055378610000000002
5.2e-07,0.063270000000000021
5.2100000000000007e-07,0.071635009999999999
5.2200000000000004e-07,0.080462240000000004
5.2300000000000001e-07,0.089739959999999994
5.2399999999999998e-07,0.099456450000000002
5.2500000000000006e-07,0.1096
5.2600000000000002e-07,0.12016739999999999
5.2699999999999999e-07,0.13111449999999997
5.2800000000000007e-07,0.14236789999999999
5.2900000000000004e-07,0.1538542
5.3000000000000001e-07,0.16550000000000001
5.3100000000000008e-07,0.1772571
5.3200000000000005e-07,0.18913999999999997
5.3300000000000002e-07,0.2011694
5.3399999999999999e-07,0.21336580000000002
5.3500000000000007e-07,0.22574990000000003
5.3600000000000004e-07,0.23832089999999997
5.37e-07,0.25106680000000003
5.3800000000000008e-07,0.26399220000000001
5.3900000000000005e-07,0.27710170000000001
5.4000000000000002e-07,0.29039999999999994
5.4099999999999999e-07,0.30389120000000003
5.4200000000000006e-07,0.31757260000000004
5.4300000000000003e-07,0.33143840000000002
5.44e-07,0.34548279999999998
5.4500000000000008e-07,0.35970000000000008
5.4600000000000005e-07,0.37408390000000002
5.4700000000000001e-07,0.38863959999999997
5.4799999999999998e-07,0.40337840000000008
5.4900000000000006e-07,0.4183115
5.5000000000000003e-07,0.43344990000000005
5.51e-07,0.44879530000000001
5.5200000000000007e-07,0.46433600000000003
5.5300000000000004e-07,0.48006399999999994
5.5400000000000001e-07,0.49597130000000006
5.5500000000000009e-07,0.51205009999999995
5.5600000000000006e-07,0.52829590000000004
5.5700000000000002e-07,0.54469160000000005
5.5799999999999999e-07,0.56120939999999997
5.5900000000000007e-07,0.57782149999999999
5.6000000000000004e-07,0.59450000000000003
5.6100000000000001e-07,0.61122089999999996
5.6200000000000008e-07,0.62797580000000008
5.6300000000000005e-07,0.64476020000000012
5.6400000000000002e-07,0.66156969999999993
5.6499999999999999e-07,0.67839999999999989
5.6600000000000007e-07,0.69523919999999995
5.6700000000000003e-07,0.7120586000000001
5.68e-07,0.72882840000000004
5.6900000000000008e-07,0.74551880000000004
5.7000000000000005e-07,0.7621
5.7100000000000002e-07,0.77854319999999988
5.7199999999999999e-07,0.79482560000000002
5.7300000000000006e-07,0.81092640000000005
5.7400000000000003e-07,0.82682480000000003
5.75e-07,0.84250000000000003
5.7600000000000008e-07,0.8579325000000001
5.7700000000000004e-07,0.87308160000000001
5.7800000000000001e-07,0.88789439999999997
5.7899999999999998e-07,0.90231810000000001
5.8000000000000006e-07,0.91630000000000011
5.8100000000000003e-07,0.92979949999999989
5.82e-07,0.94279840000000015
5.8300000000000007e-07,0.95527760000000006
5.8400000000000004e-07,0.96721789999999996
5.8500000000000001e-07,0.97860000000000003
5.8600000000000009e-07,0.98938559999999998
5.8700000000000005e-07,0.9995487999999999
5.8800000000000002e-07,1.0090892
5.8899999999999999e-07,1.0180063999999998
5.9000000000000007e-07,1.0263
5.9100000000000004e-07,1.0339826999999999
5.9200000000000001e-07,1.040986
5.9300000000000008e-07,1.0471880000000002
5.9400000000000005e-07,1.0524667000000001
5.9500000000000002e-07,1.0567
5.9599999999999999e-07,1.0597943999999999
5.9700000000000007e-07,1.0617992000000001
5.9800000000000003e-07,1.0628068000000002
5.99e-07,1.0629096
6.0000000000000008e-07,1.0622000000000003
6.0100000000000005e-07,1.0607352000000001
6.0200000000000002e-07,1.0584435999999997
6.0299999999999999e-07,1.0552244
6.0400000000000006e-07,1.0509767999999999
6.0500000000000003e-07,1.0456000000000001
6.06e-07,1.0390368999999999
6.0700000000000008e-07,1.0313608000000003
6.0800000000000004e-07,1.0226662
6.0900000000000001e-07,1.0130477
6.1000000000000009e-07,1.0025999999999999
6.1100000000000006e-07,0.99136749999999996
6.1200000000000003e-07,0.97933139999999996
6.13e-07,0.96649160000000001
6.1400000000000007e-07,0.95284790000000008
6.1500000000000004e-07,0.93840000000000001
6.1600000000000001e-07,0.92319400000000007
6.1700000000000009e-07,0.90724400000000005
6.1800000000000005e-07,0.89050200000000013
6.1900000000000002e-07,0.87292000000000003
6.1999999999999999e-07,0.85444989999999998
6.2100000000000007e-07,0.83508400000000005
6.2200000000000004e-07,0.81494599999999995
6.2300000000000001e-07,0.79418600000000006
6.2400000000000008e-07,0.77295400000000003
6.2500000000000005e-07,0.75140000000000007
6.2600000000000002e-07,0.7295836
6.2699999999999999e-07,0.70758880000000002
6.2800000000000006e-07,0.68560220000000005
6.2900000000000003e-07,0.66381040000000002
6.3e-07,0.64239999999999997
6.3100000000000008e-07,0.62151489999999998
6.3200000000000005e-07,0.60111380000000003
6.3300000000000002e-07,0.58110519999999999
6.3400000000000009e-07,0.5613977
6.3500000000000006e-07,0.54190000000000005
6.3600000000000003e-07,0.52259949999999999
6.37e-07,0.50354639999999984
6.3800000000000007e-07,0.48474360000000005
6.3900000000000004e-07,0.46619390000000005
6.4000000000000001e-07,0.44790000000000008
6.4100000000000009e-07,0.42986130000000006
6.4200000000000006e-07,0.41209799999999996
6.4300000000000003e-07,0.39464399999999999
6.44e-07,0.37753330000000007
6.4500000000000007e-07,0.36080000000000001
6.4600000000000004e-07,0.34445629999999999
6.4700000000000001e-07,0.32851680000000005
6.4800000000000009e-07,0.3130192
6.4900000000000005e-07,0.29800110000000002
6.5000000000000002e-07,0.28349999999999997
6.5099999999999999e-07,0.26954479999999997
6.5200000000000007e-07,0.25611840000000002
6.5300000000000004e-07,0.24318960000000001
6.5400000000000001e-07,0.23072719999999997
6.5500000000000008e-07,0.21870000000000001
6.5600000000000005e-07,0.20709709999999998
6.5700000000000002e-07,0.19592319999999999
6.5799999999999999e-07,0.1851708
6.5900000000000006e-07,0.17483230000000002
6.6000000000000003e-07,0.16489999999999999
6.61e-07,0.1553667
6.6200000000000008e-07,0.14623
6.6300000000000005e-07,0.13749
6.6400000000000002e-07,0.1291467
6.6500000000000009e-07,0.1212
6.6600000000000006e-07,0.1136397
6.6700000000000003e-07,0.106465
6.68e-07,0.099690440000000005
6.6900000000000007e-07,0.093330609999999994
6.7000000000000004e-07,0.087400000000000005
6.7100000000000001e-07,0.081900959999999995
6.7200000000000009e-07,0.076804280000000003
6.7300000000000006e-07,0.072077119999999981
6.7400000000000003e-07,0.067686640000000006
6.75e-07,0.063600000000000004
6.7600000000000007e-07,0.059806850000000002
6.7700000000000004e-07,0.056282159999999991
6.7800000000000001e-07,0.052971040000000004
6.7900000000000008e-07,0.049818609999999999
6.8000000000000005e-07,0.046769999999999999
6.8100000000000002e-07,0.043784049999999991
6.8199999999999999e-07,0.040875359999999993
6.8300000000000007e-07,0.038072640000000005
6.8400000000000004e-07,0.035404609999999996
6.8500000000000001e-07,0.032899999999999992
6.8600000000000008e-07,0.030564190000000005
6.8700000000000005e-07,0.028380559999999999
6.8800000000000002e-07,0.026344840000000001
6.8900000000000009e-07,0.024452749999999995
6.9000000000000006e-07,0.022699999999999998
6.9100000000000003e-07,0.021084290000000002
6.92e-07,0.01959988
6.9300000000000008e-07,0.018237320000000001
6.9400000000000005e-07,0.016987169999999999
6.9500000000000002e-07,0.015840000000000003
6.9600000000000009e-07,0.014790640000000001
6.9700000000000006e-07,0.013831320000000001
6.9800000000000003e-07,0.012948680000000002
6.99e-07,0.0121292
7.0000000000000007e-07,0.01135916
7.0100000000000004e-07,0.010629349999999997
7.0200000000000001e-07,0.0099388460000000012
7.0300000000000009e-07,0.0092884219999999993
7.0400000000000006e-07,0.0086788539999999997
7.0500000000000003e-07,0.0081109159999999993
7.06e-07,0.0075823879999999998
7.0700000000000007e-07,0.0070887460000000008
7.0800000000000004e-07,0.0066273129999999993
7.0900000000000001e-07,0.0061954080000000012
7.1000000000000008e-07,0.005790346
7.1100000000000005e-07,0.0054098259999999995
7.1200000000000002e-07,0.0050525829999999994
7.1299999999999999e-07,0.0047175120000000001
7.1400000000000007e-07,0.0044035070000000001
7.1500000000000004e-07,0.0041094570000000004
7.1600000000000001e-07,0.003833913
7.1700000000000008e-07,0.0035757480000000006
7.1800000000000005e-07,0.0033343420000000001
7.1900000000000002e-07,0.0031090750000000006
7.2000000000000009e-07,0.0028993270000000002
7.2100000000000006e-07,0.0027043480000000001
7.2200000000000003e-07,0.00252302
7.23e-07,0.0023541679999999994
7.2400000000000008e-07,0.0021966160000000006
7.2500000000000005e-07,0.0020491899999999998
7.2600000000000002e-07,0.0019109600000000002
7.2700000000000009e-07,0.001781438
7.2800000000000006e-07,0.00166011
7.2900000000000003e-07,0.001546459
7.3e-07,0.0014399709999999997
7.3100000000000007e-07,0.0013400420000000001
7.3200000000000004e-07,0.001246275
7.3300000000000001e-07,0.0011584709999999999
7.3400000000000009e-07,0.00107643
7.3500000000000006e-07,0.00099994930000000008
7.3600000000000003e-07,0.00092873579999999992
7.37e-07,0.00086243320000000008
7.3800000000000007e-07,0.00080075030000000013
7.3900000000000004e-07,0.00074339600000000001
7.4000000000000001e-07,0.0006900786000000001
7.4100000000000008e-07,0.00064051560000000013
7.4200000000000005e-07,0.00059450210000000004
7.4300000000000002e-07,0.00055186459999999999
7.440000000000001e-07,0.00051242900000000001
7.4500000000000007e-07,0.00047602130000000008
7.4600000000000004e-07,0.00044245360000000003
7.4700000000000001e-07,0.00041151169999999995
7.4800000000000008e-07,0.00038298139999999993
7.4900000000000005e-07,0.00035664909999999999
7.5000000000000002e-07,0.00033230110000000005
7.5100000000000009e-07,0.00030975860000000003
7.5200000000000006e-07,0.00028888710000000002
7.5300000000000003e-07,0.00026953939999999998
7.54e-07,0.00025156819999999999
7.5500000000000008e-07,0.0002348261
7.5600000000000005e-07,0.00021917099999999997
7.5700000000000002e-07,0.0002045258
7.5800000000000009e-07,0.00019084049999999999
7.5900000000000006e-07,0.00017806539999999998
7.6000000000000003e-07,0.00016615050000000001
7.61e-07,0.0001550236
7.6200000000000007e-07,0.00014462190000000001
7.6300000000000004e-07,0.00013490980000000001
7.6400000000000001e-07,0.00012585200000000003
7.6500000000000009e-07,0.00011741300000000001
7.6600000000000006e-07,0.0001095515
7.6700000000000003e-07,0.0001022245
7.680000000000001e-07,9.5394450000000006e-05
7.6900000000000007e-07,8.90239e-05
7.7000000000000004e-07,8.3075270000000019e-05
7.7100000000000001e-07,7.7512689999999993e-05
7.7200000000000008e-07,7.231304e-05
7.7300000000000005e-07,6.7457780000000002e-05
7.7400000000000002e-07,6.2928439999999995e-05
7.750000000000001e-07,5.8706519999999999e-05
7.7600000000000007e-07,5.4770279999999992e-05
7.7700000000000004e-07,5.1099179999999992e-05
7.7800000000000001e-07,4.7676539999999993e-05
7.7900000000000008e-07,4.4485669999999991e-05
7.8000000000000005e-07,4.150994000000001e-05
7.8100000000000002e-07,3.873324e-05
7.8200000000000009e-07,3.6142030000000009e-05
7.8300000000000006e-07,3.3723519999999998e-05
7.8400000000000003e-07,3.1464870000000002e-05
7.85e-07,2.935326e-05
7.8600000000000008e-07,2.7375730000000005e-05
7.8700000000000005e-07,2.5524330000000001e-05
7.8800000000000002e-07,2.379376e-05
7.8900000000000009e-07,2.2178700000000005e-05
7.9000000000000006e-07,2.0673830000000001e-05
7.9100000000000003e-07,1.9272259999999999e-05
7.92e-07,1.7966400000000001e-05
7.9300000000000007e-07,1.6749910000000001e-05
7.9400000000000004e-07,1.5616480000000001e-05
7.9500000000000001e-07,1.455977e-05
7.9600000000000009e-07,1.357387e-05
7.9700000000000006e-07,1.2654359999999999e-05
7.9800000000000003e-07,1.179723e-05
7.990000000000001e-07,1.0998440000000002e-05
8.0000000000000007e-07,1.0253979999999999e-05
8.0100000000000004e-07,9.5596459999999999e-06
8.0200000000000001e-07,8.9120440000000008e-06
8.0300000000000008e-07,8.308358e-06
8.0400000000000005e-07,7.7457689999999998e-06
8.0500000000000002e-07,7.2214560000000007e-06
8.060000000000001e-07,6.7324750000000003e-06
8.0700000000000007e-07,6.2764230000000002e-06
8.0800000000000004e-07,5.8513040000000003e-06
8.09e-07,5.4551179999999989e-06
8.1000000000000008e-07,5.085867999999999e-06
8.1100000000000005e-07,4.7414659999999989e-06
8.1200000000000002e-07,4.4202359999999998e-06
8.1300000000000009e-07,4.1207829999999997e-06
8.1400000000000006e-07,3.8417159999999996e-06
8.1500000000000003e-07,3.5816519999999995e-06
8.16e-07,3.3391269999999996e-06
8.1700000000000008e-07,3.1129490000000006e-06
8.1800000000000005e-07,2.9021210000000001e-06
8.1900000000000001e-07,2.7056450000000002e-06
8.2000000000000009e-07,2.5225250000000005e-06
8.2100000000000006e-07,2.3517260000000002e-06
8.2200000000000003e-07,2.1924150000000002e-06
8.230000000000001e-07,2.0439020000000001e-06
8.2400000000000007e-07,1.9054970000000001e-06
8.2500000000000004e-07,1.7765090000000001e-06
8.2600000000000001e-07,1.6562149999999997e-06
8.2700000000000009e-07,1.5440219999999999e-06
8.2800000000000006e-07,1.43944e-06
8.2900000000000002e-07,1.341977e-06
8.300000000000001e-07,1.251141e-06
