wavelength,k
7.7e-08,0.047
7.8e-08,0.052
7.9e-08,0.06
8e-08,0.075
8.1e-08,0.093
8.2e-08,0.12
8.26e-08,0.138
8.35e-08,0.18
8.68e-08,0.39
9.2e-08,0.56
9.64e-08,0.68
1.048e-07,0.88
1.135e-07,0.97
