wavelength,n
7.7e-17,0.367
7.8e-17,0.339
7.9e-17,0.302
8e-17,0.255
8.1e-17,0.207
8.2e-17,0.161
8.26e-17,0.115
8.35e-17,0.092
8.68e-17,0.053
9.2e-17,0.044
9.64e-17,0.038
1.048e-16,0.031
1.135e-16,0.026
