wavelength,n
2.638e-07,2.057
2.652e-07,2.082
2.666e-07,2.118
2.681e-07,2.147
2.695e-07,2.186
2.71e-07,2.248
2.725e-07,2.298
2.74e-07,2.359
2.755e-07,2.425
2.771e-07,2.49
2.786e-07,2.603
2.802e-07,2.681
2.818e-07,2.8
2.834e-07,2.904
2.85e-07,3.01
2.867e-07,3.149
2.883e-07,3.301
2.9e-07,3.459
2.917e-07,3.637
2.935e-07,3.815
2.952e-07,4.016
2.97e-07,4.201
2.988e-07,4.378
3.006e-07,4.539
3.024e-07,4.692
3.043e-07,4.796
3.061e-07,4.888
3.08e-07,4.947
3.1e-07,5.006
3.119e-07,5.032
3.139e-07,5.058
3.159e-07,5.093
3.179e-07,5.097
3.2e-07,5.111
3.22e-07,5.131
3.241e-07,5.138
3.263e-07,5.144
3.284e-07,5.159
3.306e-07,5.188
3.328e-07,5.178
3.351e-07,5.196
3.374e-07,5.218
3.397e-07,5.233
3.42e-07,5.254
3.444e-07,5.278
3.468e-07,5.303
3.493e-07,5.329
3.517e-07,5.354
3.542e-07,5.403
3.568e-07,5.443
3.594e-07,5.499
3.62e-07,5.543
3.647e-07,5.609
3.674e-07,5.684
3.701e-07,5.776
3.729e-07,5.872
3.757e-07,5.993
3.786e-07,6.075
3.815e-07,6.181
3.844e-07,6.259
3.875e-07,6.298
3.905e-07,6.304
3.936e-07,6.266
3.967e-07,6.199
3.999e-07,6.112
4.032e-07,6.022
4.065e-07,5.917
4.099e-07,5.828
4.133e-07,5.732
4.168e-07,5.635
4.203e-07,5.553
4.239e-07,5.469
4.275e-07,5.386
4.312e-07,5.307
4.35e-07,5.24
4.389e-07,5.179
4.428e-07,5.11
4.468e-07,5.051
4.509e-07,4.988
4.55e-07,4.937
4.592e-07,4.884
4.635e-07,4.836
4.679e-07,4.789
4.723e-07,4.74
4.769e-07,4.699
4.815e-07,4.655
4.862e-07,4.615
4.91e-07,4.578
4.959e-07,4.543
5.009e-07,4.509
5.061e-07,4.473
5.113e-07,4.44
5.166e-07,4.41
5.22e-07,4.38
5.276e-07,4.349
5.333e-07,4.321
5.391e-07,4.296
5.45e-07,4.268
5.51e-07,4.243
5.572e-07,4.218
5.636e-07,4.197
5.7e-07,4.174
5.767e-07,4.153
5.835e-07,4.132
5.904e-07,4.113
5.975e-07,4.0933
6.048e-07,4.0756
6.123e-07,4.0583
6.199e-07,4.041
6.278e-07,4.022
6.358e-07,4.0086
6.441e-07,3.9928
6.525e-07,3.977
6.612e-07,3.96
6.702e-07,3.9479
6.794e-07,3.9337
6.888e-07,3.92
6.985e-07,3.9064
7.085e-07,3.8934
7.187e-07,3.8808
7.293e-07,3.87
7.402e-07,3.8567
7.514e-07,3.8452
7.63e-07,3.8341
7.749e-07,3.823
7.872e-07,3.8132
7.999e-07,3.8033
8.13e-07,3.7938
8.266e-07,3.784
