wavelength,l_bar
4.5800000000000005e-07,0.0602409
4.5900000000000002e-07,0.062335300000000003
4.6000000000000004e-07,0.064716399999999993
4.6100000000000001e-07,0.067413100000000004
4.6200000000000003e-07,0.070403999999999994
4.63e-07,0.073648900000000003
4.6400000000000003e-07,0.07709779999999998
4.6500000000000005e-07,0.080689399999999994
4.6600000000000002e-07,0.084361299999999986
4.6700000000000004e-07,0.088090399999999985
4.6800000000000001e-07,0.091863
4.6900000000000003e-07,0.09566369999999999
4.7000000000000005e-07,0.099475499999999994
4.7100000000000002e-07,0.103286
4.7200000000000004e-07,0.107103
4.7300000000000001e-07,0.11094700000000002
4.7400000000000004e-07,0.11483799999999998
4.75e-07,0.118802
4.7600000000000003e-07,0.122863
4.7700000000000005e-07,0.127026
4.7800000000000002e-07,0.13129299999999999
4.7899999999999999e-07,0.13566600000000001
4.8000000000000006e-07,0.14014500000000002
4.8100000000000003e-07,0.144731
4.82e-07,0.14941499999999999
4.8300000000000008e-07,0.15418900000000002
4.8400000000000005e-07,0.15903800000000001
4.8500000000000002e-07,0.16395199999999999
4.8599999999999998e-07,0.16893199999999997
4.8700000000000006e-07,0.17406299999999997
4.8800000000000003e-07,0.17945700000000003
4.89e-07,0.18524099999999999
4.9000000000000007e-07,0.191556
4.9100000000000004e-07,0.19853199999999999
4.9200000000000001e-07,0.206182
4.9299999999999998e-07,0.21448500000000001
4.9400000000000006e-07,0.223411
4.9500000000000003e-07,0.23292599999999999
4.9599999999999999e-07,0.24299200000000001
4.9700000000000007e-07,0.25361600000000001
4.9800000000000004e-07,0.26480999999999999
4.9900000000000001e-07,0.27658700000000003
5.0000000000000008e-07,0.28895900000000002
5.0100000000000005e-07,0.30193399999999998
5.0200000000000002e-07,0.31550800000000001
5.0299999999999999e-07,0.32967299999999999
5.0400000000000007e-07,0.34441599999999994
5.0500000000000004e-07,0.35971599999999998
5.06e-07,0.37554999999999994
5.0700000000000008e-07,0.39189500000000005
5.0800000000000005e-07,0.40872199999999997
5.0900000000000002e-07,0.42599799999999999
5.0999999999999999e-07,0.44368300000000005
5.1100000000000006e-07,0.461731
5.1200000000000003e-07,0.48009400000000008
5.13e-07,0.49871700000000008
5.1400000000000008e-07,0.51753899999999997
5.1500000000000005e-07,0.53649400000000003
5.1600000000000001e-07,0.55549300000000001
5.1699999999999998e-07,0.57438599999999995
5.1800000000000006e-07,0.59299500000000005
5.1900000000000003e-07,0.611124
5.2e-07,0.62856100000000004
5.2100000000000007e-07,0.64513900000000002
5.2200000000000004e-07,0.66090699999999991
5.2300000000000001e-07,0.67599299999999996
5.2399999999999998e-07,0.69054199999999988
5.2500000000000006e-07,0.70472000000000001
5.2600000000000002e-07,0.71866200000000013
5.2699999999999999e-07,0.73232299999999995
5.2800000000000007e-07,0.74560599999999988
5.2900000000000004e-07,0.75840999999999992
5.3000000000000001e-07,0.77062999999999993
5.3100000000000008e-07,0.78220800000000001
5.3200000000000005e-07,0.79328999999999994
5.3300000000000002e-07,0.80408400000000002
5.3399999999999999e-07,0.8148129999999999
5.3500000000000007e-07,0.82571099999999986
5.3600000000000004e-07,0.83694299999999988
5.37e-07,0.84834900000000002
5.3800000000000008e-07,0.859676
5.3900000000000005e-07,0.87065599999999999
5.4000000000000002e-07,0.88101099999999999
5.4099999999999999e-07,0.89049599999999995
5.4200000000000006e-07,0.89905199999999996
5.4300000000000003e-07,0.90666899999999995
5.44e-07,0.91334099999999996
5.4500000000000008e-07,0.91906699999999986
5.4600000000000005e-07,0.92389800000000011
5.4700000000000001e-07,0.92809900000000012
5.4799999999999998e-07,0.93199500000000013
5.4900000000000006e-07,0.93591599999999997
5.5000000000000003e-07,0.94019800000000009
5.51e-07,0.94507600000000003
5.5200000000000007e-07,0.95036699999999996
5.5300000000000004e-07,0.95577500000000004
5.5400000000000001e-07,0.96099999999999985
5.5500000000000009e-07,0.96573299999999995
5.5600000000000006e-07,0.96974399999999994
5.5700000000000002e-07,0.97313300000000003
5.5799999999999999e-07,0.97608600000000001
5.5900000000000007e-07,0.97879300000000002
5.6000000000000004e-07,0.98144500000000012
5.6100000000000001e-07,0.98418600000000001
5.6200000000000008e-07,0.98696500000000009
5.6300000000000005e-07,0.98967799999999995
5.6400000000000002e-07,0.99221999999999999
5.6499999999999999e-07,0.99448599999999998
5.6600000000000007e-07,0.99638600000000022
5.6700000000000003e-07,0.99789499999999998
5.68e-07,0.999004
5.6900000000000008e-07,0.99970599999999998
5.7000000000000005e-07,0.99999299999999991
5.7100000000000002e-07,0.99983699999999986
5.7199999999999999e-07,0.99912299999999998
5.7300000000000006e-07,0.99771900000000002
5.7400000000000003e-07,0.99549100000000001
5.75e-07,0.99231000000000003
5.7600000000000008e-07,0.98814600000000008
5.7700000000000004e-07,0.98334499999999991
5.7800000000000001e-07,0.97834200000000004
5.7899999999999998e-07,0.97356399999999987
5.8000000000000006e-07,0.9694290000000001
5.8100000000000003e-07,0.96621100000000015
5.82e-07,0.96362999999999999
5.8300000000000007e-07,0.96127300000000004
5.8400000000000004e-07,0.95873199999999992
5.8500000000000001e-07,0.95560200000000006
5.8600000000000009e-07,0.951569
5.8700000000000005e-07,0.946654
5.8800000000000002e-07,0.94096199999999997
5.8899999999999999e-07,0.93459999999999988
5.9000000000000007e-07,0.92767300000000019
5.9100000000000004e-07,0.92026399999999997
5.9200000000000001e-07,0.91239099999999995
5.9300000000000008e-07,0.90405000000000002
5.9400000000000005e-07,0.89524300000000001
5.9500000000000002e-07,0.88596900000000001
5.9599999999999999e-07,0.87624200000000008
5.9700000000000007e-07,0.86611700000000003
5.9800000000000003e-07,0.85565799999999992
5.99e-07,0.84492599999999995
6.0000000000000008e-07,0.83398200000000022
6.0100000000000005e-07,0.82285900000000001
6.0200000000000002e-07,0.81149099999999996
6.0299999999999999e-07,0.79979399999999989
6.0400000000000006e-07,0.78768899999999997
6.0500000000000003e-07,0.77510299999999999
6.06e-07,0.7619959999999999
6.0700000000000008e-07,0.74842500000000012
6.0800000000000004e-07,0.73446999999999996
6.0900000000000001e-07,0.72020800000000007
6.1000000000000009e-07,0.70571300000000003
6.1100000000000006e-07,0.69104399999999999
6.1200000000000003e-07,0.67621200000000004
6.13e-07,0.66122000000000003
6.1400000000000007e-07,0.64607199999999998
6.1500000000000004e-07,0.63077300000000014
6.1600000000000001e-07,0.61534900000000015
6.1700000000000009e-07,0.59988799999999998
6.1800000000000005e-07,0.58448900000000004
6.1900000000000002e-07,0.56923999999999986
6.1999999999999999e-07,0.55422400000000005
6.2100000000000007e-07,0.53946899999999998
6.2200000000000004e-07,0.52482700000000004
6.2300000000000001e-07,0.51012400000000002
6.2400000000000008e-07,0.49520600000000004
6.2500000000000005e-07,0.47994100000000006
6.2600000000000002e-07,0.46427000000000007
6.2699999999999999e-07,0.44833800000000001
6.2800000000000006e-07,0.43232900000000002
6.2900000000000003e-07,0.41640599999999994
6.3e-07,0.40071099999999998
6.3100000000000008e-07,0.385355
6.3200000000000005e-07,0.37037699999999996
6.3300000000000002e-07,0.35579299999999997
6.3400000000000009e-07,0.34161799999999998
6.3500000000000006e-07,0.32786400000000004
6.3600000000000003e-07,0.31454100000000007
6.37e-07,0.30166199999999999
6.3800000000000007e-07,0.28923900000000002
6.3900000000000004e-07,0.27727800000000002
6.4000000000000001e-07,0.26578400000000002
6.4100000000000009e-07,0.25473999999999997
6.4200000000000006e-07,0.24405399999999997
6.4300000000000003e-07,0.23363400000000001
6.44e-07,0.22339899999999996
6.4500000000000007e-07,0.213284
6.4600000000000004e-07,0.20325699999999997
6.4700000000000001e-07,0.19336999999999999
6.4800000000000009e-07,0.18368800000000002
6.4900000000000005e-07,0.17426300000000003
6.5000000000000002e-07,0.16514100000000004
6.5099999999999999e-07,0.15635399999999999
6.5200000000000007e-07,0.14791599999999999
6.5300000000000004e-07,0.13983400000000001
6.5400000000000001e-07,0.13211100000000001
6.5500000000000008e-07,0.12474899999999998
6.5600000000000005e-07,0.11774399999999999
6.5700000000000002e-07,0.111081
6.5799999999999999e-07,0.10474700000000001
6.5900000000000006e-07,0.098727700000000015
6.6000000000000003e-07,0.093008499999999994
6.61e-07,0.087576899999999999
6.6200000000000008e-07,0.082421900000000006
6.6300000000000005e-07,0.077532799999999985
6.6400000000000002e-07,0.072898900000000003
6.6500000000000009e-07,0.068510000000000001
6.6600000000000006e-07,0.064355399999999993
6.6700000000000003e-07,0.060424199999999997
6.68e-07,0.056705699999999998
6.6900000000000007e-07,0.053189600000000004
6.7000000000000004e-07,0.04986609999999999
6.7100000000000001e-07,0.046725799999999998
6.7200000000000009e-07,0.043759800000000008
6.7300000000000006e-07,0.0409594
6.7400000000000003e-07,0.038316500000000003
6.75e-07,0.035823300000000002
6.7600000000000007e-07,0.033472500000000002
6.7700000000000004e-07,0.031258299999999996
6.7800000000000001e-07,0.029175099999999999
6.7900000000000008e-07,0.027217300000000003
6.8000000000000005e-07,0.025378999999999999
6.8100000000000002e-07,0.023654099999999997
6.8199999999999999e-07,0.022033599999999997
6.8300000000000007e-07,0.020509200000000002
6.8400000000000004e-07,0.019073500000000004
6.8500000000000001e-07,0.017720099999999999
6.8600000000000008e-07,0.016445100000000001
6.8700000000000005e-07,0.015250999999999997
6.8800000000000002e-07,0.014140400000000001
6.8900000000000009e-07,0.013113700000000002
6.9000000000000006e-07,0.0121701
6.9100000000000003e-07,0.0113063
6.92e-07,0.010513100000000001
6.9300000000000008e-07,0.0097812699999999999
6.9400000000000005e-07,0.0091029999999999982
6.9500000000000002e-07,0.0084717000000000004
6.9600000000000009e-07,0.007882270000000002
6.9700000000000006e-07,0.0073321300000000009
6.9800000000000003e-07,0.0068192800000000005
6.99e-07,0.0063417300000000012
7.0000000000000007e-07,0.00589749
7.0100000000000004e-07,0.005484440000000001
7.0200000000000001e-07,0.0050997799999999999
7.0300000000000009e-07,0.0047408600000000013
7.0400000000000006e-07,0.0044053800000000004
7.0500000000000003e-07,0.0040912899999999992
7.06e-07,0.0037970299999999998
7.0700000000000007e-07,0.0035218699999999999
7.0800000000000004e-07,0.0032651999999999994
7.0900000000000001e-07,0.0030263199999999999
7.1000000000000008e-07,0.0028044699999999999
7.1100000000000005e-07,0.0025988200000000004
7.1200000000000002e-07,0.0024084899999999997
7.1299999999999999e-07,0.00223259
7.1400000000000007e-07,0.0020702400000000001
7.1500000000000004e-07,0.0019205799999999999
7.1600000000000001e-07,0.00178269
7.1700000000000008e-07,0.0016554
7.1800000000000005e-07,0.00153762
7.1900000000000002e-07,0.0014283900000000001
7.2000000000000009e-07,0.00132687
7.2100000000000006e-07,0.0012323799999999999
7.2200000000000003e-07,0.00114456
7.23e-07,0.0010630800000000001
7.2400000000000008e-07,0.00098759200000000024
7.2500000000000005e-07,0.00091777700000000005
7.2600000000000002e-07,0.00085326399999999995
7.2700000000000009e-07,0.00079358900000000003
7.2800000000000006e-07,0.00073830599999999999
7.2900000000000003e-07,0.00068701799999999996
7.3e-07,0.00063937300000000005
7.3100000000000007e-07,0.00059505699999999996
7.3200000000000004e-07,0.00055379699999999997
7.3300000000000001e-07,0.00051535000000000003
7.3400000000000009e-07,0.00047949600000000005
7.3500000000000006e-07,0.00044603500000000001
7.3600000000000003e-07,0.00041480899999999998
7.37e-07,0.00038574900000000001
7.3800000000000007e-07,0.00035879199999999998
7.3900000000000004e-07,0.00033386100000000002
7.4000000000000001e-07,0.00031086900000000008
7.4100000000000008e-07,0.00028969899999999998
7.4200000000000005e-07,0.00027014500000000001
7.4300000000000002e-07,0.00025200700000000006
7.440000000000001e-07,0.00023511700000000002
7.4500000000000007e-07,0.00021932899999999999
7.4600000000000004e-07,0.00020453499999999999
7.4700000000000001e-07,0.00019069200000000001
7.4800000000000008e-07,0.00017777099999999999
7.4900000000000005e-07,0.00016573599999999999
7.5000000000000002e-07,0.000154549
7.5100000000000009e-07,0.00014416700000000003
7.5200000000000006e-07,0.000134528
7.5300000000000003e-07,0.00012557399999999999
7.54e-07,0.00011725100000000001
7.5500000000000008e-07,0.00010950800000000001
7.5600000000000005e-07,0.00010229999999999999
7.5700000000000002e-07,9.5582799999999996e-05
7.5800000000000009e-07,8.9316100000000004e-05
7.5900000000000006e-07,8.3463100000000017e-05
7.6000000000000003e-07,7.7991200000000006e-05
7.61e-07,7.2873000000000005e-05
7.6200000000000007e-07,6.8092100000000005e-05
7.6300000000000004e-07,6.3634199999999995e-05
7.6400000000000001e-07,5.9484100000000009e-05
7.6500000000000009e-07,5.56264e-05
7.6600000000000006e-07,5.2043000000000003e-05
7.6700000000000003e-07,4.8706299999999998e-05
7.680000000000001e-07,4.5590000000000002e-05
7.6900000000000007e-07,4.2670999999999999e-05
7.7000000000000004e-07,3.9929499999999998e-05
7.7100000000000001e-07,3.7350900000000002e-05
7.7200000000000008e-07,3.4932599999999998e-05
7.7300000000000005e-07,3.2672999999999997e-05
7.7400000000000002e-07,3.0569000000000005e-05
7.750000000000001e-07,2.8616300000000002e-05
7.7600000000000007e-07,2.6807700000000004e-05
7.7700000000000004e-07,2.5128599999999999e-05
7.7800000000000001e-07,2.3564500000000001e-05
7.7900000000000008e-07,2.2102600000000004e-05
7.8000000000000005e-07,2.0732099999999998e-05
7.8100000000000002e-07,1.94444e-05
7.8200000000000009e-07,1.8235100000000001e-05
7.8300000000000006e-07,1.7100800000000001e-05
7.8400000000000003e-07,1.6038000000000001e-05
7.85e-07,1.50432e-05
7.8600000000000008e-07,1.41127e-05
7.8700000000000005e-07,1.3242e-05
7.8800000000000002e-07,1.24263e-05
7.8900000000000009e-07,1.1661800000000001e-05
7.9000000000000006e-07,1.0944599999999999e-05
7.9100000000000003e-07,1.02716e-05
7.92e-07,9.6403600000000006e-06
7.9300000000000007e-07,9.0489700000000022e-06
7.9400000000000004e-07,8.4953499999999999e-06
7.9500000000000001e-07,7.9774999999999994e-06
7.9600000000000009e-07,7.49341e-06
7.9700000000000006e-07,7.0407899999999997e-06
7.9800000000000003e-07,6.6174400000000015e-06
7.990000000000001e-07,6.2213300000000005e-06
8.0000000000000007e-07,5.8505699999999991e-06
8.0100000000000004e-07,5.5033299999999999e-06
8.0200000000000001e-07,5.1775599999999999e-06
8.0300000000000008e-07,4.8713500000000012e-06
8.0400000000000005e-07,4.583e-06
8.0500000000000002e-07,4.3110199999999996e-06
8.060000000000001e-07,4.0542199999999998e-06
8.0700000000000007e-07,3.8121299999999994e-06
8.0800000000000004e-07,3.5843799999999994e-06
8.09e-07,3.3705300000000002e-06
8.1000000000000008e-07,3.1700900000000001e-06
8.1100000000000005e-07,2.9824799999999997e-06
8.1200000000000002e-07,2.80691e-06
8.1300000000000009e-07,2.6425699999999999e-06
8.1400000000000006e-07,2.48873e-06
8.1500000000000003e-07,2.3446799999999996e-06
8.16e-07,2.20974e-06
8.1700000000000008e-07,2.0831500000000005e-06
8.1800000000000005e-07,1.9641899999999999e-06
8.1900000000000001e-07,1.8522199999999999e-06
8.2000000000000009e-07,1.7466600000000003e-06
8.2100000000000006e-07,1.64705e-06
8.2200000000000003e-07,1.55307e-06
8.230000000000001e-07,1.46448e-06
8.2400000000000007e-07,1.381e-06
8.2500000000000004e-07,1.3024100000000001e-06
8.2600000000000001e-07,1.22844e-06
8.2700000000000009e-07,1.1588800000000001e-06
8.2800000000000006e-07,1.0934800000000001e-06
8.2900000000000002e-07,1.0320300000000002e-06
8.300000000000001e-07,9.743060000000001e-07
