wavelength,k
1.8e-06,0.000103
1.83e-06,8.6e-05
1.84e-06,8.22e-05
1.85e-06,8.03e-05
1.855e-06,8.5e-05
1.86e-06,9.9e-05
1.87e-06,0.00015
1.89e-06,0.000295
1.905e-06,0.0004687
1.923e-06,0.0007615
1.942e-06,0.00101
1.961e-06,0.001313
1.98e-06,0.001539
2e-06,0.001588
2.02e-06,0.00154
2.041e-06,0.001412
2.062e-06,0.001244
2.083e-06,0.001068
2.105e-06,0.0008414
2.13e-06,0.000565
2.15e-06,0.000432
2.17e-06,0.00035
2.19e-06,0.000287
2.22e-06,0.000221
2.24e-06,0.000203
2.245e-06,0.000201
2.25e-06,0.000203
2.26e-06,0.000214
2.27e-06,0.000232
2.29e-06,0.000289
2.31e-06,0.000381
2.33e-06,0.000462
2.35e-06,0.000548
2.37e-06,0.000618
2.39e-06,0.00068
2.41e-06,0.00073
2.43e-06,0.000782
2.46e-06,0.000848
2.5e-06,0.000925
2.52e-06,0.00092
2.55e-06,0.000892
2.565e-06,0.00087
2.58e-06,0.00089
2.59e-06,0.00093
2.6e-06,0.00101
2.62e-06,0.00135
2.675e-06,0.00342
2.725e-06,0.00792
2.778e-06,0.02
2.817e-06,0.038
2.833e-06,0.052
2.849e-06,0.068
2.865e-06,0.0923
2.882e-06,0.127
2.899e-06,0.169
2.915e-06,0.221
2.933e-06,0.276
2.95e-06,0.312
2.967e-06,0.347
2.985e-06,0.388
3.003e-06,0.438
3.021e-06,0.493
3.04e-06,0.554
3.058e-06,0.612
3.077e-06,0.625
3.096e-06,0.593
3.115e-06,0.539
3.135e-06,0.491
3.155e-06,0.438
3.175e-06,0.372
3.195e-06,0.3
3.215e-06,0.238
3.236e-06,0.193
3.257e-06,0.158
3.279e-06,0.121
3.3e-06,0.103
3.322e-06,0.0836
3.345e-06,0.0668
3.367e-06,0.054
3.39e-06,0.0422
3.413e-06,0.0342
3.436e-06,0.0274
3.46e-06,0.022
3.484e-06,0.0186
