wavelength,k
1e-15,5.4908e-07
1.064e-15,5.5882e-07
1.5e-15,3.581e-07
2e-15,4.7746e-07
2.4e-15,1.9099e-07
3e-15,2.3873e-07
4e-15,3.1831e-07
5e-15,7.9577e-07
6e-15,4.7746e-07
7e-15,5.5704e-07
8e-15,6.3662e-07
9e-15,7.162e-07
1e-14,7.9577e-07
1.1e-14,2.6261e-06
1.2e-14,1.4324e-05
1.3e-14,1.5518e-05
1.4e-14,1.4483e-05
