wavelength,k
2.066e-07,2.42
2.101e-07,2.485
2.138e-07,2.565
2.175e-07,2.669
2.214e-07,2.785
2.254e-07,2.915
2.296e-07,3.059
2.339e-07,3.217
2.384e-07,3.392
2.431e-07,3.581
2.48e-07,3.772
2.53e-07,3.881
2.583e-07,3.866
2.638e-07,3.617
2.695e-07,3.107
2.755e-07,2.616
2.818e-07,2.318
2.883e-07,2.142
2.952e-07,2.038
3.024e-07,1.978
3.1e-07,1.947
3.179e-07,1.935
3.263e-07,1.944
3.351e-07,1.973
3.444e-07,2.002
3.542e-07,1.924
3.647e-07,1.754
3.757e-07,1.45
3.875e-07,1.028
3.999e-07,0.754
4.133e-07,0.584
4.275e-07,0.468
4.428e-07,0.384
4.592e-07,0.317
4.769e-07,0.262
4.959e-07,0.205
5.166e-07,0.157
5.391e-07,0.126
5.636e-07,0.063
5.904e-07,0.005
6.199e-07,-1.62630325873e-19
6.525e-07,-1.15196480827e-19
6.888e-07,4.06575814682e-20
7.293e-07,-1.52465930506e-20
7.749e-07,-1.35525271561e-20
8.266e-07,0.0
