wavelength,n
2.066e-07,1.385
2.101e-07,1.37
2.138e-07,1.37
2.175e-07,1.389
2.214e-07,1.422
2.254e-07,1.475
2.296e-07,1.553
2.339e-07,1.661
2.384e-07,1.805
2.431e-07,2.007
2.48e-07,2.304
2.53e-07,2.74
2.583e-07,3.221
2.638e-07,3.762
2.695e-07,4.12
2.755e-07,4.127
2.818e-07,4.015
2.883e-07,3.903
2.952e-07,3.815
3.024e-07,3.758
3.1e-07,3.729
3.179e-07,3.725
3.263e-07,3.75
3.351e-07,3.822
3.444e-07,3.977
3.542e-07,4.224
3.647e-07,4.429
3.757e-07,4.665
3.875e-07,4.649
3.999e-07,4.497
4.133e-07,4.343
4.275e-07,4.208
4.428e-07,4.092
4.592e-07,3.992
4.769e-07,3.909
4.959e-07,3.837
5.166e-07,3.758
5.391e-07,3.69
5.636e-07,3.658
5.904e-07,3.546
6.199e-07,3.467
6.525e-07,3.405
6.888e-07,3.354
7.293e-07,3.313
7.749e-07,3.274
8.266e-07,3.237
