wavelength,k
2.006e-15,2.8e-05
2.011e-15,2.81e-05
2.017e-15,2.82e-05
2.023e-15,2.83e-05
2.029e-15,2.83e-05
2.034e-15,2.84e-05
2.04e-15,2.92e-05
2.046e-15,2.93e-05
2.052e-15,2.94e-05
2.057e-15,2.95e-05
2.063e-15,3.03e-05
2.069e-15,3.04e-05
2.075e-15,3.05e-05
2.08e-15,3.13e-05
2.086e-15,3.14e-05
2.092e-15,3.22e-05
2.098e-15,3.31e-05
2.103e-15,3.32e-05
2.109e-15,3.4e-05
2.115e-15,3.41e-05
2.121e-15,3.5e-05
2.126e-15,3.51e-05
2.132e-15,3.52e-05
2.138e-15,3.68e-05
2.144e-15,3.77e-05
2.149e-15,3.94e-05
2.155e-15,4.03e-05
2.161e-15,4.12e-05
2.167e-15,4.37e-05
2.172e-15,4.47e-05
2.178e-15,4.72e-05
2.184e-15,4.82e-05
2.19e-15,5e-05
2.195e-15,5.35e-05
2.201e-15,5.46e-05
2.207e-15,5.56e-05
2.213e-15,5.67e-05
2.218e-15,5.86e-05
2.224e-15,6.24e-05
2.23e-15,7.79e-05
2.236e-15,0.0001097
2.241e-15,0.0001504
2.247e-15,0.000166
2.253e-15,0.0002275
2.259e-15,0.0002434
2.264e-15,0.0003146
2.27e-15,0.0003714
2.276e-15,0.0004841
2.282e-15,0.000541
2.287e-15,0.0005687
2.293e-15,0.0005996
2.299e-15,0.0006259
2.305e-15,0.0006363
2.31e-15,0.0007228
2.316e-15,0.0007975
2.322e-15,0.0007677
2.328e-15,0.0007413
2.333e-15,0.0007057
2.339e-15,0.0006748
2.345e-15,0.0006567
2.351e-15,0.000649
2.356e-15,0.0006415
2.362e-15,0.0006259
2.368e-15,0.0006192
2.374e-15,0.0005974
2.379e-15,0.0005775
2.385e-15,0.0005789
2.391e-15,0.0005944
2.397e-15,0.0006267
2.402e-15,0.0006451
2.408e-15,0.0006556
2.414e-15,0.0006482
2.42e-15,0.0006167
2.425e-15,0.0005957
2.431e-15,0.0005572
2.437e-15,0.0005405
2.443e-15,0.0005249
2.448e-15,0.0005155
2.454e-15,0.0005013
2.46e-15,0.0004927
2.466e-15,0.0004891
2.471e-15,0.0004856
2.477e-15,0.0004775
2.483e-15,0.0004026
2.489e-15,0.0003575
2.494e-15,0.0003061
2.5e-15,0.0002828
2.506e-15,0.0002678
2.512e-15,0.0002599
2.517e-15,0.0002584
2.523e-15,0.0002569
2.529e-15,0.0002554
2.535e-15,0.0002519
2.541e-15,0.0002444
2.547e-15,0.000251
2.552e-15,0.0002598
2.558e-15,0.0002734
2.56e-15,0.0003675
2.564e-15,0.0002924
2.568e-15,0.0003768
2.57e-15,0.0003028
2.576e-15,0.0003392
2.584e-15,0.000405
2.592e-15,0.0003756
2.6e-15,0.000371
2.608e-15,0.0003655
2.616e-15,0.0003623
2.624e-15,0.0003543
2.632e-15,0.0003418
2.64e-15,0.0003286
2.648e-15,0.0003091
2.656e-15,0.000288
2.664e-15,0.00028
2.672e-15,0.0002355
2.68e-15,0.0002112
2.688e-15,0.0001888
2.696e-15,0.0001691
2.704e-15,0.0001513
2.712e-15,0.000139
2.72e-15,0.0001236
2.728e-15,0.0001107
2.736e-15,9.87e-05
2.744e-15,8.67e-05
2.752e-15,7.51e-05
2.76e-15,6.58e-05
2.768e-15,5.93e-05
2.776e-15,5.22e-05
2.784e-15,4.7e-05
2.792e-15,4.37e-05
2.8e-15,4.17e-05
2.808e-15,3.94e-05
2.816e-15,4.11e-05
2.824e-15,4.14e-05
2.832e-15,4.37e-05
2.84e-15,4.7e-05
2.848e-15,5.54e-05
2.856e-15,6.38e-05
2.864e-15,7.48e-05
2.872e-15,8.88e-05
2.88e-15,0.0001049
2.888e-15,0.0001202
2.896e-15,0.000139
2.904e-15,0.0001548
2.912e-15,0.0001734
2.92e-15,0.0001936
2.928e-15,0.0002212
2.936e-15,0.0002533
2.944e-15,0.0002885
2.952e-15,0.0003297
2.96e-15,0.000366
2.968e-15,0.0004009
2.976e-15,0.000429
2.984e-15,0.00045
2.992e-15,0.0004653
3e-15,0.0004758
3.008e-15,0.0004826
3.016e-15,0.0004879
3.024e-15,0.0004974
3.032e-15,0.0005059
3.04e-15,0.000517
3.048e-15,0.0005345
3.056e-15,0.0005564
3.064e-15,0.0005872
3.072e-15,0.0006331
3.08e-15,0.0006907
3.088e-15,0.0007692
3.096e-15,0.0008662
3.104e-15,0.0005929
3.112e-15,0.0006926
3.12e-15,0.0007785
3.128e-15,0.0008301
3.136e-15,0.0008797
3.144e-15,0.0009094
3.152e-15,0.0009217
3.16e-15,0.0008988
3.168e-15,0.0008558
3.176e-15,0.0008255
3.184e-15,0.0007716
3.192e-15,0.0006972
3.2e-15,0.0006324
3.208e-15,0.0005862
3.216e-15,0.0005561
3.224e-15,0.0005144
3.232e-15,0.0004977
3.24e-15,0.000498
3.248e-15,0.0005195
3.256e-15,0.0005476
3.264e-15,0.0005859
3.272e-15,0.0006631
3.28e-15,0.0007547
3.288e-15,0.0008828
3.296e-15,0.0010558
3.304e-15,0.0013042
3.312e-15,0.0016025
3.32e-15,0.0019949
3.328e-15,0.0146084
3.336e-15,0.0166214
3.344e-15,0.0196603
3.352e-15,0.0241032
3.36e-15,0.0296522
3.368e-15,0.0360273
3.376e-15,0.0443424
3.384e-15,0.0555481
3.392e-15,0.0694509
3.4e-15,0.08191
3.408e-15,0.0817937
3.416e-15,0.0752494
3.424e-15,0.0721545
3.432e-15,0.0688122
3.44e-15,0.06621
3.448e-15,0.0633233
3.456e-15,0.0626709
3.464e-15,0.061504
3.472e-15,0.0617022
3.48e-15,0.0593609
3.488e-15,0.0527348
3.496e-15,0.0475135
3.504e-15,0.0427346
3.512e-15,0.0377071
3.52e-15,0.0328769
3.528e-15,0.0283894
3.536e-15,0.025037
3.544e-15,0.0221011
3.552e-15,0.019884
3.56e-15,0.017967
3.568e-15,0.0166773
3.576e-15,0.0156539
3.584e-15,0.0152017
3.592e-15,0.0148163
3.6e-15,0.0027703
3.608e-15,0.0026669
3.616e-15,0.0026244
3.624e-15,0.0024991
3.632e-15,0.0026751
3.64e-15,0.0023848
3.648e-15,0.0025387
3.656e-15,0.0028534
3.664e-15,0.002492
3.672e-15,0.002911
3.68e-15,0.002663
3.688e-15,0.0026201
3.696e-15,0.0026494
3.704e-15,0.002228
3.712e-15,0.0021615
3.72e-15,0.001906
3.728e-15,0.0017331
3.736e-15,0.0015925
3.744e-15,0.0014445
3.752e-15,0.0013488
3.76e-15,0.0012581
3.768e-15,0.0012206
3.776e-15,0.001192
3.784e-15,0.0011802
3.792e-15,0.0011908
3.8e-15,0.0011901
3.808e-15,0.0011915
3.816e-15,0.0011956
3.824e-15,0.0011717
3.832e-15,0.0011534
3.84e-15,0.001124
3.848e-15,0.001097
3.856e-15,0.0010777
3.864e-15,0.0010408
3.872e-15,0.0010153
3.88e-15,0.0009606
3.888e-15,0.0009151
3.896e-15,0.0008396
3.904e-15,0.000757
