wavelength,k
3.5e-07,1.82548546
3.55e-07,1.83535961
3.6e-07,1.84726409
3.65e-07,1.86089403
3.7e-07,1.87588739
3.75e-07,1.89182495
3.8e-07,1.90823356
3.85e-07,1.92459334
3.9e-07,1.94034972
3.95e-07,1.95493084
4e-07,1.96777102
4.05e-07,1.97833993
4.1e-07,1.98617711
4.15e-07,1.99092954
4.2e-07,1.99238964
4.25e-07,1.99052906
4.3e-07,1.98552384
4.35e-07,1.97776608
4.4e-07,1.96785935
4.45e-07,1.95659674
4.5e-07,1.94492363
4.55e-07,1.93388882
4.6e-07,1.92458945
4.65e-07,1.91811417
4.7e-07,1.91548828
4.75e-07,1.91762291
4.8e-07,1.92526902
4.85e-07,1.93897789
4.9e-07,1.95907056
4.95e-07,1.98562082
5e-07,2.01845696
5.05e-07,2.05718532
5.1e-07,2.10123442
5.15e-07,2.14991337
5.2e-07,2.20247437
5.25e-07,2.25816943
5.3e-07,2.31629445
5.35e-07,2.3762177
5.4e-07,2.43739405
5.45e-07,2.4993678
5.5e-07,2.56176802
5.55e-07,2.62429968
5.6e-07,2.68673297
5.65e-07,2.74889254
5.7e-07,2.81064748
5.75e-07,2.87190259
5.8e-07,2.93259091
5.85e-07,2.99266764
5.9e-07,3.05210511
5.95e-07,3.11088884
6e-07,3.16901434
6.05e-07,3.22648463
6.1e-07,3.28330834
6.15e-07,3.33949809
6.2e-07,3.39506942
6.25e-07,3.45003981
6.3e-07,3.50442799
6.35e-07,3.55825345
6.4e-07,3.61153601
6.45e-07,3.66429548
6.5e-07,3.71655149
6.55e-07,3.76832332
6.6e-07,3.81962973
6.65e-07,3.87048895
6.7e-07,3.92091857
6.75e-07,3.97093552
6.8e-07,4.02055607
6.85e-07,4.06979583
6.9e-07,4.11866972
6.95e-07,4.16719202
7e-07,4.21537636
7.05e-07,4.26323575
7.1e-07,4.3107826
7.15e-07,4.35802876
7.2e-07,4.40498551
7.25e-07,4.45166361
7.3e-07,4.49807333
7.35e-07,4.54422445
7.4e-07,4.59012631
7.45e-07,4.63578781
7.5e-07,4.68121743
7.55e-07,4.72642327
7.6e-07,4.77141309
7.65e-07,4.81619425
7.7e-07,4.86077382
7.75e-07,4.90515853
7.8e-07,4.94935484
7.85e-07,4.99336891
7.9e-07,5.03720663
7.95e-07,5.08087364
8e-07,5.12437535
8.05e-07,5.16771693
8.1e-07,5.21090334
8.15e-07,5.25393934
8.2e-07,5.29682947
8.25e-07,5.33957812
8.3e-07,5.38218947
8.35e-07,5.42466757
8.4e-07,5.46701627
8.45e-07,5.50923929
8.5e-07,5.55134022
8.55e-07,5.59332248
8.6e-07,5.63518938
8.65e-07,5.67694411
8.7e-07,5.71858972
8.75e-07,5.76012917
8.8e-07,5.80156529
8.85e-07,5.84290082
