wavelength,k
2e-06,2.39e-05
2.041e-06,0.0001066
2.083e-06,0.0001927
2.128e-06,0.0002825
2.174e-06,0.0003763
2.222e-06,0.0004741
2.273e-06,0.0005765
2.326e-06,0.0006836
2.381e-06,0.0007958
2.439e-06,0.0006334
2.5e-06,0.000463
2.56e-06,0.0002952
2.568e-06,0.000305
2.576e-06,0.0003044
2.584e-06,0.0003093
2.592e-06,0.0003075
2.6e-06,0.0003019
2.608e-06,0.0002913
2.616e-06,0.0002838
2.624e-06,0.0002744
2.632e-06,0.0002585
2.64e-06,0.0002441
2.648e-06,0.0002289
2.656e-06,0.0002163
2.664e-06,0.0002008
2.672e-06,0.0001833
2.68e-06,0.0001695
2.688e-06,0.0001586
2.696e-06,0.0001507
2.704e-06,0.0001455
2.712e-06,0.0001459
2.72e-06,0.0001451
2.728e-06,0.0001432
2.736e-06,0.0001413
2.744e-06,0.0001353
2.752e-06,0.0001262
2.76e-06,0.0001143
2.768e-06,0.0001047
2.776e-06,9.19e-05
2.784e-06,8.05e-05
2.792e-06,6.85e-05
2.8e-06,6.02e-05
2.808e-06,5.34e-05
2.816e-06,4.81e-05
2.824e-06,4.51e-05
2.832e-06,4.42e-05
2.84e-06,4.33e-05
2.848e-06,4.61e-05
2.856e-06,4.93e-05
2.864e-06,5.29e-05
2.872e-06,5.76e-05
2.88e-06,6.21e-05
2.888e-06,7.14e-05
2.896e-06,8.26e-05
2.904e-06,9.72e-05
2.912e-06,0.0001139
2.92e-06,0.0001332
2.928e-06,0.0001559
2.936e-06,0.0001827
2.944e-06,0.0002013
2.952e-06,0.0002199
2.96e-06,0.0002401
2.968e-06,0.0002571
2.976e-06,0.0002815
2.984e-06,0.0003046
2.992e-06,0.0003312
3e-06,0.000358
3.008e-06,0.0003774
3.016e-06,0.00039
3.024e-06,0.0003851
3.032e-06,0.0003735
3.04e-06,0.0003476
3.048e-06,0.00033
3.056e-06,0.0003165
3.064e-06,0.00031
3.072e-06,0.0003245
3.08e-06,0.0003482
3.088e-06,0.0003966
3.096e-06,0.0004574
3.104e-06,0.0005477
3.112e-06,0.0006438
3.12e-06,0.0007805
3.128e-06,0.0009008
3.136e-06,0.0010534
3.144e-06,0.0011856
3.152e-06,0.0013223
3.16e-06,0.0014379
3.168e-06,0.0014581
3.176e-06,0.0014331
3.184e-06,0.0013559
3.192e-06,0.0012666
3.2e-06,0.0012127
3.208e-06,0.0011597
3.216e-06,0.0011651
3.224e-06,0.0011499
3.232e-06,0.0011553
3.24e-06,0.0012048
3.248e-06,0.0012605
3.256e-06,0.0013646
3.264e-06,0.0014535
3.272e-06,0.0016391
3.28e-06,0.0017283
3.288e-06,0.0020016
3.296e-06,0.0021315
3.304e-06,0.0027563
3.344e-06,0.0041187
3.352e-06,0.0078121
3.36e-06,0.013184
3.368e-06,0.0182273
3.376e-06,0.0283754
3.384e-06,0.0347951
3.392e-06,0.0446614
3.4e-06,0.0526951
3.408e-06,0.0585057
3.416e-06,0.0590949
3.424e-06,0.0541749
3.432e-06,0.0507466
3.44e-06,0.0481052
3.448e-06,0.0457753
3.456e-06,0.043422
3.464e-06,0.0417963
3.472e-06,0.040876
3.48e-06,0.0386221
3.488e-06,0.034795
3.496e-06,0.0312897
