wavelength,k
6.67e-16,3.0317254
7.14e-16,3.1836237
7.69e-16,3.2717366
8.33e-16,3.3007447
9.09e-16,3.2405736
1e-15,3.2418121
1.05e-15,3.2989913
1.11e-15,3.3609902
1.18e-15,3.4342207
1.25e-15,3.5123265
1.33e-15,3.5906589
1.43e-15,3.7122171
1.54e-15,3.8077018
1.67e-15,3.8609249
1.82e-15,3.8823682
2e-15,3.8164244
2.11e-15,3.7288987
2.22e-15,3.6030774
2.35e-15,3.3990496
2.5e-15,3.1898829
2.67e-15,3.0741948
2.86e-15,3.5829978
3.08e-15,4.4865443
3.33e-15,5.4204022
3.64e-15,6.2578349
4e-15,7.0189943
4.44e-15,7.7291731
5e-15,8.7896083
5.71e-15,10.53627
6.67e-15,12.895769
8e-15,15.799043
1e-14,19.664351
1.11e-14,21.789718
1.25e-14,24.380236
1.43e-14,27.621553
1.67e-14,31.846917
2e-14,37.605191
2.22e-14,41.326081
2.5e-14,45.839465
2.86e-14,51.475157
3.33e-14,58.046709
4e-14,65.925258
4.44e-14,70.562709
5e-14,75.809491
5.71e-14,81.834224
6.67e-14,88.904473
8e-14,97.484039
1e-13,108.42373
1.25e-13,120.07897
1.54e-13,131.88977
2e-13,148.43379
