wavelength,n
2.066e-16,1.347
2.101e-16,1.338
2.138e-16,1.352
2.175e-16,1.367
2.214e-16,1.393
2.254e-16,1.437
2.296e-16,1.497
2.339e-16,1.581
2.384e-16,1.696
2.431e-16,1.878
2.48e-16,2.198
2.53e-16,2.684
2.583e-16,3.196
2.638e-16,3.669
2.695e-16,3.982
2.755e-16,4.062
2.818e-16,3.999
2.883e-16,3.883
2.952e-16,3.772
3.024e-16,3.686
3.1e-16,3.625
3.179e-16,3.588
3.263e-16,3.575
3.351e-16,3.589
3.444e-16,3.633
3.542e-16,3.724
3.647e-16,3.922
3.757e-16,4.246
3.875e-16,4.456
3.999e-16,4.825
4.133e-16,4.781
4.275e-16,4.582
4.428e-16,4.404
4.592e-16,4.258
4.769e-16,4.135
4.959e-16,4.032
5.166e-16,3.945
5.391e-16,3.872
5.636e-16,3.815
5.904e-16,3.75
6.199e-16,3.69
6.525e-16,3.65
6.888e-16,3.592
7.293e-16,3.509
7.749e-16,3.456
8.266e-16,3.404
