wavelength,k
2.066e-07,2.443
2.101e-07,2.502
2.138e-07,2.577
2.175e-07,2.669
2.214e-07,2.776
2.254e-07,2.893
2.296e-07,3.03
2.339e-07,3.187
2.384e-07,3.376
2.431e-07,3.604
2.48e-07,3.845
2.53e-07,3.957
2.583e-07,3.881
2.638e-07,3.617
2.695e-07,3.177
2.755e-07,2.733
2.818e-07,2.393
2.883e-07,2.172
2.952e-07,2.04
3.024e-07,1.966
3.1e-07,1.927
3.179e-07,1.914
3.263e-07,1.921
3.351e-07,1.946
3.444e-07,1.988
3.542e-07,2.054
3.647e-07,2.134
3.757e-07,2.041
3.875e-07,1.879
3.999e-07,1.558
4.133e-07,1.012
4.275e-07,0.722
4.428e-07,0.556
4.592e-07,0.446
4.769e-07,0.367
4.959e-07,0.305
5.166e-07,0.258
5.391e-07,0.227
5.636e-07,0.202
5.904e-07,0.167
6.199e-07,0.145
6.525e-07,0.111
6.888e-07,0.008
7.293e-07,0.0
7.749e-07,0.0
8.266e-07,0.0
