wavelength,k
1.03238e-18,0.000463787
1.037525e-18,0.000482
1.038394e-18,0.000485
1.039264e-18,0.00049
1.040136e-18,0.000496
1.041009e-18,0.000502
1.041884e-18,0.000508
1.04276e-18,0.000512
1.043638e-18,0.000514
1.044517e-18,0.000512
1.045398e-18,0.000507
1.04628e-18,0.000498
1.047164e-18,0.000487
1.048049e-18,0.000477
1.048936e-18,0.000469
1.049824e-18,0.000463
1.050713e-18,0.000457
1.051605e-18,0.000454
1.052497e-18,0.000451
1.053392e-18,0.000448
1.054287e-18,0.000447
1.055185e-18,0.000446
1.059694e-18,0.000446
1.064242e-18,0.000449
1.068829e-18,0.000453
1.073456e-18,0.000457
1.078123e-18,0.000461
1.082831e-18,0.000466
1.087581e-18,0.000471
1.092372e-18,0.000476
1.097205e-18,0.000481
1.102082e-18,0.000487
1.107002e-18,0.000493
1.111966e-18,0.000498
1.116975e-18,0.000504
1.122029e-18,0.000509
1.127129e-18,0.000514
1.132276e-18,0.000521
1.13747e-18,0.000527
1.142711e-18,0.000532
1.148002e-18,0.000538
1.153341e-18,0.000545
1.158731e-18,0.000552
1.164171e-18,0.000558
1.169662e-18,0.000564
1.175206e-18,0.00057
1.180802e-18,0.000576
1.186452e-18,0.000583
1.192156e-18,0.000589
1.197915e-18,0.000594
1.20373e-18,0.000603
1.209602e-18,0.000612
1.215531e-18,0.000621
1.221519e-18,0.00063
1.227566e-18,0.000639
1.233674e-18,0.000649
1.239842e-18,0.0006595
1.242327e-18,0.000664
1.244821e-18,0.000669
1.246072e-18,0.000672
1.247326e-18,0.000673
1.249841e-18,0.000676
1.252366e-18,0.0006785
1.254901e-18,0.00068
1.257446e-18,0.000683
1.260002e-18,0.000687
1.262568e-18,0.000691
1.265145e-18,0.000696
1.267732e-18,0.000701
1.27033e-18,0.000707
1.272938e-18,0.000711
1.275557e-18,0.000714
1.278187e-18,0.000716
1.280828e-18,0.000719
1.28348e-18,0.000722
1.286143e-18,0.000727
1.288817e-18,0.000731
1.291502e-18,0.000734
1.294198e-18,0.000737
1.296906e-18,0.000741
1.299625e-18,0.000745
1.302355e-18,0.000749
1.305097e-18,0.000755
1.30785e-18,0.000761
1.310615e-18,0.000768
1.313392e-18,0.000774
1.31618e-18,0.000777
1.318981e-18,0.000777
1.321793e-18,0.000777
1.324617e-18,0.00078
1.327454e-18,0.000783
1.330302e-18,0.000787
1.333163e-18,0.000792
1.336037e-18,0.000796
1.338922e-18,0.000796
1.34182e-18,0.000791
1.344731e-18,0.000789
1.347654e-18,0.00079
1.348387e-18,0.000791
1.349121e-18,0.000794
1.349855e-18,0.000796
1.35059e-18,0.000799
1.351326e-18,0.000802
1.352063e-18,0.000805
1.352801e-18,0.000807
1.353539e-18,0.000809
1.354278e-18,0.000808
1.355018e-18,0.000805
1.355759e-18,0.000801
1.356501e-18,0.000798
1.357243e-18,0.000792
1.357987e-18,0.000788
1.358731e-18,0.000785
1.359476e-18,0.000784
1.360221e-18,0.000784
1.360968e-18,0.000787
1.361715e-18,0.000794
1.362464e-18,0.0008025
1.363213e-18,0.000817
1.363962e-18,0.000832
1.364713e-18,0.000851
1.365465e-18,0.000874
1.366217e-18,0.000902
1.36697e-18,0.000937
1.367724e-18,0.000983
1.368479e-18,0.00104
1.369235e-18,0.001108
1.369991e-18,0.001173
1.370748e-18,0.001229
1.371506e-18,0.00129
1.372265e-18,0.001379
1.373025e-18,0.001516
1.373786e-18,0.001695
1.374548e-18,0.001936
1.37531e-18,0.002248
1.376073e-18,0.002671
1.376837e-18,0.003207
1.377602e-18,0.003735
1.378368e-18,0.003994
1.379134e-18,0.003923
1.379902e-18,0.003648
1.38067e-18,0.003037
1.381439e-18,0.002468
1.382209e-18,0.00212
1.38298e-18,0.001783
1.383752e-18,0.001387
1.384525e-18,0.000975
1.385298e-18,0.000672
1.386073e-18,0.000506
1.386848e-18,0.000429
1.387624e-18,0.000392
1.388401e-18,0.000372
1.389179e-18,0.00036
1.389957e-18,0.000352
1.390737e-18,0.000349
1.391517e-18,0.000348
