wavelength,n
7.7478e-19,0.99975387
7.75025e-19,0.99975152
7.7527e-19,0.99974842
7.75516e-19,0.99974391
7.75761e-19,0.99974119
7.76006e-19,0.99974141
7.76252e-19,0.99974624
7.76498e-19,0.99975267
7.76744e-19,0.99975121
7.7699e-19,0.99974751
7.77236e-19,0.99974834
7.77483e-19,0.99974584
7.77729e-19,0.99974561
7.77976e-19,0.99974484
7.78223e-19,0.99973606
7.7847e-19,0.99972638
7.78717e-19,0.999723
7.78964e-19,0.99972582
7.79212e-19,0.99973324
7.7946e-19,0.99973845
7.79707e-19,0.99973968
7.79955e-19,0.99974078
7.80204e-19,0.9997411
7.80452e-19,0.99974277
7.807e-19,0.99974374
7.80949e-19,0.99974095
7.81198e-19,0.9997394
7.81447e-19,0.99974043
7.81696e-19,0.99974159
7.81945e-19,0.99974226
7.82194e-19,0.9997424
7.82444e-19,0.9997417
7.82694e-19,0.99973697
7.82944e-19,0.99973205
7.83194e-19,0.99973246
7.83444e-19,0.99973819
7.83694e-19,0.99974371
7.83945e-19,0.99974528
7.84196e-19,0.99974417
7.84446e-19,0.99974532
7.84697e-19,0.99974919
7.84949e-19,0.99975456
7.852e-19,0.99975809
7.85452e-19,0.99975555
7.85703e-19,0.99974895
7.85955e-19,0.99974246
7.86207e-19,0.99973971
7.86459e-19,0.99973921
7.86711e-19,0.99973943
7.86964e-19,0.99974105
7.87217e-19,0.9997453
7.87469e-19,0.99975215
7.87722e-19,0.9997612
7.87975e-19,0.99976915
7.88229e-19,0.99977044
7.88482e-19,0.99976444
7.88736e-19,0.99976087
7.8899e-19,0.99976021
7.89243e-19,0.99976057
7.89498e-19,0.99976232
7.89752e-19,0.99976022
7.90006e-19,0.999758
7.90261e-19,0.99975857
7.90516e-19,0.99976129
7.90771e-19,0.9997644
7.91026e-19,0.99976067
7.91281e-19,0.99975469
7.91536e-19,0.9997575
7.91792e-19,0.99976117
7.92048e-19,0.99975944
7.92303e-19,0.99975646
7.9256e-19,0.99976066
7.92816e-19,0.99976687
7.93072e-19,0.9997708
7.93329e-19,0.99977479
7.93585e-19,0.99977282
7.93842e-19,0.99976898
7.94099e-19,0.99976499
7.94357e-19,0.99976018
7.94614e-19,0.99975892
7.94872e-19,0.99975814
7.95129e-19,0.99975833
7.95387e-19,0.99975983
7.95645e-19,0.99975946
7.95904e-19,0.99975673
7.96162e-19,0.99975279
7.96421e-19,0.99974949
7.96679e-19,0.99974782
7.96938e-19,0.99974958
7.97197e-19,0.99975326
7.97457e-19,0.99975364
7.97716e-19,0.99975418
7.97976e-19,0.99975873
7.98235e-19,0.99976634
7.98495e-19,0.99977266
7.98755e-19,0.99977481
7.99016e-19,0.99977912
7.99276e-19,0.99978244
7.99537e-19,0.99977988
7.99797e-19,0.99977574
8.00058e-19,0.99977519
8.00319e-19,0.9997738
8.00581e-19,0.99977415
8.00842e-19,0.99977996
8.01104e-19,0.99978406
8.01366e-19,0.99978396
8.01628e-19,0.99978081
8.0189e-19,0.99977925
8.02152e-19,0.99978177
8.02415e-19,0.99978227
8.02677e-19,0.99978099
8.0294e-19,0.9997811
8.03203e-19,0.9997848
8.03466e-19,0.99979065
8.03729e-19,0.99979386
8.03993e-19,0.99979377
8.04257e-19,0.99979302
8.04521e-19,0.99979288
8.04785e-19,0.99979092
8.05049e-19,0.99978815
8.05313e-19,0.99978595
8.05578e-19,0.99978418
8.05842e-19,0.99978221
8.06107e-19,0.99978044
8.06372e-19,0.99977979
8.06638e-19,0.9997771
8.06903e-19,0.9997739
8.07169e-19,0.99977541
8.07434e-19,0.99977484
8.077e-19,0.99977007
8.07967e-19,0.99976826
8.08233e-19,0.99976923
8.08499e-19,0.99977171
8.08766e-19,0.99977498
8.09033e-19,0.99977778
8.093e-19,0.99977784
8.09567e-19,0.99977674
8.09834e-19,0.99977724
8.10102e-19,0.99977808
8.1037e-19,0.99977726
