wavelength,VS2
3.8000000000000001e-07,0.1053
3.8500000000000002e-07,0.1323
3.9000000000000002e-07,0.16620000000000001
3.9500000000000003e-07,0.21129999999999999
4.0000000000000003e-07,0.25159999999999993
4.0500000000000004e-07,0.28060000000000002
4.1000000000000004e-07,0.29709999999999998
4.1500000000000005e-07,0.30420000000000003
4.2e-07,0.3125
4.2500000000000001e-07,0.31830000000000008
4.3000000000000001e-07,0.3196
4.3500000000000002e-07,0.3261
4.4000000000000002e-07,0.32530000000000003
4.4500000000000003e-07,0.31929999999999992
4.5000000000000003e-07,0.30709999999999993
4.5500000000000004e-07,0.29609999999999997
4.6000000000000004e-07,0.28730000000000006
4.6500000000000005e-07,0.27289999999999998
4.7000000000000005e-07,0.25949999999999995
4.75e-07,0.23949999999999996
4.8000000000000006e-07,0.21940000000000001
4.8500000000000002e-07,0.19490000000000002
4.9000000000000007e-07,0.17319999999999999
4.9500000000000003e-07,0.156
5.0000000000000008e-07,0.14360000000000001
5.0500000000000004e-07,0.1305
5.0999999999999999e-07,0.1174
5.1500000000000005e-07,0.10750000000000001
5.2e-07,0.099099999999999994
5.2500000000000006e-07,0.092499999999999999
5.3000000000000001e-07,0.091600000000000001
5.3500000000000007e-07,0.089599999999999985
5.4000000000000002e-07,0.089700000000000016
5.4500000000000008e-07,0.089300000000000004
5.5000000000000003e-07,0.089099999999999999
5.5500000000000009e-07,0.086799999999999988
5.6000000000000004e-07,0.08199999999999999
5.6499999999999999e-07,0.082900000000000001
5.7000000000000005e-07,0.085400000000000018
5.75e-07,0.087099999999999997
5.8000000000000006e-07,0.09219999999999999
5.8500000000000001e-07,0.097799999999999998
5.9000000000000007e-07,0.1037
5.9500000000000002e-07,0.10790000000000001
6.0000000000000008e-07,0.10919999999999999
6.0500000000000003e-07,0.10879999999999998
6.1000000000000009e-07,0.10779999999999999
6.1500000000000004e-07,0.1026
6.1999999999999999e-07,0.099099999999999994
6.2500000000000005e-07,0.099500000000000005
6.3e-07,0.1043
6.3500000000000006e-07,0.1101
6.4000000000000001e-07,0.11870000000000001
6.4500000000000007e-07,0.13109999999999997
6.5000000000000002e-07,0.14299999999999999
6.5500000000000008e-07,0.1583
6.6000000000000003e-07,0.1704
6.6500000000000009e-07,0.18459999999999999
6.7000000000000004e-07,0.19059999999999999
6.75e-07,0.1983
6.8000000000000005e-07,0.1981
6.8500000000000001e-07,0.19629999999999997
6.9000000000000006e-07,0.20029999999999998
6.9500000000000002e-07,0.2034
7.0000000000000007e-07,0.20610000000000001
7.0500000000000003e-07,0.21199999999999999
7.1000000000000008e-07,0.22070000000000001
7.1500000000000004e-07,0.22570000000000001
7.2000000000000009e-07,0.23349999999999999
7.2500000000000005e-07,0.24410000000000004
7.3e-07,0.25500000000000006
7.3500000000000006e-07,0.26840000000000003
7.4000000000000001e-07,0.28620000000000001
7.4500000000000007e-07,0.30859999999999999
7.5000000000000002e-07,0.32619999999999999
7.5500000000000008e-07,0.34829999999999994
7.6000000000000003e-07,0.36650000000000005
7.6500000000000009e-07,0.38140000000000002
7.7000000000000004e-07,0.39739999999999998
7.750000000000001e-07,0.40910000000000002
7.8000000000000005e-07,0.42059999999999997
7.85e-07,0.42300000000000004
7.9000000000000006e-07,0.43970000000000004
7.9500000000000001e-07,0.4456
8.0000000000000007e-07,0.45369999999999994
8.0500000000000002e-07,0.45369999999999999
8.1000000000000008e-07,0.45369999999999999
8.1500000000000003e-07,0.45369999999999999
8.2000000000000009e-07,0.45370000000000005
8.2500000000000004e-07,0.45369999999999999
8.300000000000001e-07,0.45369999999999999
