wavelength,VS12
3.8000000000000001e-07,0.069099999999999995
3.8500000000000002e-07,0.069200000000000012
3.9000000000000002e-07,0.072700000000000001
3.9500000000000003e-07,0.075600000000000001
4.0000000000000003e-07,0.076999999999999999
4.0500000000000004e-07,0.080600000000000005
4.1000000000000004e-07,0.077100000000000002
4.1500000000000005e-07,0.074200000000000002
4.2e-07,0.076599999999999988
4.2500000000000001e-07,0.07329999999999999
4.3000000000000001e-07,0.075800000000000006
4.3500000000000002e-07,0.076800000000000007
4.4000000000000002e-07,0.077500000000000013
4.4500000000000003e-07,0.075399999999999995
4.5000000000000003e-07,0.076300000000000007
4.5500000000000004e-07,0.076300000000000007
4.6000000000000004e-07,0.075200000000000003
4.6500000000000005e-07,0.078200000000000006
4.7000000000000005e-07,0.080799999999999983
4.75e-07,0.077799999999999994
4.8000000000000006e-07,0.078799999999999995
4.8500000000000002e-07,0.080500000000000016
4.9000000000000007e-07,0.080900000000000014
4.9500000000000003e-07,0.083800000000000013
5.0000000000000008e-07,0.092200000000000004
5.0500000000000004e-07,0.10510000000000001
5.0999999999999999e-07,0.123
5.1500000000000005e-07,0.15210000000000001
5.2e-07,0.17280000000000004
5.2500000000000006e-07,0.1842
5.3000000000000001e-07,0.18970000000000004
5.3500000000000007e-07,0.1946
5.4000000000000002e-07,0.20370000000000005
5.4500000000000008e-07,0.2248
5.5000000000000003e-07,0.26749999999999996
5.5500000000000009e-07,0.3286
5.6000000000000004e-07,0.38950000000000001
5.6499999999999999e-07,0.46540000000000004
5.7000000000000005e-07,0.51880000000000004
5.75e-07,0.55920000000000003
5.8000000000000006e-07,0.59089999999999998
5.8500000000000001e-07,0.61890000000000001
5.9000000000000007e-07,0.63429999999999997
5.9500000000000002e-07,0.64850000000000008
6.0000000000000008e-07,0.66069999999999995
6.0500000000000003e-07,0.66479999999999995
6.1000000000000009e-07,0.66539999999999977
6.1500000000000004e-07,0.67210000000000003
6.1999999999999999e-07,0.6744
6.2500000000000005e-07,0.67230000000000012
6.3e-07,0.68110000000000004
6.3500000000000006e-07,0.67920000000000003
6.4000000000000001e-07,0.6774
6.4500000000000007e-07,0.67959999999999998
6.5000000000000002e-07,0.68559999999999999
6.5500000000000008e-07,0.68529999999999991
6.6000000000000003e-07,0.68640000000000001
6.6500000000000009e-07,0.68789999999999996
6.7000000000000004e-07,0.68740000000000001
6.75e-07,0.68710000000000016
6.8000000000000005e-07,0.68630000000000013
6.8500000000000001e-07,0.68900000000000006
6.9000000000000006e-07,0.68630000000000002
6.9500000000000002e-07,0.68930000000000002
7.0000000000000007e-07,0.69499999999999984
7.0500000000000003e-07,0.69410000000000016
7.1000000000000008e-07,0.69579999999999997
7.1500000000000004e-07,0.69499999999999995
7.2000000000000009e-07,0.70079999999999998
7.2500000000000005e-07,0.70199999999999996
7.3e-07,0.70589999999999997
7.3500000000000006e-07,0.70850000000000013
7.4000000000000001e-07,0.7047000000000001
7.4500000000000007e-07,0.70209999999999984
7.5000000000000002e-07,0.70709999999999995
7.5500000000000008e-07,0.70879999999999999
7.6000000000000003e-07,0.70550000000000002
7.6500000000000009e-07,0.70730000000000004
7.7000000000000004e-07,0.71140000000000003
7.750000000000001e-07,0.70279999999999998
7.8000000000000005e-07,0.71049999999999991
7.85e-07,0.70779999999999998
7.9000000000000006e-07,0.71120000000000005
7.9500000000000001e-07,0.71230000000000004
8.0000000000000007e-07,0.71579999999999999
8.0500000000000002e-07,0.71579999999999999
8.1000000000000008e-07,0.71579999999999999
8.1500000000000003e-07,0.71579999999999999
8.2000000000000009e-07,0.71579999999999999
8.2500000000000004e-07,0.7158000000000001
8.300000000000001e-07,0.71579999999999999
